hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,39.4209,284.39,-0.452331,0.593704,0.7463831276073971
2,1,38.4062,284.246,1.69712,-1.47702,2.2498454113116306
3,1,37.1299,283.708,0.476742,-1.24978,1.3376221375874429
4,1,35.0303,283.797,-0.145481,-0.925817,0.9371775919482924
5,1,26.7969,284.015,-0.376196,-0.289774,0.4748604021099253
6,1,0.0,283.498,0.49772,-1.24096,1.3370515771652192
7,1,10.0859,283.857,-0.544174,-0.497368,0.7372247077384209
8,1,57.7967,284.762,0.236588,-3.00135,3.0106603435532215
9,1,194.356,286.471,-1.92547,0.00532246,1.9254773562627143
10,1,207.405,287.237,-0.365107,-1.49758,1.5414437965261658
11,1,402.429,289.484,-1.18472,-0.31879,1.226861256418182
12,1,594.092,292.11,-2.28917,-0.392565,2.3225861809898465
13,1,630.118,294.22,3.34836,0.755829,3.432607196700636
14,1,601.143,295.19,0.779608,-2.2848,2.414145744080916
15,1,541.911,295.829,0.540855,-0.332748,0.6350160332849872
16,1,426.031,295.954,1.2423,-1.17131,1.707418052528437
17,1,262.063,294.707,3.82683,2.32493,4.477714523481818
18,1,95.6453,292.361,1.83003,-0.366034,1.86627722754579
19,1,3.17773,289.707,-0.448956,-0.625511,0.7699516225432609
20,1,0.0,288.816,1.67787,-1.42364,2.2004541773233997
21,1,24.7773,287.717,-1.4453,-0.854238,1.6788730299352599
22,1,41.9912,286.208,1.04281,3.3808,3.537974185335444
23,1,33.4443,285.957,-0.0293427,-1.39509,1.3953985459872351
24,1,31.3672,285.262,4.13094,-0.444795,4.154817429878839
1,2,40.498,285.352,-0.666198,0.374954,0.7644673160573969
2,2,39.874,285.133,-0.126121,0.57669,0.5903201358085289
3,2,37.9746,284.616,0.418148,-2.15555,2.1957330330447733
4,2,33.7549,284.403,-1.12595,-3.22269,3.413721464706809
5,2,29.6113,284.488,-1.53928,-2.36936,2.8254645154381253
6,2,0.0,284.089,-2.17171,0.188237,2.1798526308603985
7,2,8.54688,284.384,-3.67064,-1.65118,4.024921539856399
8,2,72.9139,285.692,-3.94164,0.977652,4.061074897450673
9,2,121.043,286.866,-1.41326,-0.24956,1.4351250890427636
10,2,217.265,288.439,-2.19958,-0.746602,2.322835922488715
11,2,445.414,290.726,-0.268218,1.06549,1.0987310114964444
12,2,580.233,293.049,-0.136339,1.99513,1.9997829981828028
13,2,631.227,294.927,2.24924,2.01559,3.0202125133341196
14,2,621.393,295.682,2.88898,2.49841,3.8194578108024704
15,2,568.442,296.189,3.07357,2.88795,4.21747409564066
16,2,433.547,296.314,2.74083,-1.64201,3.1950502232359352
17,2,268.602,295.564,2.55095,-1.51198,2.9653717174917547
18,2,101.071,293.189,2.14155,0.465509,2.1915599539097714
19,2,4.16992,291.064,-0.188703,-2.80227,2.8086163809087563
20,2,0.0,289.72,-0.994002,-0.290343,1.0355380406595405
21,2,24.1338,288.495,-1.48143,-1.12963,1.862981154440377
22,2,43.3955,287.309,-0.32584,-0.470763,0.5725290453496661
23,2,34.2236,287.063,-1.41313,0.0721951,1.414972978315844
24,2,34.0039,286.203,1.64314,-0.406709,1.6927259879499104
1,3,36.2021,285.127,-0.999694,0.0487823,1.0008835129171076
2,3,40.2197,285.188,0.47593,-0.0180368,0.4762716567823872
3,3,34.5391,284.767,-1.50324,-1.88601,2.4117968856642964
4,3,31.3018,284.675,-1.36325,-0.342321,1.4055725628870963
5,3,33.168,284.676,-1.73997,-0.17454,1.7487023224379843
6,3,0.0,284.044,-1.61751,-1.10131,1.9568398800617286
7,3,13.0703,284.44,-1.47728,-1.82891,2.351014246341353
8,3,92.8826,285.826,-1.57738,0.192007,1.589023081156784
9,3,143.465,287.225,-1.09099,-0.119678,1.0975345114318729
10,3,355.218,288.205,-1.10339,0.00632763,1.1034081434362433
11,3,536.679,290.277,-1.00064,2.43707,2.6345000653824244
12,3,669.28,293.403,-0.934679,2.34572,2.525079632692997
13,3,693.758,294.868,0.214085,1.59079,1.6051309016167497
14,3,666.284,295.357,2.10676,0.602411,2.1911952698290036
15,3,581.13,295.728,3.41097,-3.49535,4.883870182897985
16,3,430.719,295.183,3.14806,-2.96379,4.3236943610412615
17,3,248.969,294.308,2.48406,-2.32741,3.4040257624906425
18,3,78.1375,292.286,1.85884,1.76727,2.5648644015814948
19,3,3.47461,289.617,0.869403,-4.4927,4.57604795280917
20,3,0.0,289.852,0.0523844,-3.284,3.2844177757044486
21,3,22.4004,288.106,0.274431,-2.21019,2.227162367197551
22,3,38.9863,286.644,-0.889317,-1.91901,2.115061253625767
23,3,37.4404,286.532,-0.727097,-1.57673,1.736302836578055
24,3,33.5889,286.157,-0.259689,0.131377,0.29102971128391686
1,4,41.1865,286.272,-2.08807,-1.20464,2.4106417930708828
2,4,43.9023,286.141,-0.52407,0.120635,0.537775202222081
3,4,37.9502,285.656,0.467464,-0.929471,1.04040325409766
4,4,35.2451,285.337,0.522976,0.159632,0.5467963716046405
5,4,35.6992,285.162,0.0964603,-2.01878,2.021083194199608
6,4,0.0,284.767,-0.248862,-1.12036,1.1476666870847128
7,4,10.2773,284.858,0.0783844,-1.39776,1.3999561177991828
8,4,64.8358,285.64,0.16774,1.43859,1.4483362509099882
9,4,137.497,286.957,-0.482596,0.919873,1.0387806483300506
10,4,313.655,289.034,0.260382,1.78172,1.8006457020535716
11,4,468.523,291.302,0.649262,3.47076,3.530965324418239
12,4,597.733,293.776,2.81679,-0.647448,2.8902413077118663
13,4,628.29,295.43,0.618382,2.55173,2.625589893876041
14,4,631.049,296.381,1.27668,1.23474,1.776089719017595
15,4,568.661,296.694,3.02621,-3.84105,4.8899501088047925
16,4,437.328,296.409,1.86583,-2.34904,2.9998850828823427
17,4,271.109,295.674,1.96697,-1.55886,2.5097839509607196
18,4,102.091,293.912,1.41499,-1.80451,2.2931317101727933
