hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,12.5801,283.394,-0.808335,-1.31781,1.5459717553451615
2,1,12.2432,283.697,-1.14793,-2.70254,2.9362332564869567
3,1,13.0361,282.872,-0.713597,-3.59825,3.6683271038593332
4,1,15.8506,281.903,-1.37576,-3.19305,3.476820944498005
5,1,0.0,282.356,-0.241319,-3.86507,3.872596153055596
6,1,5.47656,281.968,-0.00373745,-4.2147,4.214701657120288
7,1,102.047,283.341,0.450113,-3.66379,3.69133564944574
8,1,281.278,286.25,-0.464738,3.29406,3.326681934336975
9,1,468.529,289.253,-0.252669,5.30995,5.315958109885837
10,1,641.885,291.983,0.404316,2.19319,2.2301465879973
11,1,771.102,294.062,1.58861,0.581959,1.6918504690961906
12,1,836.609,295.562,1.95219,-1.57559,2.508690822759951
13,1,795.66,296.548,-4.88481,2.02346,5.287320598157445
14,1,730.642,297.548,2.62823,-0.108671,2.6304756830544926
15,1,619.902,297.078,-0.630004,-0.824636,1.0377521729738752
16,1,566.56,296.56,-3.56875,-6.42058,7.345735095883869
17,1,423.052,294.329,-8.11996,-6.88824,10.648079671903286
18,1,239.839,290.798,-6.41182,-6.86546,9.393932974212664
19,1,71.4847,287.66,-5.03648,-6.97177,8.6006806546517
20,1,1.375,286.315,-6.01055,-7.41026,9.541418373077454
21,1,0.0,285.674,-4.15311,-6.77271,7.944678937263607
22,1,23.8545,285.19,-2.67607,-6.62338,7.143564465258223
23,1,23.1113,284.58,-5.14801,-6.75977,8.496852206140812
24,1,23.5537,284.3,-4.53331,-5.81718,7.374990353112335
1,2,12.9297,283.132,0.761977,-1.66449,1.8306108020627978
2,2,13.4648,282.503,-0.712388,-1.92862,2.0559843790612806
3,2,15.3818,281.249,-1.07151,-1.15489,1.5754061673739885
4,2,15.959,280.697,-0.328395,-0.447936,0.5554187034310242
5,2,0.0,279.921,-1.61144,-0.11165,1.6153032520551676
6,2,5.09766,279.412,-4.03206,0.151506,4.034905440234753
7,2,93.9298,282.407,-5.58944,-0.0436773,5.589610650137923
8,2,265.763,286.097,-1.01454,0.290645,1.0553510921134255
9,2,434.014,289.11,0.810807,0.76454,1.1144188632866012
10,2,619.322,291.924,-2.39988,-1.06999,2.6276039683521564
11,2,745.68,294.234,-0.524181,2.84417,2.892069969703534
12,2,794.234,295.552,0.671914,2.80673,2.8860356401638563
13,2,774.77,296.931,1.77095,1.52443,2.336696541573167
14,2,756.533,297.855,2.31866,1.24582,2.6321572270668026
15,2,711.605,297.809,2.43445,-1.0512,2.6517104371518396
16,2,581.998,297.556,2.17783,-1.88249,2.878664987281431
17,2,414.505,297.493,-2.90072,-4.75249,5.5677946907640194
18,2,239.972,294.203,-4.68672,-4.72288,6.653641097384198
19,2,76.4534,290.161,-2.71959,-4.07821,4.9018329808552235
20,2,1.71875,288.662,-4.68633,-3.72764,5.988070543881393
21,2,0.0,287.718,-3.37089,-2.60181,4.258205569039617
22,2,24.2168,287.261,-1.06572,-1.56674,1.894843884334538
23,2,23.8164,286.581,-5.18512,-3.57617,6.298766647789074
24,2,23.9668,285.891,-6.12315,-3.95487,7.289304674617463
1,3,10.0498,282.547,-0.577867,-0.800232,0.9870671322220187
2,3,10.4795,283.846,-0.830552,-2.75918,2.881473737014447
3,3,12.6787,282.344,-0.672582,-1.5919,1.7281528163689692
4,3,13.5283,281.426,-0.191188,-1.21161,1.2266016645366173
5,3,0.0,282.407,-1.87901,-2.5389,3.158590158615074
6,3,4.86328,281.465,-2.51839,-1.11656,2.754812956572551
7,3,123.621,283.201,-2.84627,2.09744,3.5356056718050444
8,3,323.997,285.389,-2.45302,1.29797,2.775253725571772
9,3,521.795,287.825,-2.37083,2.46864,3.422720896961948
10,3,680.635,291.084,-3.91941,0.793287,3.998884721077741
11,3,820.118,292.867,-3.83229,3.19475,4.989275920070967
12,3,885.109,294.334,-2.30904,2.3287,3.27940686887126
13,3,872.441,295.459,-0.529342,4.05764,4.092022155678534
14,3,811.908,296.412,0.327942,3.87522,3.889071354933463
15,3,719.73,296.412,1.56531,1.00837,1.8619896490045265
16,3,572.592,296.052,1.52061,-1.7155,2.2924212139351705
17,3,385.255,295.758,2.11979,-3.23296,3.8659461979831016
18,3,204.331,292.448,-1.69356,-8.05687,8.232939916609375
19,3,60.18,288.322,-0.730816,-9.80282,9.830024007003034
20,3,1.56641,286.182,-2.98028,-11.4327,11.814766107223623
21,3,0.0,286.063,-0.942663,-7.68384,7.741447582795416
22,3,19.7734,285.643,-1.65947,-5.49936,5.744284210456512
23,3,20.1299,284.449,-1.47907,-10.002,10.110769113420602
24,3,21.666,284.469,-12.1427,-3.40018,12.609773484182814
1,4,14.4756,284.17,-0.932359,-1.55023,1.8090070087705576
2,4,14.8545,284.171,-0.144517,-2.69522,2.6990917012374736
3,4,16.6055,282.792,-0.829808,-3.34092,3.442430502314317
4,4,16.7529,282.138,-0.877711,-3.43475,3.5451211773395
5,4,0.0,282.093,-2.43468,-2.72444,3.653798026164008
6,4,4.59375,281.09,-1.04768,-1.00133,1.4492395079144096
7,4,91.2189,283.168,-0.066,-1.28489,1.286583970092897
8,4,261.583,285.352,-0.502336,-1.99402,2.05632128260542
9,4,437.482,288.561,0.606217,1.1703,1.3179913281539448
10,4,605.072,292.345,-3.00779,0.620436,3.071114050991268
11,4,736.633,294.165,-2.84498,3.22014,4.296884082681309
12,4,805.437,295.54,-1.12887,2.67538,2.9037915939853534
13,4,801.957,296.679,-0.0781698,1.97365,1.9751974180147258
14,4,766.501,297.554,1.35382,3.47971,3.733793014683594
15,4,712.402,297.81,1.41638,-0.719168,1.5885008393526268
16,4,576.435,297.584,1.73252,-2.26628,2.85265675972417
17,4,405.474,297.458,1.16373,-2.51421,2.7704727822160606
18,4,227.675,295.424,-3.79366,-6.00999,7.10716793073725
19,4,73.6097,291.224,-4.61021,-6.76962,8.19034744003574
20,4,1.73633,289.279,0.797064,-7.64561,7.687045160020591
21,4,0.0,288.523,-2.38846,-4.76587,5.330877791555533
22,4,23.0684,287.828,-2.7791,-5.84995,6.476520038763101
23,4,23.1592,286.828,-3.85505,-5.86035,7.014635601725867
24,4,23.7529,286.355,-0.321396,-2.70487,2.723897411011656
1,5,12.583,284.399,0.637954,-1.51508,1.6439138397483002
2,5,13.1914,283.632,0.268081,-0.922758,0.9609108955178934
3,5,13.3652,282.789,-0.98557,0.423239,1.0726040630265206
4,5,14.0996,282.051,-1.19802,0.350892,1.248349757104955
5,5,0.0,281.519,-0.254991,-0.253251,0.35938347079686345
6,5,6.01758,281.595,0.0880594,-1.26744,1.2704954197195517
7,5,120.574,283.156,-1.29793,0.253686,1.3224896489182818
8,5,313.505,285.189,-1.37148,0.0889845,1.3743637188314635
9,5,498.811,287.486,-2.35521,-0.180773,2.362137384156349
10,5,641.572,289.589,-2.30076,-6.76433,7.144904262934529
11,5,794.571,291.163,-1.52711,-0.416576,1.582908877944653
12,5,863.984,292.996,-0.621543,-0.655671,0.9034490362438824
13,5,874.301,294.658,0.313432,2.54396,2.5631956812198324
14,5,823.908,295.614,-0.889832,0.975313,1.3202410523056007
15,5,706.293,296.189,-0.544066,1.35993,1.4647243485570929
16,5,579.435,296.452,-1.47549,0.0403614,1.4760419312167117
17,5,402.396,296.303,-1.04428,-0.256399,1.0752958502668
18,5,209.581,294.2,-5.1916,-8.96995,10.364010496062805
19,5,57.7855,290.384,-4.6815,-2.42782,5.273590067724263
20,5,1.03516,288.44,-8.08282,-1.2628,8.180870552233422
21,5,0.0,287.628,-2.68778,-0.904541,2.8359047496488667
22,5,20.3525,287.149,-3.39531,-1.88608,3.8839963648927376
23,5,21.4824,286.357,-3.22516,-3.58985,4.825834647820002
24,5,22.4443,285.97,-5.0587,-3.07206,5.918445601135487
1,6,13.5215,285.222,0.471938,-5.16547,5.186984268025497
2,6,15.0381,285.055,-2.02147,-7.22403,7.501529870753032
3,6,15.5684,284.43,-3.75022,-5.83213,6.93382220606355
4,6,15.3623,283.85,-2.32009,-2.65497,3.5258592298899285
5,6,0.0,283.23,-2.90636,-3.27718,4.380278210570649
6,6,3.21094,282.931,-3.72591,-3.81724,5.334203459346109
7,6,90.9572,284.165,-2.88436,-3.12669,4.2539067885533175
8,6,274.2,285.964,-3.57948,-1.28162,3.802003010887814
9,6,450.654,288.588,-3.61107,-0.923449,3.7272757612633116
10,6,626.682,291.213,-3.47068,1.13167,3.6505200521706493
11,6,750.243,293.206,-3.10817,2.73772,4.1419598679007015
12,6,825.828,294.953,-1.8857,0.944915,2.1092009973506554
13,6,834.91,296.419,-1.34379,-1.43309,1.964565731198628
14,6,784.861,296.779,3.62286,0.189669,3.6278215101023097
15,6,710.043,297.026,2.16589,-0.16741,2.1723502480493333
16,6,550.06,296.768,4.17881,1.37532,4.3993133689815735
17,6,382.599,295.93,3.2443,1.9936,3.8078765014112523
18,6,219.816,293.753,4.41777,0.302507,4.428114977950437
19,6,70.5472,292.128,4.98793,-3.38583,6.028539663450843
20,6,2.57422,290.79,-7.60137,-6.68272,10.121243622959582
21,6,0.0,289.409,-4.5286,-6.08423,7.584594429031785
22,6,23.7715,288.406,-4.90898,-6.6478,8.26385681630557
23,6,23.4521,287.151,-5.60114,-7.29492,9.197207571105482
24,6,23.5869,286.573,-5.81847,-5.07792,7.722685068504346
1,7,12.6006,284.794,-0.368882,-0.373474,0.5249350041671825
2,7,13.3213,284.47,-2.10057,-1.86807,2.8110638288377583
3,7,14.5928,283.251,-2.13352,-1.15244,2.4248763976747347
4,7,13.6338,282.833,-1.26443,-1.6413,2.071870873124095
5,7,0.0,282.43,-0.902452,-2.52425,2.680719618834465
6,7,5.54102,282.073,0.125169,-1.60289,1.6077697691712578
7,7,95.672,283.161,0.362711,-0.186255,0.40773789932504434
8,7,270.544,284.818,0.130965,0.97668,0.9854215613761452
9,7,442.42,288.056,-0.873763,1.99696,2.179750220041049
10,7,607.822,291.693,-3.53953,1.91829,4.025929600104801
11,7,743.618,293.154,-2.74391,1.38616,3.074163566516915
12,7,819.109,294.751,-0.601523,2.84921,2.9120143446811864
13,7,838.973,296.029,1.60494,2.0674,2.6172457209058533
14,7,786.658,297.076,-0.352234,1.48703,1.5281776767300326
15,7,715.136,297.326,-0.11975,1.34431,1.349633075543127
16,7,579.685,297.336,0.539163,2.13313,2.2002137026818556
17,7,401.396,297.69,1.60563,2.61372,3.0675038606821667
18,7,217.152,296.018,2.18925,-3.39476,4.039456772896574
19,7,67.9769,293.025,-2.20298,-5.72958,6.138502085753494
20,7,1.66602,290.566,-0.157526,-3.62706,3.630479125993703
21,7,0.0,289.881,-1.78446,-2.20239,2.8345756655450214
22,7,22.1123,288.843,-3.43339,-3.0433,4.588010656275768
23,7,22.2852,288.297,-1.52594,-3.95313,4.237420168038567
24,7,23.3037,287.343,-3.34679,-2.82304,4.378419594522663
1,8,13.6572,283.811,-2.76048,-2.63666,3.8173584827731335
2,8,14.9434,283.537,-1.4243,-7.29483,7.432575275024129
3,8,15.2725,282.832,-2.2844,-5.68223,6.124232289266957
4,8,14.6152,282.577,0.029027,-6.03876,6.038829762820691
5,8,0.0,282.322,-4.29796,-5.74886,7.177872349185376
6,8,3.60742,281.793,-4.36262,-4.25377,6.093193947126581
7,8,83.8791,283.586,-3.26961,-2.06516,3.8671999402280717
8,8,255.685,286.648,-2.90126,-1.09266,3.1001960362531915
9,8,424.404,290.478,-3.47288,1.27919,3.7009758916399336
10,8,603.213,292.673,-0.441875,2.60335,2.64058416607481
11,8,732.274,294.428,-1.88746,1.08831,2.1787436535076816
12,8,813.219,295.956,-2.12984,3.31308,3.938618731484427
13,8,834.426,297.302,0.702104,2.43898,2.538025505627554
14,8,789.939,297.932,3.21124,2.66867,4.175387635477692
15,8,724.761,297.984,3.56238,-1.79143,3.987451906832232
16,8,575.482,297.773,2.79307,-1.27995,3.0723788873444633
17,8,399.552,297.69,2.61881,0.0209446,2.618893753547318
18,8,223.394,295.063,3.48222,2.30837,4.1778497083188615
19,8,72.5394,292.852,1.52602,-2.25009,2.718757445690954
20,8,2.00586,291.279,-6.55401,-6.1671,8.999342725449454
21,8,0.0,290.029,-4.87577,-5.24243,7.15934392230182
22,8,22.459,288.875,-2.92998,-6.3685,7.010176534895537
23,8,22.0586,287.562,-4.66071,-7.82129,9.104657872111396
24,8,23.1572,287.211,-4.23546,-4.44608,6.140582120450797
1,9,11.7578,287.445,-1.15306,-0.367126,1.2100945679887998
2,9,13.7021,287.27,-1.4121,-3.10733,3.4131402167066036
3,9,13.1689,286.294,-1.00754,-2.85557,3.0281045022422854
4,9,12.7822,285.468,-1.88845,-0.925963,2.103247698172757
5,9,0.0,284.922,-0.609971,-2.05061,2.1394078603531863
6,9,6.07422,284.471,0.231614,-1.0067,1.0330004525633083
7,9,99.6369,284.971,0.572672,0.209741,0.6098725331288498
8,9,277.13,286.024,-0.1205,-0.3075,0.33026731597298575
9,9,440.061,287.7,0.281022,-0.454699,0.5345320805012549
10,9,611.916,290.672,-2.84959,2.18001,3.5878415193818136
11,9,740.305,292.005,-1.5149,0.558033,1.614410988283033
12,9,811.203,293.68,-0.0395117,1.93808,1.938482721315021
13,9,824.395,295.226,0.180619,1.40969,1.4212139597052234
14,9,768.22,296.373,2.75275,1.51535,3.1422791386189735
15,9,691.48,296.93,0.514527,1.76814,1.8414823087200702
16,9,554.529,297.18,0.354592,0.95833,1.0218277131512925
17,9,378.458,297.576,1.81559,-1.47808,2.341172256477511
18,9,199.753,296.083,3.18633,-0.267805,3.1975644460940895
19,9,60.3558,293.79,4.21938,-3.15438,5.268138264016995
20,9,1.55859,292.317,-8.79132,-6.20909,10.762904160611114
21,9,0.0,291.106,-2.33231,-4.52563,5.091266721848306
22,9,20.917,290.121,-2.00712,-3.10678,3.6987312233791743
23,9,22.0947,289.16,-2.17633,-5.29492,5.724734934938036
24,9,23.4473,288.285,-1.45909,-2.90311,3.2491523971953056
1,10,9.72266,286.476,-0.171617,-2.62885,2.63444580836065
2,10,12.7451,285.768,-1.31786,-6.51944,6.651304600843356
3,10,10.1094,284.754,-1.8635,-4.94737,5.286691041369829
4,10,10.0098,284.296,-2.12527,-6.5451,6.881504674335403
5,10,0.0,283.832,-3.28429,-4.87727,5.879993491237895
6,10,3.66406,283.411,-3.18147,-1.82261,3.666559500812717
7,10,84.7697,284.634,-2.96981,-0.546607,3.01969380046206
8,10,257.38,287.116,-1.7787,0.744258,1.92813216885254
9,10,425.498,289.435,-2.34935,1.8163,2.9695775983294324
10,10,608.463,291.404,-5.41111,1.59602,5.641577019991839
11,10,740.477,292.529,-4.81813,2.372,5.370359456954441
12,10,823.437,294.232,-2.45406,1.67099,2.968942246609051
13,10,844.27,295.788,-0.647994,1.66848,1.7898943361092576
14,10,794.329,296.881,2.80206,0.153536,2.8062632711304905
15,10,732.433,297.126,1.98621,1.56794,2.530507065332954
16,10,586.623,296.866,3.44688,1.2347,3.6613475421489285
17,10,403.661,295.7,3.90055,0.0375462,3.9007307032957863
18,10,222.113,293.709,3.67998,1.03395,3.8224737282158
19,10,70.6175,291.639,1.3976,-0.587978,1.516246645003378
20,10,1.74609,291.653,-4.83233,-7.2462,8.709697335091501
21,10,0.0,290.306,-4.1453,-7.22095,8.326201474411967
22,10,20.4141,289.453,-2.60087,-7.00131,7.468792839073796
23,10,19.792,288.597,-3.9654,-8.48242,9.363538124897019
24,10,20.6602,288.097,-3.30675,-5.06718,6.050694895208317
1,11,13.7314,284.702,-1.66869,-2.11176,2.6914785181568885
2,11,16.709,284.527,-0.915025,-5.08291,5.164614682502945
3,11,14.3359,284.2,-0.760961,-6.24278,6.288987499742785
4,11,14.3906,283.926,-1.28298,-6.73553,6.856631976510042
5,11,0.0,283.526,-3.79894,-5.86653,6.989142963518488
6,11,3.31836,283.088,-3.16145,-5.31724,6.18609790741304
7,11,81.6525,284.263,-2.64754,-1.58811,3.0873226951033153
8,11,248.653,286.463,-3.02089,-0.678594,3.09616960274078
9,11,406.061,289.936,-4.93187,0.192762,4.935635611098534
10,11,583.354,291.962,-5.3076,1.62044,5.549454347375065
11,11,705.993,293.387,-4.91529,1.04778,5.0257256901366985
12,11,783.344,295.224,-3.27584,2.42538,4.075977901068651
13,11,800.738,296.886,0.0297403,2.61769,2.6178589384350124
14,11,755.423,297.288,1.59601,1.47873,2.175750521774038
15,11,691.965,296.752,3.43054,1.1656,3.623151673833156
16,11,551.013,296.828,2.99375,1.51985,3.3574518738174044
17,11,379.239,294.616,5.03873,-0.377493,5.052850777328477
18,11,211.308,292.205,5.16338,0.885515,5.238762243089965
19,11,66.9847,290.591,2.83657,-2.66513,3.892177704293575
20,11,1.83594,290.702,-4.89337,-7.2755,8.768008337524549
21,11,0.0,290.201,-4.29081,-6.16138,7.508239071879637
22,11,22.9131,289.2,-3.16875,-7.02377,7.705473481584373
23,11,22.291,288.063,-4.14118,-7.81641,8.845656396248954
24,11,23.209,287.538,-3.55382,-5.60233,6.634435772641107
1,12,12.3408,285.27,-0.184312,-0.665955,0.6909898518567403
2,12,14.0195,285.444,-1.68016,-2.28653,2.837456090673475
3,12,13.0117,284.658,-0.025609,-1.33946,1.339704785570687
4,12,12.7949,284.282,0.232152,-1.0412,1.0667670744375268
5,12,0.0,283.494,-2.98302,-1.68733,3.4271695098579524
6,12,5.34961,283.083,-3.39876,-1.73228,3.814756025750533
7,12,114.043,283.178,-3.93856,-0.972877,4.0569378268256715
8,12,302.021,284.023,-3.66493,-0.896855,3.7730704732253546
9,12,459.123,285.399,-3.48363,-1.03917,3.6353201049976325
10,12,633.416,287.974,-4.4243,0.663404,4.473760762179399
11,12,753.383,289.552,-3.80836,1.43206,4.068710082225078
12,12,813.531,291.227,-2.22262,2.08896,3.0502120493500122
13,12,815.27,292.647,0.719193,1.43117,1.6017135012694999
14,12,746.408,293.801,3.25714,1.78049,3.7120217698310984
15,12,663.324,294.336,1.96033,1.9195,2.743606013789152
16,12,521.263,294.506,1.73496,0.781572,1.90287703038951
17,12,347.13,294.784,2.51285,1.9145,3.1590703335791686
18,12,177.503,293.363,2.82793,-0.90843,2.9702580948126376
19,12,53.4573,291.312,3.20034,-2.6954,4.184179402893714
20,12,1.52734,289.939,-3.40557,-6.06846,6.958743693835834
21,12,0.0,288.91,-4.012,-3.302,5.196089683598619
22,12,21.0371,287.91,-3.89873,-2.51791,4.64111693248511
23,12,22.4121,286.911,-4.27399,-4.125,5.939917130743492
