hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,33.3799,298.093,1.45121,5.21459,5.412758939043933
2,1,34.5859,298.0,2.55462,4.81278,5.448755332440612
3,1,35.9365,297.954,3.18195,4.98057,5.9102354714004415
4,1,36.5244,297.704,3.70943,4.73694,6.016516557651944
5,1,0.0,297.454,3.07802,4.43314,5.396937778036726
6,1,8.69043,297.316,4.13538,3.14983,5.1983455804034415
7,1,15.3103,296.971,2.07122,3.15036,3.7702414270176385
8,1,54.8634,297.314,0.250641,3.41362,3.4228091409368706
9,1,38.9742,297.205,1.14524,4.45348,4.598375666254335
10,1,34.0071,296.58,2.87738,3.92225,4.864500049018399
11,1,46.9249,296.595,1.22229,3.6889,3.886126098584553
12,1,104.777,297.204,0.37276,3.72571,3.7443110209623343
13,1,140.122,297.454,1.85714,3.22852,3.7245550566477066
14,1,102.461,297.8,-0.0871334,1.38586,1.3885964745006232
15,1,95.5104,297.704,0.464558,2.67112,2.711216736036424
16,1,57.2222,297.455,1.62743,2.22441,2.7561800109934764
17,1,58.1728,297.563,2.2481,2.24297,3.1756681235450284
18,1,63.9085,297.704,0.773483,1.75336,1.916389115208339
19,1,51.639,297.704,-0.408842,1.37411,1.4336422402621931
20,1,12.2812,296.982,1.61943,0.394551,1.6668005329075821
21,1,0.0,296.595,-0.0112381,0.466226,0.46636142418473037
22,1,25.0166,296.469,2.59914,0.638568,2.6764337896208077
23,1,24.7783,296.484,2.59898,1.96193,3.256357837415907
24,1,24.1787,296.36,0.231226,0.35558,0.4241492655610758
1,2,33.4873,298.424,4.04056,4.33568,5.926571198931132
2,2,34.4463,298.424,4.36566,3.57206,5.6407978052045085
3,2,36.126,297.976,4.0467,3.27403,5.205290897817336
4,2,36.6602,297.549,3.44283,2.7096,4.381211084723036
5,2,0.0,297.431,5.45498,1.85745,5.762545210486421
6,2,10.9932,297.299,2.48353,2.35295,3.421154039706485
7,2,20.9822,297.48,1.67083,2.21481,2.774356902959675
8,2,43.715,297.608,1.13541,3.12944,3.32904649737729
9,2,34.6305,297.25,-0.684352,4.01061,4.068578404308316
10,2,36.7727,297.056,0.872985,3.52088,3.6274920791953496
11,2,67.8155,297.622,1.54162,4.32415,4.590736917630982
12,2,110.824,298.052,2.07881,3.48157,4.0549698742407445
13,2,126.903,298.424,0.202843,2.0957,2.105493712327111
14,2,110.649,298.428,0.373316,0.491327,0.6170632518510561
15,2,107.042,298.493,-0.29179,0.918682,0.9639076829364936
16,2,65.7222,298.247,1.89647,0.119918,1.9002575582336203
17,2,78.5009,298.299,-0.900826,-0.0348635,0.9015003859723245
18,2,69.0725,298.576,0.507858,0.133241,0.525045628726685
19,2,55.3734,298.358,-0.430815,1.50155,1.5621312258337965
20,2,7.98438,297.927,-0.490433,1.08107,1.1871128305215979
21,2,0.0,297.504,1.21239,0.952554,1.5418328816755726
22,2,26.2676,297.056,0.78322,0.743548,1.0799524048327314
23,2,25.4805,297.125,0.955427,0.547379,1.1011196674158537
24,2,25.2412,296.931,1.14187,1.29259,1.7247191090145664
