hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,14.5898,277.531,0.245619,0.876269,0.9100417866900399
2,1,15.5654,276.673,0.250434,0.537302,0.5927989773607912
3,1,17.7881,276.326,0.186814,-0.662559,0.688392256694539
4,1,13.9834,275.102,0.350531,-0.456613,0.5756452151542649
5,1,12.3516,275.379,0.257368,-0.27773,0.37864526977634355
6,1,0.0,274.762,0.482306,0.238813,0.5381920908049467
7,1,10.0547,275.156,0.29732,5.29117,5.299516879046617
8,1,129.841,277.747,0.144559,-0.418398,0.442667133278494
9,1,300.252,279.514,0.232762,-0.628922,0.6706124295955153
10,1,436.617,281.762,0.617386,0.0618811,0.6204794465034358
11,1,515.575,284.406,0.212418,1.53949,1.5540755666388941
12,1,668.359,287.47,1.60755,3.83296,4.156416649483061
13,1,683.557,289.439,2.16322,5.16757,5.602080013111202
14,1,533.551,289.33,0.074276,6.56885,6.569269917325364
15,1,223.938,288.328,-0.707355,4.88679,4.937718866047864
16,1,183.847,287.939,1.13322,-0.559062,1.2636209432594887
17,1,92.7395,286.954,-0.0750237,-1.62796,1.6296877974513064
18,1,57.1299,285.952,-1.78047,-1.66541,2.4379630614510956
19,1,7.63526,285.223,-1.96862,-0.857229,2.1471623745867476
20,1,0.0,285.564,-3.79626,-3.38696,5.0875424351252345
21,1,40.0752,284.733,-2.49114,0.652829,2.575260026257737
22,1,31.0879,282.438,-3.80007,2.36762,4.477293431226057
23,1,24.3682,281.953,-2.66096,-4.34856,5.098105745784409
24,1,25.5049,282.049,-3.51855,-2.91316,4.568007802981514
1,2,14.3535,278.541,-1.27001,1.36748,1.8662601508096348
2,2,16.2695,277.88,-1.25152,2.31367,2.6304697639965378
3,2,17.7051,276.923,-0.297561,-0.165488,0.3404832255266036
4,2,14.6562,276.212,-1.61334,2.10589,2.652854810897121
5,2,12.8574,276.141,-0.85103,1.87999,2.0636410688392495
6,2,0.0,276.034,-1.61926,3.85209,4.178588316130221
7,2,9.09766,275.725,-1.21049,4.12076,4.294874738301456
8,2,122.685,277.672,-1.08298,1.13727,1.5704231064588932
9,2,276.111,280.142,-0.838527,-0.121109,0.8472277849610458
10,2,396.836,282.4,-0.362106,0.125358,0.38319105339242976
11,2,453.372,285.44,-0.878403,2.76605,2.902175810130909
12,2,599.515,287.628,0.52064,3.83101,3.8662260189621613
13,2,633.744,289.379,-0.346545,4.44882,4.462296810995992
14,2,372.645,288.991,-0.0849037,5.96729,5.967893982166045
15,2,193.891,288.685,1.18327,2.79597,3.0360461349920227
16,2,172.847,288.116,-3.09432,-2.93699,4.266230950440916
17,2,105.794,287.741,-2.36311,0.14255,2.3674056210544063
18,2,52.0596,286.931,-2.48457,-0.793344,2.608156971356594
19,2,5.42042,286.326,-4.74108,-0.641409,4.7842705893041835
20,2,0.0,285.861,-4.93786,-0.382082,4.952620320024946
21,2,40.5898,284.983,0.141672,1.0874,1.09659003988911
22,2,31.3018,283.177,-7.07156,1.36664,7.202406939572353
23,2,25.0146,282.605,-7.5096,-1.59172,7.676435677995355
24,2,26.5537,282.806,-10.1308,-0.807693,10.162946256979273
1,3,11.7324,278.687,-0.667467,2.43096,2.520928146078146
2,3,13.2598,278.886,-0.330621,3.04414,3.0620415714423275
3,3,16.791,277.067,-1.28291,0.920449,1.5789504202795601
4,3,14.0225,276.165,-1.5108,2.79729,3.1792055586419696
5,3,12.6641,276.732,-0.452593,2.56895,2.608513853930816
6,3,0.0,276.436,-0.590936,2.64311,2.7083640501594317
7,3,12.9375,276.526,-0.633344,2.39615,2.4784389128715683
8,3,160.576,279.767,-0.259738,3.31793,3.3280810256879265
9,3,344.392,281.157,-0.366847,2.39159,2.4195618300653114
10,3,441.867,282.396,-0.0779266,2.32067,2.321977993842224
11,3,511.559,284.632,-0.182114,4.15277,4.156761261113753
12,3,665.672,286.395,0.121226,4.32905,4.330747007800848
13,3,666.166,287.726,-0.288928,5.29452,5.302397704773191
14,3,368.645,287.505,-0.453068,6.28272,6.299034942832434
15,3,239.594,287.303,0.783855,4.98884,5.050044871743715
16,3,189.144,286.928,-2.42147,0.241719,2.4335046817010646
17,3,108.169,286.569,-1.64045,1.01853,1.9309271253467852
18,3,53.0088,286.117,-2.15156,-1.61463,2.690026109631652
19,3,5.61183,286.226,-1.56432,-3.15899,3.5250978543155367
20,3,0.0,285.729,-2.20251,-0.693605,2.309142307465047
21,3,34.2256,284.305,-5.44524,-3.51905,6.483390437116987
22,3,27.8232,281.74,-4.8655,-4.2066,6.431840623802801
23,3,20.7412,281.525,-6.66682,-2.70403,7.194321868897721
24,3,22.8535,281.852,-7.7578,-3.11531,8.359941222048155
1,4,14.9688,279.04,-1.8413,3.52568,3.9775375739771457
2,4,17.0625,277.876,-1.74273,3.00703,3.4755340990702424
3,4,19.0371,277.588,-0.683303,3.05912,3.1345044527339563
4,4,16.9209,276.437,-1.90826,3.09515,3.636125651032978
5,4,15.2793,277.19,-1.43892,4.64756,4.865213738367514
6,4,0.0,275.725,-0.970819,3.40483,3.540530590132078
7,4,8.96094,275.38,-0.926312,2.25943,2.4419414092569873
8,4,120.287,278.213,-0.810519,0.690001,1.0644446577262718
9,4,270.252,280.759,-1.04458,1.73534,2.0254758186658264
10,4,371.305,282.957,-0.998825,2.21618,2.430865107945112
11,4,463.481,285.729,-1.35301,4.0141,4.235992784472137
12,4,593.265,287.665,-1.42174,4.56441,4.78070949501222
13,4,617.697,289.034,-1.36412,5.18417,5.36063820485024
14,4,319.082,288.694,-1.26459,5.89307,6.027226716575377
15,4,218.251,289.083,-0.81966,3.39069,3.4883550839471607
16,4,173.941,288.659,-2.05819,1.03664,2.3045104828791736
17,4,110.286,288.543,-2.46467,0.365207,2.4915806954118502
18,4,48.3799,287.887,-2.2209,-0.330454,2.2453500074856922
19,4,4.94874,288.017,-4.20788,1.08808,4.346282570289235
20,4,0.0,286.811,1.80042,1.71753,2.488256714509176
21,4,38.0518,285.488,-5.69622,-0.812991,5.753944443117348
22,4,30.7451,283.834,-5.63503,-1.53082,5.8392613379861675
23,4,23.2568,283.432,-7.76838,-1.80754,7.975896731778816
24,4,24.8047,283.764,-14.2158,-2.00789,14.356900497394971
1,5,14.4629,277.886,-0.997545,-0.464551,1.1004106772591766
2,5,15.5273,277.567,-0.7398,-1.78692,1.9340080471394114
3,5,19.1074,276.931,-0.909865,0.178262,0.9271632320519403
4,5,16.959,276.381,-1.14166,-0.725167,1.3524994393673515
5,5,15.6934,276.021,-0.315874,-0.197163,0.3723568616864741
6,5,0.0,275.676,-1.32336,-0.659136,1.4784254990008798
7,5,13.2148,276.023,-0.562055,-0.460294,0.7264822017510133
8,5,143.849,277.818,-0.124972,3.93805,3.940032462211955
9,5,331.189,279.212,-0.651027,-0.351578,0.7398940767522064
10,5,464.508,281.28,-1.10332,-0.696908,1.3049888056470063
11,5,508.418,282.981,-1.08543,0.730895,1.308573951263359
12,5,694.14,284.981,-0.681508,0.297804,0.7437340764547501
13,5,685.635,286.783,1.90345,1.28085,2.2942751851074883
14,5,423.223,287.277,0.967831,0.682131,1.1840606174187198
15,5,275.485,288.071,1.81413,-0.936943,2.0417957395755826
16,5,188.761,288.246,0.0170078,-1.3159,1.3160099069767066
17,5,94.1301,287.277,1.24236,1.59275,2.0199779533697884
18,5,52.8056,286.738,0.116995,0.69396,0.7037530189100435
19,5,8.21046,286.136,-0.5028,1.91328,1.9782437156225217
20,5,0.0,286.069,-1.90661,-2.7815,3.372225369411125
21,5,36.2148,284.668,-1.9013,-2.78858,3.375073348299263
22,5,29.8301,282.725,-2.98171,3.17035,4.352207904799585
23,5,21.5547,282.357,-3.22737,-6.52434,7.278937391714535
24,5,22.8008,282.612,-2.90526,-8.69637,9.168826906671322
1,6,12.7188,280.187,-3.30809,3.77764,5.02135673077506
2,6,15.0381,279.931,-4.77203,4.0334,6.248246624525955
3,6,17.082,279.765,-4.5251,3.10697,5.489061175729416
4,6,14.8457,279.64,-3.88384,2.84026,4.811578744362395
5,6,13.9141,279.387,-3.50044,4.74083,5.893093354300439
6,6,0.0,279.01,-2.96008,4.83012,5.664991864142436
7,6,6.17578,278.976,-3.59916,3.5358,5.04537752260423
8,6,97.4586,280.096,-3.95993,4.42047,5.934778902857291
9,6,226.564,281.774,-3.20962,3.1328,4.485097143251192
10,6,327.93,283.776,-3.28203,1.95837,3.8219018796667186
11,6,545.262,286.362,-3.15086,4.6557,5.62169558314927
12,6,594.187,287.985,-2.65416,6.12691,6.6770945368251295
13,6,572.322,288.953,-3.10338,6.11093,6.853789673552873
14,6,227.363,288.573,-2.38666,6.06983,6.522191517005615
15,6,252.954,289.443,-2.40364,3.73884,4.444818308457614
16,6,138.23,288.953,-3.83748,-1.56297,4.143564645483403
17,6,167.325,288.758,-5.5887,0.288058,5.596118753329311
18,6,60.4228,287.961,-5.73261,0.876577,5.799241730522104
19,6,3.17823,288.044,-4.31335,1.49336,4.564549519076334
20,6,0.0,285.909,-6.73864,3.23413,7.474547873048912
21,6,37.6436,284.487,-7.47845,0.39697,7.488978540722359
22,6,29.25,283.495,-8.87429,-0.422421,8.884338045422462
23,6,23.2598,283.0,-11.5252,-1.84465,11.671887964785302
24,6,25.2881,283.164,-9.62499,-1.37312,9.722442647529478
1,7,12.3555,279.931,-1.70555,4.08721,4.428790623477249
2,7,14.083,279.374,-1.79742,4.15058,4.523055714094179
3,7,17.5176,279.03,-1.48701,4.38334,4.6287004975154735
4,7,14.9326,278.681,-1.79693,4.61272,4.950367988675186
5,7,13.2393,278.931,-1.8188,6.58653,6.833038188163447
6,7,0.0,278.164,-1.43176,5.41997,5.605890785459525
7,7,9.05078,277.659,-1.30034,3.43766,3.6753762244428803
8,7,123.67,279.768,-1.39841,4.63824,4.844462903738659
9,7,278.408,281.78,-1.97818,2.87401,3.489001231369803
10,7,360.57,283.417,-1.60918,3.14489,3.5326751031619086
11,7,491.997,285.658,-1.62547,5.15765,5.40772653186161
12,7,607.734,287.128,-1.38268,4.63472,4.83657249101055
13,7,621.572,288.685,-1.23717,4.60702,4.77024348323018
14,7,306.238,288.924,-1.59858,5.13135,5.374589364677083
15,7,230.282,289.557,-2.43099,3.40144,4.180849967853427
16,7,182.777,289.327,-2.05037,1.14602,2.3489101679928077
17,7,112.747,288.931,-2.45393,-2.77737,3.7061511790265653
18,7,45.6064,288.084,-2.78828,-0.625376,2.8575514868110425
19,7,4.67823,287.798,-2.67467,0.221872,2.6838567013318726
20,7,0.0,287.529,-0.20739,2.82104,2.8286529114933843
21,7,37.1904,285.556,-4.0888,-3.42823,5.335826681302533
22,7,30.8428,284.056,-3.75613,0.769961,3.8342342805860206
23,7,22.3936,283.557,-4.56233,0.31941,4.573497324477189
24,7,24.8184,283.818,-7.62304,-1.94734,7.867837817164255
1,8,13.3701,279.375,-3.16454,3.32451,4.589845329823218
2,8,15.334,278.977,-4.72222,2.91132,5.5475351166802005
3,8,18.2148,278.096,-4.13545,2.10404,4.639927911519747
4,8,16.2881,278.063,-5.19341,2.66253,5.83614371216131
5,8,15.0273,277.743,-3.75728,3.79209,5.33826746861751
6,8,0.0,277.496,-3.36926,3.47563,4.840652522594449
7,8,7.07227,277.26,-1.50151,0.156894,1.5096847377303646
8,8,104.209,278.971,-2.04782,1.14703,2.3471780020484174
9,8,233.674,281.505,-1.49868,1.15331,1.8910752757360032
10,8,319.789,283.826,-0.7332,-0.00745487,0.7332378980158601
