hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,37.7178,294.125,-1.10237,-5.9755,6.076332764661593
2,1,37.9404,293.875,-1.67578,-5.14316,5.409282151450412
3,1,35.875,293.719,-2.31145,-4.43329,4.999686122808112
4,1,34.3125,293.469,-1.69423,-5.74267,5.9873762218354045
5,1,0.0,293.562,-1.79724,-5.0296,5.3410624203055335
6,1,3.04102,293.687,-1.70331,-4.79604,5.08952499136216
7,1,32.3201,294.062,-1.12488,-4.1725,4.32147096072622
8,1,83.1608,294.812,-1.27269,-4.07132,4.265605042488112
9,1,101.323,295.58,-0.794479,-2.01871,2.169420877916731
10,1,205.882,297.066,-2.08166,-3.80923,4.340914828524052
11,1,344.95,297.923,1.00046,-1.27566,1.6211812505700895
12,1,451.872,299.077,1.06092,-5.44367,5.5460881993798115
13,1,431.938,300.063,2.84188,-1.56228,3.242992558239997
14,1,432.487,300.202,-1.94047,-3.59814,4.08803562612901
15,1,384.756,300.704,-0.125794,-1.89009,1.89427145323367
16,1,232.847,301.031,0.655777,-1.29712,1.4534661221125864
17,1,166.435,300.313,3.57325,-1.64784,3.9349068893812467
18,1,121.985,299.954,3.81242,-0.854355,3.9069769288319325
19,1,81.9715,299.442,2.11879,0.315097,2.1420917775643975
20,1,19.8789,298.049,0.997661,0.190238,1.0156367301181068
21,1,0.0,297.487,1.76,-1.48935,2.3055939413738926
22,1,41.3838,297.218,1.41736,-1.55389,2.10320790738814
23,1,44.1016,296.566,1.58219,2.01787,2.5642005641135013
24,1,44.8096,295.817,1.18093,1.99157,2.3153718340258007
1,2,38.1924,295.823,-2.85335,-1.45695,3.2037961116463074
2,2,38.2676,295.584,-2.36816,-0.850684,2.5163157698222216
3,2,35.9824,294.637,-5.04289,-0.42938,5.061136901576562
4,2,34.0752,294.193,-4.15663,-8.45898,9.425068466451584
5,2,0.0,294.189,-3.5321,-2.53106,4.345341774084059
6,2,3.19434,294.306,-0.610045,-0.914696,1.0994651765476704
7,2,28.3708,294.529,0.975223,0.234241,1.0029599921283001
8,2,58.5748,294.806,0.543712,0.0785866,0.5493619868934871
9,2,101.917,295.75,0.358841,0.142426,0.38607256928846945
10,2,179.585,296.755,1.37537,-0.0436058,1.3760610824718646
11,2,367.168,298.307,0.129366,-1.61257,1.6177507740242316
12,2,520.435,300.06,-0.0162277,-0.723458,0.7236399767918368
13,2,459.125,301.181,0.386803,-2.54031,2.5695897448637592
14,2,448.222,301.553,1.46481,1.25391,1.928200877553996
15,2,369.741,302.008,3.09051,2.33111,3.871088463494473
16,2,294.16,301.8,4.87013,-1.77173,5.182392633697296
17,2,269.185,301.122,4.51319,-1.68544,4.817633440777743
18,2,193.024,300.739,2.04044,-1.66685,2.634726611263491
19,2,78.3465,300.125,3.83558,0.329745,3.8497280035640182
20,2,17.6094,299.258,5.2584,1.88311,5.58541617358098
21,2,0.0,298.177,5.15111,0.753325,5.205903647564465
22,2,51.5508,297.378,4.08436,2.45783,4.76685692238607
23,2,52.2637,297.0,3.65983,1.72344,4.045318412992975
24,2,49.3975,296.424,3.428,1.44665,3.720749954310287
1,3,35.9355,295.524,1.66521,2.42293,2.939985396052164
2,3,36.2061,295.547,1.36133,2.43935,2.79350099183802
3,3,34.0078,294.497,1.82332,-7.3493,7.572100521810313
4,3,31.4004,293.805,1.25548,-6.29101,6.4150632772015586
5,3,0.0,293.379,0.585575,-6.91485,6.939600031927273
6,3,2.91602,293.315,0.186341,-5.50893,5.512080615627914
7,3,29.5544,293.646,-0.44177,-0.119763,0.45771596986450014
8,3,52.7077,293.734,-0.953847,-4.01809,4.129754393121823
9,3,54.5262,294.515,-1.0728,-1.49966,1.8438763395629327
10,3,129.272,295.39,-0.095336,-0.622707,0.6299626661517331
11,3,238.762,296.244,-1.93509,-1.9241,2.7288704839365314
12,3,328.841,297.386,0.767952,-2.26447,2.391145051059011
13,3,354.938,298.428,-0.091713,-4.45681,4.457753543038129
14,3,238.456,298.479,0.12887,0.346686,0.36986302801983334
15,3,202.85,299.968,3.04559,1.21734,3.2798681564508048
16,3,394.082,300.474,5.78957,0.969479,5.870179751620984
17,3,399.591,299.632,8.30127,2.50255,8.670284892401172
18,3,276.844,299.132,7.09562,-1.81187,7.323298169629584
19,3,118.073,298.364,5.30678,-0.297208,5.315096101075125
20,3,20.0859,297.288,5.41563,0.217582,5.41999909812022
21,3,0.0,296.477,5.06615,1.74405,5.357946082688776
22,3,37.457,295.71,5.67127,0.144354,5.6731068639869635
23,3,40.0342,295.227,5.51139,-1.19795,5.6400801354768
24,3,41.4531,294.993,1.51052,-0.726202,1.6760190975057534
1,4,36.4365,296.375,-0.382645,1.55184,1.5983192990216317
2,4,37.0742,296.48,-1.60547,4.23281,4.527053613223505
3,4,35.334,295.646,-3.07805,-4.31659,5.301635693877881
4,4,32.7461,295.029,-2.60926,0.612309,2.680141798316089
5,4,0.0,294.764,-2.34216,-4.2254,4.831119810727115
6,4,4.58301,294.779,-2.15594,-3.44155,4.061076665873227
7,4,37.1404,295.029,-2.3529,-3.45912,4.183497291071192
8,4,57.0045,295.335,-2.42016,-2.52249,3.4957302850334435
9,4,65.0731,296.0,-1.20268,-2.84097,3.085052628935202
10,4,137.194,296.994,-0.544555,-2.51724,2.5754683779120646
11,4,274.262,298.154,-1.8804,-1.9739,2.72620347186339
12,4,455.513,299.875,1.59412,1.6867,2.320813535034644
13,4,485.703,301.125,0.201256,-0.378201,0.4284156555694481
14,4,523.409,301.549,0.489222,1.27979,1.3701097070614454
15,4,439.178,302.217,3.33954,3.42144,4.781085555101477
16,4,384.691,301.952,6.81984,0.586666,6.845026999300733
17,4,332.841,301.389,5.98096,-0.731336,6.02550702152906
18,4,247.805,300.793,5.10929,-1.16148,5.2396450351622095
19,4,119.565,300.133,4.32435,0.835116,4.404250407953208
20,4,21.707,298.918,5.1212,0.800101,5.183324324234497
21,4,0.0,297.918,4.38354,1.61514,4.671627141714116
22,4,39.6592,296.967,4.06483,0.959784,4.176604871849383
23,4,39.6719,296.558,3.632,-0.693069,3.6975354817446986
24,4,39.7109,296.141,0.616481,0.122919,0.6286158635621598
1,5,35.7344,296.092,3.14763,3.03475,4.372331435218515
2,5,36.0449,296.154,0.751953,0.066308,0.7548708929830319
3,5,32.3838,296.146,-0.95793,1.55255,1.8242920236080626
4,5,33.2041,295.137,-2.55018,2.271,3.414799998887197
