hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,23.7441,268.315,-0.368762,-0.242098,0.4411313344662789
2,1,25.3037,268.065,1.29465,0.391479,1.352543688736523
3,1,24.332,267.08,-0.170606,-0.936636,0.9520469545836487
4,1,23.4316,266.077,0.254931,-0.653065,0.7010589910884818
5,1,23.7656,265.688,1.25515,-1.14405,1.6983085482326232
6,1,21.8018,264.938,0.402736,0.388533,0.5596018028786183
7,1,0.0,264.202,-0.191495,-0.0958958,0.21416428152854997
8,1,7.95117,264.174,2.13734,-0.623121,2.226320295070096
9,1,94.0547,264.578,1.18538,-1.03555,1.5740043033295685
10,1,267.683,265.969,1.32748,0.153112,1.3362808218873756
11,1,414.216,267.955,-1.0931,0.992144,1.4762172356181187
12,1,510.45,270.343,0.396012,0.29374,0.49306053557752927
13,1,550.253,272.704,0.877192,1.44676,1.6919161629537085
14,1,527.636,273.826,1.07542,-0.227178,1.0991533196438066
15,1,449.438,274.205,3.49868,-0.556821,3.5427124309547056
16,1,323.222,273.969,3.72498,0.175889,3.729130319621587
17,1,163.764,273.079,4.25901,-0.115901,4.260586722729746
18,1,24.8008,271.077,2.97674,-0.656911,3.048362361911884
19,1,0.0,270.61,3.02237,-0.462013,3.0574787700111674
20,1,20.9834,269.986,2.46533,-1.4076,2.838871213863003
21,1,21.4883,269.47,1.23308,-0.113237,1.2382685106910376
22,1,21.1387,268.86,2.81684,-0.0580139,2.8174373459215043
23,1,20.459,268.577,2.28312,0.473694,2.3317424686349906
24,1,21.4434,267.686,1.53456,0.0497112,1.535364971922129
1,2,23.7666,268.618,1.88319,-0.435946,1.9329908150366364
2,2,25.3301,268.424,-0.0544758,-1.01868,1.02013555725974
3,2,24.9248,267.549,-0.421582,-1.3131,1.3791167436892353
4,2,25.0273,266.75,0.0942869,-1.26244,1.2659560707669164
5,2,30.5449,266.428,0.162374,-1.45802,1.467033617977448
6,2,23.0293,265.673,0.385158,-1.38051,1.433232202074737
7,2,0.0,264.924,0.372958,-0.613474,0.7179470861003616
8,2,4.55859,264.681,-1.54039,-0.249098,1.5604009631194156
9,2,93.9922,265.307,-0.937671,-0.507227,1.0660704168909294
10,2,253.168,266.556,-0.851721,-0.685755,1.093475460111474
11,2,391.154,268.306,-1.06917,-0.6602,1.2565781029844503
12,2,486.372,270.557,0.892106,-0.845908,1.2293955668132206
