hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,54.1982,277.703,-1.69284,-5.95734,6.193190384704801
2,1,53.3818,277.455,-1.53161,-6.09277,6.2823304167323135
3,1,54.0303,277.439,-1.70982,-5.8109,6.05723065785017
4,1,28.5342,277.424,-1.9664,-4.51258,4.922408680351521
5,1,27.8232,277.297,-2.72697,-5.09306,5.777164143807929
6,1,28.4199,277.189,-1.78894,-6.17785,6.431651183490908
7,1,1.98828,277.33,-1.89523,-6.48553,6.75677409225734
8,1,29.6004,277.579,-2.0117,-6.95519,7.240276571105554
9,1,92.3509,278.205,-2.62034,-6.67949,7.175079677306727
10,1,139.153,278.924,-3.46519,0.636824,3.5232210465816647
11,1,177.698,279.92,-4.65622,-4.03967,6.1643587174417425
12,1,241.028,280.705,-4.89637,3.52629,6.034000359711624
13,1,222.582,280.814,-3.55182,3.38257,4.904814483474375
14,1,158.752,280.674,-4.15156,1.25402,4.336821023975973
15,1,109.589,280.441,-4.17244,-4.36302,6.036985926271486
16,1,118.544,280.205,-5.79036,-2.55964,6.33087875884541
17,1,70.2271,279.704,-4.67916,-4.10729,6.226103873988933
18,1,37.7666,279.079,-4.06363,3.4664,5.341256194651217
19,1,7.85742,278.079,-3.58696,4.26532,5.57308144063946
20,1,0.0,277.33,-2.73084,1.89503,3.3239473230633485
21,1,29.2217,277.077,-3.46938,-5.30747,6.34080715566244
22,1,28.4434,276.594,-2.76624,-3.92801,4.804304975508944
23,1,29.7734,276.314,-2.15788,4.16673,4.692343229911896
24,1,32.2676,276.174,-1.71131,-3.73265,4.106246210177855
1,2,53.1748,279.201,-4.13717,-1.78205,4.504650686945659
2,2,52.792,278.947,-3.07556,-5.71679,6.491591270073925
3,2,53.1875,278.883,-0.802589,-1.2982,1.5262609026378813
4,2,28.3408,278.697,-3.25937,-2.0575,3.854451847785882
5,2,27.9434,278.515,-4.81144,-2.46367,5.405517990211484
6,2,28.4844,278.495,-3.53796,-2.19152,4.161720902703592
7,2,0.969727,278.503,-2.39621,-2.18377,3.2420169303999633
8,2,25.1903,278.741,-3.02049,-7.70519,8.276068678799131
9,2,64.4837,279.491,-2.68528,-2.54961,3.7028691349411744
10,2,106.903,280.314,-4.51646,-3.83876,5.927435302827016
11,2,161.37,280.686,-6.99606,-3.41174,7.783625463188732
12,2,233.872,281.504,-6.20594,-3.82918,7.292208907868726
13,2,224.894,281.802,-3.45074,-3.57837,4.971150611729643
14,2,148.018,281.681,-5.24238,-3.13172,6.106571724200085
15,2,109.792,281.431,-5.26424,-3.27415,6.199377468754424
16,2,141.466,281.556,-7.07649,-2.23639,7.421465552854099
17,2,76.4927,280.936,-6.9404,-2.85338,7.504060872914079
18,2,43.8213,280.515,-4.03824,-1.37833,4.266986745526637
19,2,10.1387,279.314,-5.42924,-3.30499,6.356068429280793
20,2,0.0,278.488,-4.53602,-1.76512,4.867353085076117
21,2,29.3438,278.064,-2.49282,-2.94761,3.8603829168231485
22,2,28.4121,277.317,-3.95813,-1.26444,4.155189720157192
23,2,29.4561,277.067,-4.55827,-1.37477,4.761073192653102
24,2,32.2012,276.874,-3.38954,-1.06127,3.5517988997830385
1,3,52.5059,278.274,-5.92135,-2.3758,6.3801889832903855
2,3,51.667,277.959,-6.15759,-2.51122,6.6499729696067185
3,3,51.5791,277.914,-4.24497,-2.1107,4.740762047487724
4,3,27.5273,277.709,-4.18027,-0.830446,4.2619593888041685
5,3,27.3311,277.229,-3.51652,-2.66826,4.414241082904286
6,3,27.8486,277.415,-6.61023,-1.39562,6.755952622487816
7,3,0.839844,277.837,-5.63156,-1.91912,5.949578943757281
8,3,30.6786,277.914,-5.01952,-2.60363,5.6545972630506585
9,3,67.0305,277.965,-2.75023,-3.73711,4.640016832404814
10,3,167.958,278.884,-2.45933,-4.29579,4.949961189039769
11,3,190.354,279.383,-4.66257,-2.74963,5.41294967109431
12,3,295.966,280.271,-6.92371,-1.88582,7.175937376851891
13,3,261.66,280.303,-5.54791,-4.84985,7.368877145847935
14,3,158.815,280.177,-6.23262,-3.95203,7.379979213066931
15,3,121.652,279.85,-5.11482,-3.60618,6.258267957254628
16,3,138.685,279.617,-7.20296,-1.00788,7.273132396430028
17,3,83.9771,278.758,-6.93649,-1.21081,7.0413744664092395
18,3,31.3721,278.214,-5.82095,-0.682037,5.860770714835123
19,3,7.82617,277.367,-4.13041,-3.75226,5.580299443192991
20,3,0.0,276.761,-2.84168,-0.402819,2.8700885646894245
21,3,28.3477,276.6,-3.62856,-1.5565,3.948308488910156
22,3,27.4199,276.12,-3.88294,-0.0246906,3.88301849974068
23,3,28.6064,276.164,-4.5153,-1.79421,4.858716251655369
24,3,30.8545,275.87,-4.17567,-3.2722,5.305045974249422
1,4,52.9336,280.285,-1.48092,-1.4759,2.090790486012408
2,4,52.1885,279.79,-2.09607,-3.6289,4.190754664126737
3,4,52.29,279.485,-2.46763,-3.97105,4.675300623425193
4,4,27.917,279.284,-3.31503,-3.42957,4.769840069205675
5,4,27.7783,279.014,-3.63078,-4.07744,5.459677679314045
6,4,28.2334,279.154,-2.42663,-3.8341,4.537494459159151
7,4,0.866211,279.16,-2.59835,-4.37713,5.090254390440619
8,4,24.62,279.125,-2.81248,-5.42785,6.1132315000251705
9,4,65.4915,279.701,-3.3928,-4.80059,5.878499484400759
10,4,108.536,280.25,-3.42564,-4.56337,5.706080543288887
11,4,154.198,280.875,-4.01315,-3.14612,5.09935721212978
12,4,205.231,281.665,-2.27576,-1.47176,2.710195763261392
13,4,163.113,281.785,-1.15142,-3.66919,3.8456109101805915
14,4,150.627,281.91,-3.15742,-0.683477,3.2305482299338917
15,4,108.308,281.654,-3.09822,-0.844465,3.2112440431435605
16,4,130.638,282.0,-4.07112,-0.883854,4.165959186995955
17,4,72.6333,281.279,-6.19137,-0.523306,6.213446036342153
