hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,48.5723,292.579,1.21177,3.20469,3.426138428172452
2,1,49.1436,292.455,4.0479,-1.03263,4.177537447695712
3,1,53.6553,292.33,4.12403,-1.2629,4.313066177431086
4,1,57.0303,292.065,3.4042,-0.256201,3.4138272645816454
5,1,57.2793,291.829,0.958274,-1.15707,1.5023648172051953
6,1,1.02881,291.331,1.95836,2.46532,3.1484879850493317
7,1,45.1133,292.232,-0.0312166,0.764043,0.7646804443455841
8,1,120.877,293.081,2.43418,0.357731,2.4603259419761847
9,1,222.25,294.439,2.86219,-2.91738,4.086959464014783
10,1,398.676,295.69,2.88892,0.558336,2.9423796246059073
11,1,492.021,296.722,3.20843,-0.905428,3.333740081062709
12,1,533.801,297.737,1.95507,1.66316,2.5667878545957006
13,1,670.283,299.173,1.18877,-1.43831,1.865987612231121
14,1,700.542,300.079,3.42618,2.08743,4.011991201049673
15,1,658.372,300.191,3.77144,3.27771,4.996713171445806
16,1,517.189,299.925,4.07948,3.45169,5.3438114606056235
17,1,341.861,299.189,5.49999,3.09285,6.3099612615768095
18,1,195.771,297.707,5.04068,2.74516,5.739717613959766
19,1,55.4085,296.08,5.12601,2.19124,5.574720733606304
20,1,0.0,295.081,6.18228,2.56699,6.6940289556066315
21,1,19.0127,294.079,3.56356,2.59784,4.40995833758098
22,1,22.5283,293.957,1.85339,4.2147,4.604210093175593
23,1,23.918,293.331,-0.146119,3.69707,3.699956397994576
24,1,22.46,293.58,1.94183,4.20107,4.628141408146471
1,2,48.7109,293.573,1.31871,3.55039,3.7873823699489337
2,2,49.8701,293.137,0.9395,0.975183,1.3541204279860046
3,2,53.4961,292.931,1.12989,1.38407,1.786701199697364
4,2,58.1377,292.56,1.10537,0.590479,1.253199220531596
5,2,58.0234,292.008,-1.18968,-0.418786,1.2612375732573147
6,2,0.015625,291.738,-1.5641,-0.00782013,1.5641195492778732
7,2,34.3125,292.674,0.761752,0.591191,0.9642473271858211
8,2,106.423,293.625,-0.62881,1.53937,1.6628475615641982
9,2,256.062,295.049,1.39002,1.12949,1.7910620481993358
10,2,436.285,296.659,0.823976,0.975328,1.2767933098822222
11,2,488.568,297.061,-1.15387,0.842619,1.4287836631418347
12,2,498.769,298.521,-0.387216,-0.382252,0.544107362714382
13,2,647.955,300.108,3.39384,0.197435,3.399577992166822
14,2,725.527,300.681,4.29727,1.0259,4.418031265495979
15,2,663.481,300.931,5.27828,1.49744,5.486580566436621
16,2,527.861,300.358,6.47499,2.16165,6.826289345068813
17,2,361.236,299.302,7.21776,3.26668,7.922578976570698
18,2,217.474,298.182,6.31803,2.16215,6.677753791762616
19,2,61.3773,296.5,4.46292,-0.626141,4.506629281212401
20,2,0.0,295.456,5.0817,1.58945,5.324474264422732
21,2,18.1318,294.826,4.9991,1.90448,5.349583617479028
22,2,19.3154,294.375,2.22448,2.48423,3.3346229117098085
23,2,20.333,293.5,3.36951,2.50371,4.197875820483498
24,2,25.5859,294.253,3.7475,3.2958,4.990596546506239
1,3,46.0293,291.753,4.55748,2.24326,5.079649532989456
2,3,45.376,291.583,4.35161,0.248621,4.358706458772029
3,3,45.1885,291.254,2.1543,-1.70773,2.7490635210740404
4,3,48.5869,290.873,2.19912,-0.865088,2.363155945371359
5,3,56.7266,290.495,1.63698,-2.33871,2.854692274922115
6,3,1.25391,290.4,-0.369278,1.07714,1.1386820543435292
7,3,37.7305,291.13,-0.598111,1.12098,1.270564019922255
8,3,107.244,291.444,0.0782213,1.33332,1.3356125164783723
9,3,316.234,293.319,-0.234982,-2.00625,2.019964257808539
10,3,455.113,295.091,-1.40845,-0.776625,1.6083773789521536
11,3,452.849,295.943,2.71136,1.37631,3.0406746398949034
12,3,665.004,297.395,3.64306,3.67195,5.172533515222497
13,3,791.346,298.57,2.63506,0.495287,2.681203165739031
14,3,691.714,299.209,4.16934,1.93606,4.5969255333537875
15,3,684.34,299.459,4.34468,1.23572,4.516995486028296
16,3,463.455,297.735,7.75429,2.97904,8.30684613591103
17,3,246.017,297.523,7.1953,3.0948,7.832632324448786
18,3,181.591,296.366,6.79654,2.61625,7.282700051086822
19,3,41.7132,294.897,7.14456,2.81722,7.679939200410378
20,3,0.0,294.1,8.48697,4.13437,9.440427695703198
21,3,14.124,293.647,7.44783,-2.57599,7.880729419857023
22,3,15.5361,293.135,2.8573,0.868999,2.98652348927662
23,3,17.502,292.807,5.44665,-0.664255,5.487005643110366
24,3,18.6152,292.73,5.04535,2.60537,5.678336856809395
1,4,49.4473,293.279,1.76255,2.37266,2.9556890868459087
2,4,49.0029,293.014,1.17143,-0.81925,1.429482006672347
3,4,49.8047,292.764,0.724613,1.31864,1.5046180410220396
4,4,54.4268,292.278,0.116111,-2.80894,2.8113387714612057
5,4,57.6357,292.087,-0.925515,-1.47494,1.7412713800051385
6,4,0.015625,291.889,-1.09047,-1.72901,2.0441625182455527
7,4,26.8867,292.375,-0.153287,1.16443,1.1744761084283495
8,4,117.322,293.375,-1.60781,-0.498226,1.6832356172491123
9,4,303.031,295.055,0.836307,1.23447,1.4910820162382081
10,4,442.879,296.639,-0.164794,1.54955,1.558288248346884
11,4,473.568,297.5,0.988706,1.19028,1.5473545271966602
12,4,616.629,298.98,2.06151,2.22908,3.036218227746484
13,4,679.471,300.523,3.53447,0.752123,3.6136086102439204
14,4,708.511,300.813,3.0961,1.15383,3.304112419228498
15,4,664.512,301.313,4.67378,-0.0924072,4.674693420857868
16,4,425.142,299.988,6.18983,4.57083,7.69457486270684
17,4,338.72,299.293,7.1621,2.59285,7.6169907136939585
18,4,212.529,298.119,5.70182,3.30082,6.588335448715403
19,4,60.4593,296.642,5.31644,1.19613,5.449335854074329
20,4,0.0,295.552,4.80533,2.12558,5.254453991167874
21,4,17.959,294.961,2.59822,-1.80548,3.16393824193836
22,4,19.5576,294.697,2.01647,1.94517,2.801756161731424
23,4,20.3252,293.871,1.97302,2.29668,3.0277957234265327
