hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,10.3516,288.764,0.465025,2.12095,2.1713307332428657
2,1,9.83691,286.594,0.27679,2.73174,2.745726885853726
3,1,10.5566,285.453,-0.087779,-0.0892658,0.12519399302937823
4,1,11.6631,285.873,-0.481852,3.13663,3.1734254531663413
5,1,0.0,285.812,-0.219629,0.191381,0.29131355066663134
6,1,21.2539,286.385,0.725247,-0.847599,1.1155300425403163
7,1,155.301,288.652,0.429847,0.687825,0.8110928886594926
8,1,337.602,290.889,-1.44598,2.07387,2.5281999401352735
9,1,520.023,293.236,-1.49946,0.9849,1.7939922802509491
10,1,680.341,295.204,1.5761,2.80921,3.22114141789832
11,1,803.137,297.58,1.20713,3.18118,3.402509225454062
12,1,879.298,298.704,1.71635,3.19244,3.6245731439853714
13,1,899.808,299.221,2.73777,3.98098,4.831520085159536
14,1,866.265,300.691,4.57395,3.56295,5.797898869849318
15,1,775.594,300.33,4.17488,1.16212,4.333606570606058
16,1,647.994,299.816,6.05756,4.60155,7.607121371195546
17,1,479.721,299.191,7.56185,4.3614,8.72945504498992
18,1,272.152,297.219,4.46096,5.26129,6.897922628277299
19,1,122.211,294.691,3.59941,3.52505,5.038028369372288
20,1,11.7734,292.095,2.43912,2.34449,3.3831848507730107
21,1,0.0,290.784,5.99704,3.64257,7.016609221447351
22,1,11.6885,290.359,1.01816,4.0844,4.209391065890647
23,1,9.55176,290.36,1.72536,4.60517,4.917769602014718
24,1,10.8213,289.704,5.16979,4.80905,7.060714591781769
1,2,11.4355,287.522,-0.436831,1.22788,1.3032692035650195
2,2,11.1533,286.6,0.740657,1.78496,1.9325255478903767
3,2,11.832,286.294,0.40685,1.78085,1.8267330524737324
4,2,12.6699,286.266,0.324301,2.50919,2.530060393488859
5,2,0.0,284.847,0.0938473,0.898412,0.9033003030339855
6,2,18.3438,285.908,-0.689792,-0.108829,0.6983242473987281
7,2,143.067,289.022,-1.24447,-1.09391,1.6569081655300029
8,2,319.524,291.796,-0.709647,4.22573,4.284902904093511
9,2,498.57,294.18,1.25005,0.921424,1.5529479032717102
10,2,656.154,295.791,1.37981,1.16761,1.8075366519658738
11,2,779.027,298.278,2.90781,0.583037,2.965685610355386
12,2,855.267,298.843,2.6475,0.47613,2.6899732390676308
13,2,876.886,299.346,3.55173,0.737324,3.627455399295214
14,2,843.718,301.129,5.24241,2.21725,5.692017232106733
15,2,766.922,300.932,6.08309,3.62403,7.08078931963097
16,2,642.494,299.858,8.06538,2.1328,8.34261292308351
17,2,476.908,299.355,7.64974,0.940498,7.707337968170593
18,2,192.746,296.983,6.93459,4.03863,8.024903161097958
19,2,114.563,294.726,3.23516,1.55826,3.590882127444453
20,2,13.3926,291.064,1.59244,1.89723,2.476963226715326
21,2,0.0,290.238,1.92087,3.35839,3.8689178007551415
22,2,11.0977,288.917,-0.0296879,3.55999,3.560113786314478
23,2,9.24414,288.291,0.0437145,3.24872,3.2490140959851574
24,2,9.64062,288.227,-0.325323,5.58444,5.593907861944904
1,3,10.6436,287.86,-0.321108,-1.06265,1.1101060175334607
2,3,9.5752,287.05,0.872981,-0.806832,1.1887277663893445
3,3,10.4502,286.936,0.813588,0.576262,0.9969971546539137
4,3,11.1611,287.418,0.39559,0.461335,0.607718216219491
5,3,0.0,287.163,0.205664,0.868138,0.8921666144504624
6,3,24.793,288.019,0.382474,0.217831,0.44015531944644265
7,3,181.324,290.27,0.575843,0.432942,0.7204400988375093
8,3,378.383,292.269,-0.915214,0.740863,1.1774950745395922
9,3,569.148,293.617,-0.647897,2.3682,2.4552274360248174
10,3,728.669,295.394,-0.541578,2.172,2.2385018941434915
11,3,845.777,297.222,4.74863,0.278838,4.756809593324501
12,3,911.236,297.678,3.59623,0.840387,3.693117994685385
13,3,914.558,298.493,5.16501,1.38137,5.34654200179892
14,3,866.233,299.927,7.18723,1.23287,7.29220429704215
15,3,761.625,299.133,6.49617,0.924812,6.561669140107874
16,3,616.666,298.225,7.67573,2.23534,7.99459667203418
17,3,442.174,297.928,9.32943,1.12116,9.39655595792948
18,3,244.129,295.802,7.91604,1.83844,8.126718336155129
19,3,90.8204,293.071,4.20781,1.93228,4.630266838369037
20,3,9.09375,291.169,5.5065,-0.430899,5.523333793842356
21,3,0.0,290.907,3.72458,4.16894,5.590398635160108
22,3,9.55273,290.189,2.55723,4.17815,4.898608240653665
23,3,7.43457,289.72,2.76832,3.54072,4.494473688965149
24,3,8.45801,288.773,3.03112,-0.164579,3.03558473801029
1,4,14.1865,288.356,-0.0901508,0.81577,0.8207361693264407
2,4,13.7627,288.761,1.60296,0.430472,1.6597550736129714
3,4,14.1777,287.18,-1.14881,0.885344,1.4503787141419306
4,4,14.3604,286.888,-0.40275,1.35391,1.4125437517471804
5,4,0.0,286.752,-0.644434,-0.398463,0.7576727147819169
6,4,17.4766,286.996,0.113431,1.20367,1.2090029200382437
7,4,139.59,289.421,-0.111169,0.889974,0.8968903317780832
8,4,313.664,292.61,-0.280448,0.213519,0.3524789980481106
9,4,489.351,294.235,0.320853,1.70365,1.7336002913327513
10,4,644.716,295.485,0.721605,0.777472,1.060743365196785
11,4,765.012,297.867,1.40097,0.954131,1.6950170813478547
12,4,839.236,299.372,3.06498,1.17779,3.2834877317419657
13,4,864.167,300.06,4.97068,1.36037,5.153471276654212
14,4,833.093,301.43,6.59104,1.67525,6.800608123109286
15,4,752.375,300.665,5.8282,1.89356,6.128089809524662
16,4,630.353,299.909,7.11128,2.37206,7.496463958560729
17,4,470.924,299.569,8.12533,1.52839,8.267827018086434
18,4,236.738,297.069,6.88967,1.95855,7.162644121509877
19,4,102.149,294.819,2.97344,1.50747,3.3337383272386574
20,4,12.5742,291.739,2.45083,1.31324,2.7804976149063676
21,4,0.0,291.433,2.29392,4.07421,4.67560221688073
22,4,13.5332,289.604,-0.804102,4.82659,4.89311261412447
23,4,11.2012,288.354,-0.140856,2.9704,2.973737811700285
24,4,12.7461,287.71,0.64831,0.818819,1.044399545605512
1,5,12.5664,287.952,1.23797,1.23716,1.750181301037124
2,5,11.2979,286.215,-0.419499,3.3836,3.4095055904047142
3,5,11.2031,285.539,1.64025,-1.71036,2.3697576652687506
4,5,11.7949,285.504,-0.967691,1.68643,1.944343595247764
5,5,0.0,285.431,-1.31143,-1.44241,1.9494602465810889
6,5,26.0742,285.754,-0.340671,-0.972111,1.030075980965482
7,5,179.567,287.436,0.0211554,4.82064,4.82068642005982
8,5,369.914,289.331,-0.0402136,0.302386,0.3050482365478614
9,5,552.023,290.371,1.34429,0.0566778,1.3454842909201281
10,5,708.466,292.033,-0.944899,1.51917,1.7890532717336842
11,5,821.934,295.601,-1.63418,1.56106,2.2599673882602818
12,5,870.908,297.959,3.40043,2.66656,4.321280645653554
13,5,832.933,298.938,5.07224,2.27883,5.56063708458842
14,5,683.921,300.133,6.17405,1.38717,6.327964444542969
15,5,756.969,300.097,4.63973,2.31348,5.184523525194963
16,5,579.087,299.534,7.06635,2.24998,7.41590940633042
17,5,452.018,299.079,8.5179,1.75495,8.696808030105068
18,5,269.543,297.527,5.83791,1.91754,6.144766294961917
19,5,102.688,295.223,4.00859,1.82095,4.402800550853968
20,5,8.30859,292.839,1.07974,1.41676,1.7813049613134746
21,5,0.0,292.291,2.18454,2.98827,3.7016175659433
22,5,12.2852,290.915,2.27598,2.35686,3.2764117598372766
23,5,9.8457,290.572,2.54664,1.98408,3.2283043127933277
24,5,10.4482,289.323,0.519403,2.68405,2.7338441577582655
1,6,13.8457,289.17,-0.323061,-0.631495,0.7093337329818736
2,6,11.6475,289.344,2.15179,2.54229,3.3306814089912593
3,6,12.0361,289.365,2.21593,1.47079,2.6596182036149476
4,6,12.4014,289.294,2.20907,-0.619231,2.2942182320479017
5,6,0.0,287.835,1.45078,-0.801784,1.6575947004789802
6,6,15.5156,288.253,0.18179,2.31353,2.3206612559785627
7,6,137.262,290.115,-1.035,0.156575,1.0467763517700426
8,6,324.321,292.487,-1.39031,1.16225,1.8121222250720286
9,6,507.96,294.617,-1.25922,1.90922,2.287084610765417
10,6,662.138,296.356,-1.63679,1.51966,2.233483382454412
11,6,769.777,297.647,-0.291409,2.60696,2.6231964560209744
12,6,846.986,299.707,1.70024,-1.82856,2.4968876088442586
13,6,872.214,299.808,4.04636,3.15334,5.129969045247739
14,6,840.03,297.946,7.23801,3.37643,7.986805888776814
15,6,760.641,297.123,7.08797,2.36231,7.471266777260734
16,6,623.806,297.045,6.17573,1.62596,6.3861872000826905
17,6,432.158,295.1,8.01888,1.5987,8.176691148893909
18,6,289.012,294.368,9.33401,1.42242,9.441770031964344
