hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,30.2432,293.436,-3.93203,-4.63971,6.081757049159396
2,1,29.6016,293.143,-2.25088,-4.70232,5.213278637939852
3,1,57.2041,292.422,-3.08432,-4.08018,5.114772594632141
4,1,56.0586,292.157,-3.02229,-4.14069,5.126358407310203
5,1,55.3389,292.049,-3.14754,-5.36196,6.21752547989954
6,1,1.6875,291.939,-1.91221,-4.64837,5.026319800908016
7,1,29.2985,292.219,-0.839037,-4.83873,4.910935868067206
8,1,116.551,293.297,-1.88541,-4.04671,4.46437371780186
9,1,168.806,294.454,-2.34747,-5.30317,5.799502345012026
10,1,256.524,296.189,-2.66446,-2.79534,3.8617706828862843
11,1,379.993,297.64,-0.368975,-0.13826,0.3940283977393
12,1,554.403,299.097,0.671734,0.411287,0.7876443125707188
13,1,634.222,300.064,-3.92148,-2.74863,4.78883830039186
14,1,664.867,300.689,-3.70831,1.77164,4.1097775299522
15,1,526.613,300.44,-3.27595,2.11537,3.899569032521414
16,1,449.814,300.204,-2.58957,-2.91188,3.896783021839938
17,1,318.264,299.954,-1.32783,0.623908,1.4671038481866239
18,1,137.408,298.346,0.491869,3.46276,3.497519396766943
19,1,44.5071,297.079,-4.50783,1.52892,4.7600554277550176
20,1,0.0,296.344,-4.47841,2.41475,5.087943955135513
21,1,0.0,295.985,0.192587,3.32056,3.3261401753637805
22,1,47.9492,295.499,1.02852,1.6029,1.904505657749538
23,1,49.7725,295.093,0.958719,1.71418,1.9640659849814108
24,1,42.7041,294.593,0.274761,2.47551,2.4907114178926872
1,2,30.1826,293.633,-1.60488,-1.0694,1.928537314754371
2,2,29.5117,293.096,-3.24551,-2.21696,3.930425778678437
3,2,56.9531,292.302,-1.55795,-1.36045,2.0683404954213898
4,2,56.0518,291.75,-2.24299,-1.10895,2.502153920645171
5,2,55.4854,291.799,-2.4117,-1.47134,2.825090845548157
6,2,1.02539,291.541,-2.32725,-5.82806,6.275537899343768
7,2,38.6774,292.052,-4.35466,-0.817245,4.4306831420927635
8,2,135.278,293.386,-3.17643,-1.00178,3.3306561986041126
9,2,155.696,294.322,1.49921,-1.3393,2.0103121931928882
10,2,253.071,295.817,-1.77677,0.252508,1.7946230587407486
11,2,252.821,297.431,-3.67854,-2.02791,4.200485150515354
12,2,454.544,299.306,-3.64125,-2.17026,4.2389538839317416
13,2,539.769,300.802,-1.73887,-0.322853,1.768587836809074
14,2,629.085,301.306,-2.58282,-0.264008,2.5962779852057443
15,2,615.472,301.306,-6.5069,-1.12243,6.6029990697333885
16,2,528.876,300.931,1.64285,-1.47927,2.2107003088161905
17,2,381.233,300.807,-1.88984,5.07362,5.414158764757458
18,2,215.541,300.008,-1.78792,-0.778935,1.9502301558085395
19,2,56.3587,298.553,-0.927263,-0.268448,0.9653398364684843
20,2,0.0,297.543,-1.08241,2.52022,2.742830701392268
21,2,0.0,296.816,0.210165,2.84791,2.8556541624162057
22,2,46.5312,296.004,-0.765425,1.35632,1.557395060036149
23,2,49.3711,295.754,-2.44216,5.29718,5.833031923279694
24,2,45.3242,295.129,0.759136,0.624432,0.9829561481164865
1,3,29.2549,292.885,-1.59805,-2.64801,3.092849941817417
2,3,28.6074,292.869,-3.12881,-2.18571,3.816645152512871
3,3,55.2285,292.294,-1.55893,-3.76426,4.074299460336709
4,3,54.4023,291.841,-1.97297,-3.14509,3.7127081394852466
5,3,53.7666,292.103,-2.65388,-2.4938,3.641719030128491
6,3,1.09766,291.62,-2.87119,-2.93451,4.105493996609908
7,3,67.9469,292.414,-3.02458,-1.62291,3.432480305041822
8,3,236.95,293.637,-3.42447,-2.09358,4.013735416952642
9,3,310.165,294.789,-2.45977,-0.922306,2.6269976799639543
10,3,335.43,295.355,-1.34122,-1.90911,2.333146390713622
11,3,352.462,296.102,-2.19026,-2.45564,3.2905024961546525
12,3,717.387,298.056,-2.79457,-0.8309,2.915478741973606
13,3,751.754,299.301,-2.16367,0.4916,2.2188146450075545
14,3,622.726,299.476,-2.04913,-3.54428,4.094002256386775
15,3,536.254,299.098,-2.70563,-0.184439,2.711909187568972
16,3,340.22,298.399,-3.09641,-0.241962,3.1058494003322186
17,3,79.8576,297.004,-5.03096,-0.716912,5.0817832831934115
18,3,84.8691,297.412,-0.108229,0.147334,0.1828136318686328
19,3,26.2493,296.288,-2.79592,1.59093,3.2168660076695765
20,3,0.0,295.4,-0.104386,0.50655,0.517193715638541
21,3,0.0,294.757,-0.510538,0.138433,0.5289732932133719
22,3,48.6045,293.991,0.0817432,-0.850222,0.8541424939846045
23,3,48.2559,293.68,0.96702,3.02326,3.1741500764771664
