hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,36.166,292.829,-0.99915,-2.78394,2.957807067085343
2,1,33.6055,292.454,0.246134,-3.06351,3.0733817637996097
3,1,23.2188,292.314,-0.0324554,1.53514,1.5354830421040668
4,1,20.4639,292.2,-0.107805,-3.40413,3.405836604261132
5,1,18.4785,291.952,1.96139,-0.34409,1.9913434310033014
6,1,5.23047,291.733,0.356319,0.555626,0.6600632406345622
7,1,68.0128,292.844,-0.389246,0.891234,0.9725278871436026
8,1,207.771,294.096,-1.0824,0.358716,1.1402924750501513
9,1,367.277,295.705,1.46915,-3.19865,3.519909593299237
10,1,539.486,297.343,-1.19104,1.11182,1.6293311492756777
11,1,669.214,298.703,0.0347471,-0.189973,0.19312457556564364
12,1,743.07,299.799,1.58928,-1.83408,2.4268622467705083
13,1,770.306,300.813,0.209119,-2.00434,2.01521948972339
14,1,727.087,301.563,1.95849,2.5479,3.213639290601856
15,1,425.989,301.33,2.88907,2.71965,3.9677728749765904
16,1,420.43,301.285,2.28215,2.42196,3.327776865130834
17,1,376.347,301.207,1.73851,1.43149,2.2520170159659094
18,1,183.148,300.111,2.43349,2.80367,3.712470747224818
19,1,52.9398,298.468,3.46531,1.84309,3.924965495924773
20,1,1.20312,297.813,1.61692,-0.133389,1.6224126823102067
21,1,0.0,297.08,0.552957,0.306987,0.632457478426811
22,1,18.4375,296.58,1.96021,3.22193,3.771373247107743
23,1,20.4785,296.094,2.011,2.75419,3.410232185071861
24,1,19.7764,295.482,2.40426,2.41564,3.40819347414433
1,2,24.7168,293.483,-2.35169,0.128166,2.355179903883353
2,2,25.3516,293.264,-2.91207,0.800745,3.020156327067359
3,2,23.8633,293.105,-3.2014,-2.71486,4.1975500925659
4,2,26.3467,293.105,-3.03554,-0.947102,3.1798593192158675
5,2,21.8652,293.004,-1.76371,-0.941746,1.9993895299855904
6,2,3.00586,292.802,0.402706,1.3569,1.4153973761583705
7,2,50.3487,293.553,0.0653439,-0.573121,0.5768340367109157
8,2,190.482,294.81,-0.876348,0.899243,1.255636806625626
9,2,348.886,296.625,0.195712,-2.82756,2.834325094364442
10,2,491.689,298.133,1.01697,1.95801,2.2063615163884633
11,2,618.917,299.303,-1.33,1.62643,2.1009937041552504
12,2,725.07,300.625,-1.4615,0.248439,1.482465576909292
13,2,766.79,301.681,1.27553,0.371637,1.328567213455533
14,2,745.65,302.375,2.64794,-0.845655,2.779697577547781
15,2,652.317,302.382,3.46475,-0.567464,3.510912695268283
16,2,537.305,302.181,3.2089,-0.0941544,3.2102810252436402
17,2,359.378,301.435,5.53392,1.03159,5.629249372207631
18,2,165.711,299.931,4.61562,4.24898,6.273577848787723
19,2,57.3968,298.557,3.26219,-1.1237,3.45030220214114
20,2,2.0957,297.681,3.37571,2.64981,4.291492868478287
21,2,0.0,296.988,2.69309,1.60044,3.1327530929998297
22,2,19.3076,296.793,2.40943,1.25514,2.716749775835088
23,2,20.6357,296.067,2.04225,1.47392,2.5185760319871227
24,2,20.0625,295.383,1.00143,1.19054,1.5557144778204
1,3,22.3555,292.606,-1.56409,0.202873,1.5771921196319107
2,3,23.4824,292.388,-0.962851,-1.96488,2.1881123057560368
3,3,23.6504,292.356,-0.791245,-1.34865,1.5636257456709388
4,3,32.0215,292.324,-0.543352,-1.15902,1.2800620126790732
5,3,29.3828,292.152,-0.0918303,-1.75522,1.757620565536854
6,3,3.12695,292.166,-0.194462,1.23971,1.2548690583260071
7,3,69.5284,293.064,0.0487423,-0.857301,0.858685516595156
8,3,197.521,293.948,-0.579473,0.430005,0.7215907827529395
9,3,387.746,295.369,-0.0860262,-3.24943,3.250568539807527
10,3,347.126,296.354,-0.294068,-1.88623,1.9090153486873804
11,3,390.667,297.35,-0.478436,-0.365266,0.6019304418718162
12,3,641.023,298.866,1.64055,0.0243177,1.6407302194551332
13,3,660.056,299.946,0.903455,-0.861273,1.2482075618878457
14,3,656.353,300.571,3.01171,3.1563,4.362639890490619
15,3,654.145,300.865,1.83536,0.161052,1.8424125695142226
16,3,224.571,299.201,1.97844,0.495201,2.0394726926342996
17,3,63.456,298.555,5.4055,-0.531886,5.431605008374228
18,3,92.4217,298.131,4.16738,3.22896,5.271929319139246
19,3,49.5922,296.975,3.94383,1.17659,4.1155994820924935
20,3,1.69043,296.457,2.72043,0.961338,2.885292036370669
21,3,0.0,296.086,0.595925,1.14097,1.287221483088672
22,3,18.0049,295.431,0.293708,-1.08129,1.1204697467419635
23,3,17.6318,295.134,0.428967,-0.451375,0.6226974206739578
24,3,18.8467,294.45,1.16989,-1.30458,1.7523046505958946
1,4,23.5527,294.86,0.384639,-1.5481,1.5951679442369069
2,4,26.3828,294.628,-0.384726,0.0263309,0.38562599934497416
3,4,24.1621,294.474,-0.783432,-1.15236,1.3934486959425525
4,4,28.1553,294.459,0.0328197,-1.1971,1.1975498080280795
5,4,23.6396,294.427,-0.592807,-1.36948,1.4922786635374106
6,4,4.47949,294.454,-0.760869,-1.32865,1.5310886511436888
7,4,41.3214,294.369,0.172766,-0.592652,0.6173204061587466
8,4,158.154,295.25,0.0382023,0.713208,0.7142304018937377
9,4,299.558,296.611,-0.479093,-2.33781,2.3863959643673973
10,4,500.205,298.125,0.195678,-1.22607,1.2415866963623605
11,4,627.042,299.299,1.83943,2.29489,2.94109211637446
12,4,652.117,300.569,0.324636,1.03652,1.086168607029314
13,4,704.478,301.75,0.0870485,1.98882,1.9907240978478786
14,4,663.915,302.619,2.08544,3.34038,3.937918046125389
15,4,319.317,301.977,3.13028,1.84904,3.6356019859165003
16,4,296.664,301.581,4.54338,1.04891,4.662886875370235
17,4,258.456,301.037,4.85423,1.01108,4.958410194739843
18,4,137.89,299.897,3.92178,2.42281,4.6098119988238135
19,4,55.0843,298.913,2.8867,1.83235,3.419143666548687
20,4,2.03809,298.377,2.16916,2.20987,3.0965756122691404
21,4,0.0,297.578,1.86594,2.77281,3.342186018117484
22,4,22.085,297.072,1.48463,-1.37621,2.0243715570517185
23,4,23.1885,296.552,1.62379,-0.54952,1.7142538302421844
24,4,23.9043,295.836,0.980923,-0.725962,1.2203404268371183
1,5,27.9678,292.825,-0.261357,-1.50367,1.526214582012962
2,5,30.6035,292.891,-1.52633,-0.0234737,1.5265104924276445
3,5,34.3682,292.874,-0.287338,-4.64748,4.656354096999497
4,5,39.3496,292.704,-2.59316,0.227703,2.603137998994483
5,5,42.6484,292.77,-2.21292,-4.08628,4.647009701388626
6,5,3.72461,292.905,-0.148076,-2.32572,2.3304291493576885
7,5,53.8995,293.858,-0.0318241,-2.06433,2.0645752885862048
8,5,180.826,294.612,-0.837286,-1.13982,1.4142975211022608
9,5,332.433,295.7,0.526767,-3.19182,3.23499588634808
10,5,418.908,296.683,-1.37854,-2.5249,2.876715582326484
11,5,544.808,298.065,-0.895917,-3.11331,3.239655294470231
12,5,732.305,299.583,1.00091,1.95449,2.1958715782577087
13,5,727.603,300.958,1.88148,1.35211,2.3169308238486535
14,5,664.353,302.353,3.07128,3.12602,4.38232379894503
15,5,579.692,301.938,3.20108,2.4257,4.016333359720032
16,5,461.477,301.902,3.92961,1.10702,4.082563904276331
17,5,359.659,301.788,2.7932,1.90122,3.378846508558801
18,5,162.234,300.158,4.08877,4.29586,5.930636833637683
19,5,53.2523,298.506,3.71922,5.47102,6.615486168740738
20,5,1.20996,297.287,2.67307,0.934482,2.8317061700014006
21,5,0.0,296.94,-0.896262,6.12925,6.19443226899318
22,5,41.9121,296.515,-0.444573,0.733653,0.8578414053529941
23,5,36.6611,295.962,-0.212146,0.80839,0.835763314231966
24,5,29.376,295.623,-1.79789,0.981557,2.048380481343493
1,6,33.417,294.847,-1.20081,1.00268,1.564388646884143
2,6,22.1533,294.972,-1.23336,1.47653,1.9238809034085242
3,6,21.2109,294.927,-1.12816,0.422832,1.2047953709340022
4,6,22.9639,294.68,-1.02187,-1.26155,1.6234921309941728
5,6,20.9287,294.487,-1.03128,-2.44077,2.649697460333915
6,6,1.28906,294.357,-2.49329,-0.867714,2.6399664031756163
7,6,14.9269,294.487,-2.108,-1.30652,2.4800521184846094
8,6,67.2245,295.315,-1.82117,-0.628589,1.926599153903323
9,6,222.011,296.664,-2.03769,1.22908,2.379667662195711
10,6,469.548,298.245,-0.911256,-0.330565,0.9693609837212347
11,6,569.886,299.248,-1.04875,-0.327668,1.098746049241589
12,6,629.492,300.273,-0.42927,1.55361,1.6118240490202396
13,6,531.369,300.828,1.6432,1.03716,1.9431436142498577
14,6,559.759,300.857,5.75634,2.0894,6.12380948067459
15,6,612.411,300.774,4.81534,2.53459,5.441658367051353
16,6,512.399,300.393,4.25236,2.46444,4.914878440327899
17,6,268.503,299.602,5.22484,1.25864,5.374302529184601
18,6,138.07,298.823,3.38174,0.90914,3.5018139538245032
19,6,73.0921,297.737,2.33348,0.973465,2.528391389129658
20,6,3.2207,296.651,2.09397,2.97989,3.642039919193638
21,6,0.0,296.112,2.45432,2.61705,3.587845783321797
22,6,20.4893,295.69,3.00806,1.72779,3.4689599662867256
23,6,21.9727,295.12,3.15016,2.0745,3.7718772879827362
24,6,21.377,294.485,1.96139,1.78527,2.6522141137170654
1,7,29.541,295.238,-0.43665,0.0417404,0.4386404945877204
2,7,25.5576,295.084,-0.589804,-1.03715,1.1931256769158898
3,7,31.2998,294.795,-0.607651,-1.18264,1.3296153983017045
4,7,40.9678,294.577,-1.26601,-1.39827,1.8862503314777708
5,7,35.9434,294.441,-0.920444,-1.30405,1.596171532021543
6,7,2.19531,294.191,-1.2511,-0.561562,1.3713508266829464
7,7,36.8644,294.327,0.344641,-0.349488,0.49083528909910296
8,7,118.787,295.058,-0.120001,-1.77166,1.7757194022708092
9,7,324.011,297.151,-0.968839,0.0957813,0.9735620500772871
10,7,494.626,298.816,-1.53088,0.47461,1.6027626856462562
11,7,583.495,299.997,1.45076,1.08639,1.812442498315464
12,7,682.445,301.077,0.280203,-0.593846,0.6566329209878224
13,7,744.65,302.538,0.91615,0.635309,1.114875933896234
14,7,676.603,303.102,0.317864,1.37065,1.4070248558557876
15,7,446.349,302.514,4.50821,0.177653,4.5117089880120815
16,7,295.914,301.431,6.61906,0.754478,6.661921069487689
17,7,283.659,301.258,5.80101,-1.92007,6.11051436664705
18,7,132.094,300.182,4.03896,0.17037,4.042551646979913
19,7,54.1234,299.133,3.11082,-0.95134,3.253036868527622
20,7,1.73926,298.577,3.05051,3.19327,4.416173066468297
21,7,0.0,298.009,2.65257,0.211772,2.6610101437018234
22,7,26.749,297.479,2.8357,-1.92113,3.425191230705229
23,7,24.2295,297.056,2.15651,-1.64766,2.713912094320669
24,7,24.5,296.229,1.44723,-1.46424,2.0587553158401315
1,8,26.8701,295.336,-2.40198,1.30688,2.7344914069713218
2,8,21.1572,295.086,-1.71187,0.613245,1.8183971862398491
3,8,29.3984,294.984,-1.718,-0.526386,1.79683227403005
4,8,30.458,294.836,-0.726946,0.130047,0.7384867697697772
5,8,25.083,294.773,0.0346346,-2.76206,2.7622771401720647
6,8,1.86914,294.625,-0.596806,-1.68754,1.7899633105837673
7,8,35.5089,294.875,-2.43612,0.124633,2.439306056871298
8,8,147.889,296.023,-1.02186,-1.56511,1.8691621576792101
9,8,312.636,297.658,-0.238858,1.62703,1.6444694478961899
10,8,480.861,299.244,-0.597291,0.966798,1.1364219777375832
11,8,600.167,300.318,-0.449628,-0.668977,0.8060369500916196
12,8,575.914,301.274,1.37981,-0.255467,1.4032601413098713
13,8,545.79,302.249,-0.0154905,0.708063,0.7082324248149402
14,8,563.556,302.25,5.42187,1.19975,5.553023893285531
15,8,540.442,301.871,4.72159,2.62443,5.401948255305673
16,8,375.446,301.414,4.30949,2.08407,4.786966871099069
17,8,265.597,300.648,4.82347,1.58823,5.078221871265571
18,8,151.719,299.773,3.08144,2.23141,3.8045319109845828
19,8,72.0648,298.859,1.43699,1.7552,2.2684063348747725
