hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,53.7051,259.924,2.95206,1.20819,3.1897306029976886
2,1,53.6514,259.423,3.35917,0.310011,3.373444813394907
3,1,53.2197,258.797,3.70679,0.738022,3.779546080759434
4,1,53.209,258.422,3.15221,1.07505,3.3304895115583233
5,1,53.4707,258.047,2.8893,0.979942,3.0509573601353397
6,1,51.125,257.673,3.35392,0.611004,3.409120891727954
7,1,0.0,257.393,2.54766,1.7153,3.07129053747769
8,1,5.92188,257.047,1.84879,2.37589,3.0104613859340565
9,1,70.3906,257.439,3.01237,2.2579,3.7646361612910217
10,1,197.752,258.203,3.5041,1.88437,3.9786388510268185
11,1,304.689,259.314,4.33751,2.20685,4.866639489688958
12,1,373.433,260.328,4.59419,1.06038,4.714974814407815
13,1,395.866,261.049,4.96772,0.660955,5.011497132636614
14,1,369.266,261.704,5.53925,0.0332661,5.539349889283869
15,1,295.377,261.689,5.53968,-0.627951,5.575157124315062
16,1,182.546,261.3,4.44283,-0.536249,4.4750755746580415
17,1,58.4062,260.314,4.18442,-0.575563,4.223818592620781
18,1,0.0,259.814,3.10655,0.00303841,3.1065514858819463
19,1,0.0,259.549,2.52408,0.682394,2.614697194253285
20,1,49.0078,259.172,2.07267,1.29473,2.4438262421457053
21,1,51.0049,258.814,1.70676,0.259169,1.726325076038983
22,1,51.417,258.549,0.42504,2.05284,2.096380468140266
23,1,51.7148,258.439,0.653286,2.10181,2.200997018147912
24,1,50.0166,257.705,1.35018,2.07661,2.4769527901233808
1,2,52.9385,260.681,7.21182,-1.89825,7.457459404844253
2,2,53.7676,260.302,7.91971,-3.0064,8.47114203895201
3,2,51.2383,259.807,5.72143,-2.29909,6.166082717009236
4,2,53.8076,259.181,5.74108,-2.58901,6.297854582832157
5,2,54.5,258.806,5.75258,-2.6851,6.3483807909103875
6,2,50.9688,258.431,5.26798,-1.77279,5.5582729030248235
7,2,0.0,258.178,4.97344,-1.55911,5.212094533457734
8,2,3.66406,257.931,5.4611,-1.08797,5.568419159052235
9,2,75.3281,258.431,5.6989,-1.20303,5.8244950331251895
10,2,214.034,259.306,5.62617,-1.65567,5.864727787186716
11,2,335.595,260.314,7.03868,-1.7951,7.263979636012205
12,2,414.98,261.556,6.55806,-2.40837,6.986300667771178
13,2,441.272,262.681,6.76264,-2.21697,7.116758795301411
14,2,412.406,263.06,7.84784,-2.65423,8.284535566855876
15,2,331.596,263.181,6.99867,-3.19143,7.691983308211218
16,2,207.765,262.802,6.04146,-3.59289,7.0290893779848895
17,2,69.3281,261.798,6.62681,-4.474,7.995704270175329
18,2,0.853516,261.048,4.93467,-4.06337,6.392334766405776
19,2,0.0,260.428,4.51529,-3.61253,5.782578731413866
20,2,48.0576,260.182,4.19767,-2.52168,4.896866697317786
