hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,22.3262,275.491,-3.03483,0.0711422,3.0356637398633004
2,1,26.5762,275.313,-0.66641,0.00821877,0.6664606787202924
3,1,53.8408,275.195,-2.6996,0.0990782,2.7014175259880213
4,1,54.9707,274.319,-0.663981,0.28018,0.7206744069002312
5,1,52.4668,274.211,0.178866,0.198567,0.26724875948262133
6,1,0.0,274.307,0.2002,-0.841876,0.8653526676309491
7,1,4.67676,274.358,1.07858,0.160754,1.090493771149565
8,1,46.0675,275.468,-0.456142,1.68197,1.7427244776682285
9,1,90.0907,276.248,1.10939,2.80875,3.0199044247459224
10,1,95.704,277.079,1.62891,3.38441,3.756005702365213
11,1,175.339,278.829,1.53454,-0.584702,1.6421599923283967
12,1,271.39,279.439,3.10327,2.19476,3.800954636732725
13,1,414.446,281.346,2.9109,3.10044,4.252771684866236
14,1,644.137,282.314,5.08029,1.84469,5.404833732891327
15,1,551.936,281.829,4.65526,0.649009,4.700282794649807
16,1,477.509,281.454,4.76546,2.95003,5.604666449709564
17,1,326.301,281.204,5.1403,1.11539,5.259921952092065
18,1,133.106,280.329,3.35658,2.57327,4.2294618794002625
19,1,16.0156,278.469,4.72304,3.21039,5.710841513621263
20,1,0.0,277.345,5.35142,2.80426,6.041652933097034
21,1,9.55957,276.684,4.56767,3.47146,5.737128529194722
22,1,10.9316,276.565,0.369297,3.83142,3.849176469143627
23,1,12.1768,276.236,0.894047,3.65358,3.761378318463725
24,1,13.5107,276.36,1.07263,3.4066,3.5714785001312834
1,2,22.4395,276.192,0.543298,1.88999,1.9665286463471618
2,2,27.8135,275.755,-0.774321,1.74113,1.905546296457003
3,2,55.0352,275.636,-1.74843,0.14107,1.754111800826846
4,2,54.541,275.428,-4.22941,1.37247,4.446524805845572
5,2,52.1152,275.116,1.63736,0.0794268,1.6392853278664579
6,2,0.0,274.741,0.393559,-0.216876,0.4493594172341334
7,2,3.71094,274.971,-0.618202,1.04454,1.2137699635449875
8,2,40.3058,276.052,0.0267677,3.61361,3.613709139079028
9,2,80.7938,277.079,0.0576296,4.15836,4.158759317440258
10,2,97.8055,278.253,-0.687985,2.26088,2.3632396693151962
11,2,261.76,280.056,0.340207,2.79665,2.817266765031136
12,2,299.28,280.185,2.92993,2.11419,3.6130719839217154
13,2,446.118,281.556,3.73366,1.13315,3.9018259722980986
14,2,546.747,282.689,5.10958,1.49801,5.324644752140747
15,2,564.124,282.314,5.60302,0.962485,5.6850866744162305
16,2,404.415,281.758,4.06136,1.72102,4.4109585001448375
17,2,289.879,281.689,4.93912,2.40006,5.491374543591067
18,2,91.7854,280.681,5.36635,2.86185,6.081767649705141
19,2,11.6016,279.363,4.11953,3.00482,5.098967606614107
20,2,0.0,278.185,6.11509,2.81451,6.731700546533543
21,2,9.98828,278.056,5.38407,2.91726,6.123611326047727
22,2,11.2812,278.056,0.527988,0.646849,0.83497602177847
23,2,12.4443,276.976,-0.461422,1.67067,1.733219117995183
24,2,13.5732,277.162,0.476443,3.37487,3.408334703216367
1,3,22.0518,275.216,-1.36588,1.2269,1.836004298578846
2,3,26.7246,275.189,-0.732328,1.59806,1.7578680448725381
3,3,53.0391,274.506,0.282821,1.87886,1.900027004450463
4,3,50.7021,275.015,-0.945231,2.56534,2.733940555125696
5,3,47.6387,275.17,-1.17416,2.74105,2.9819468151025093
6,3,0.0,275.143,-0.221675,3.40178,3.408995009386931
7,3,3.58105,275.221,0.13961,3.81749,3.820041996130409
8,3,44.8566,275.771,-0.957607,2.40268,2.5864806878940736
9,3,97.2391,276.491,-0.532702,3.22868,3.2723303566730544
10,3,147.595,276.865,-0.548825,1.11195,1.2400168075977842
11,3,166.182,277.382,-0.409793,2.3401,2.375710064980363
12,3,352.921,278.801,2.45483,2.60345,3.5782876116097766
13,3,301.837,279.725,3.45583,2.9647,4.553263343899626
14,3,580.012,280.742,5.7673,1.37008,5.927804694522248
15,3,602.874,280.367,6.05272,0.941001,6.125430783251166
16,3,468.634,279.742,5.69515,0.214674,5.699194543861088
17,3,319.067,279.678,6.18766,0.794594,6.238470637939719
18,3,136.926,278.555,6.20717,1.03324,6.292578510157819
19,3,15.6641,277.465,5.72793,0.523376,5.751791418530056
20,3,0.0,276.524,4.69029,0.548887,4.72229787527947
21,3,5.87891,276.649,3.10966,-0.240947,3.1189807265209257
22,3,8.30371,277.584,5.95133,0.921751,6.0222880763793585
23,3,10.5166,276.853,5.4458,1.70387,5.706129214879383
24,3,11.9609,277.253,4.65222,2.39,5.230224749320052
1,4,25.6787,276.237,-0.329749,1.19028,1.2351116878246275
2,4,29.3271,276.254,-1.51553,2.08293,2.5759325623548457
3,4,56.4795,276.203,-0.229875,2.43013,2.4409781507676387
4,4,54.6611,275.913,0.131917,2.64981,2.6530916175264285
5,4,52.1729,275.753,-0.274259,1.98226,2.001142850143637
6,4,0.0,275.492,0.476567,1.12639,1.223057863548982
7,4,3.30957,275.857,-0.66703,1.53575,1.674352735656379
8,4,39.7941,276.529,0.453526,1.89145,1.9450627072606168
9,4,92.2235,277.445,1.18995,1.61393,2.0051810510275625
10,4,117.032,278.515,-0.149411,1.50307,1.510477762769449
11,4,215.901,279.625,0.711301,2.62282,2.7175602780805064
12,4,322.968,280.18,1.70679,3.03167,3.479102627546362
13,4,361.508,281.395,3.18629,4.79282,5.755307769051104
14,4,507.497,282.505,5.27853,0.916463,5.357497866660237
15,4,563.483,282.159,5.53222,1.07967,5.636589876627534
16,4,420.462,281.659,5.10287,1.03059,5.20590030494246
17,4,318.426,281.659,5.16715,1.71061,5.442942742175413
18,4,119.02,280.529,5.99183,1.01566,6.0773013735127535
19,4,16.9688,279.293,3.8124,1.15472,3.9834372140652596
20,4,0.0,278.072,5.14927,0.926329,5.2319276513672275
21,4,9.47363,278.566,5.27274,1.24978,5.418831715047073
22,4,11.6748,278.662,0.0392189,0.753294,0.7543142399247214
23,4,12.8564,277.591,0.0449257,1.57155,1.5721920114987513
24,4,14.2256,277.578,1.34265,2.45006,2.793833034757088
1,5,21.8379,275.853,-0.981116,-2.99429,3.150930213374457
2,5,25.8584,275.496,-2.03897,0.745035,2.1708237634881833
3,5,52.5664,275.08,-2.07851,-1.24565,2.4231895804084336
4,5,47.5029,275.073,-2.81877,-0.599703,2.8818584283599016
5,5,44.8486,274.835,-2.09311,-0.0533857,2.093790702306343
6,5,0.0,274.749,-0.919917,-0.220294,0.9459263889568786
7,5,4.31738,275.104,1.04293,0.0279417,1.043304233432842
8,5,38.7433,275.981,1.09903,0.142911,1.108282678210302
9,5,89.8173,276.426,1.31105,2.28288,2.6325639967339827
10,5,154.266,277.22,7.50244,-0.165879,7.504273568856682
11,5,197.339,277.853,2.73376,0.279556,2.7480166110735214
12,5,240.593,279.6,1.86987,3.6474,4.098773057501477
13,5,268.212,280.77,4.22243,1.79771,4.589191252170692
14,5,384.262,281.845,4.95333,2.04,5.356965380595622
15,5,511.749,281.838,5.05809,1.62118,5.31154394131311
16,5,409.368,281.345,5.85531,2.73128,6.461001906399657
17,5,317.395,281.127,6.25407,1.51725,6.435482820068747
18,5,144.692,280.203,5.06801,2.9307,5.854376811420666
19,5,15.9961,278.614,5.85683,3.02435,6.591596966699345
20,5,0.0,277.279,4.26207,1.20953,4.4303728404954805
21,5,9.5498,277.05,4.02763,1.69021,4.367907194641388
22,5,10.1592,276.823,0.739902,1.10974,1.3337832796987672
23,5,11.4766,276.53,1.14258,-2.1931,2.472888324692403
24,5,13.4746,276.604,1.34754,-0.224256,1.3660727671452937
1,6,21.8701,277.087,0.379235,-2.36489,2.3951041516654343
2,6,26.752,276.631,-0.535551,-3.91366,3.950132841968862
3,6,54.208,276.586,-2.64247,-1.15678,2.8845775547383017
4,6,55.2764,276.719,-1.98332,-2.00009,2.8167211843737747
5,6,54.3057,276.469,-0.663907,-2.26286,2.358242541438221
6,6,0.0,276.211,-0.302241,-2.87557,2.8914101139376616
7,6,2.43945,276.212,1.76266,-0.938855,1.9971026479940883
8,6,33.1066,276.767,-0.356045,0.840665,0.9129543713954165
9,6,65.2938,277.909,-0.685534,1.15348,1.3418170425046778
10,6,138.884,279.151,-1.8208,2.12709,2.7999686619853446
11,6,303.87,280.448,1.15075,1.11403,1.6016517734513955
12,6,268.671,280.485,4.04614,-0.293521,4.0567725444053435
13,6,452.727,281.32,2.39235,1.16978,2.6630290593420116
14,6,526.434,281.945,5.51339,1.05221,5.612897217676447
15,6,479.311,281.698,6.48485,0.829185,6.537646922763955
16,6,327.337,281.071,6.55111,1.60579,6.745042902472898
17,6,209.864,280.438,6.23209,3.00358,6.91812392086901
18,6,107.598,279.602,5.12465,2.84378,5.860812427547907
19,6,17.1875,278.932,5.97402,2.18646,6.36156602512306
20,6,0.0,278.649,6.07945,2.42193,6.544116229667685
21,6,10.082,278.763,5.21464,4.5569,6.925157611173915
22,6,11.5332,278.268,5.51334,3.44421,6.500730765052495
23,6,13.1445,277.721,5.22998,5.35671,7.486456626769435
24,6,15.042,277.641,6.01453,5.47936,8.13621270189638
1,7,24.6367,277.32,-0.588538,1.40415,1.5225026108168092
2,7,28.3516,277.124,-1.15274,1.00871,1.5317654427816292
3,7,55.0215,276.874,-2.9081,2.00191,3.53053668131348
4,7,51.1582,276.844,-3.19474,3.85293,5.0051406825882525
5,7,51.249,276.497,-2.2474,2.29036,3.20882465859386
6,7,0.0,276.364,-1.36035,2.09514,2.498031973794571
7,7,3.88672,276.718,-0.825722,3.21788,3.3221331273270795
8,7,38.1183,277.286,-0.225674,3.35385,3.361434006012315
9,7,94.6688,278.17,-0.451159,1.26432,1.3424043748740542
10,7,144.915,278.921,0.830081,1.09828,1.3766820348072388
11,7,156.776,279.518,-0.263797,1.84938,1.8680993660961935
12,7,301.811,280.855,0.24292,1.93158,1.9467951671400872
13,7,272.133,281.644,3.84938,3.00913,4.885958426071593
14,7,504.903,282.519,5.34347,2.01949,5.712356037660817
15,7,529.186,282.133,4.62304,1.06795,4.744788303401954
16,7,326.493,281.758,5.40951,0.869947,5.479015077813621
17,7,276.176,281.779,5.94791,1.27506,6.083042936861452
18,7,140.481,280.769,5.73988,0.953646,5.818561944992594
19,7,15.3672,279.769,3.50918,1.14105,3.6900324354807506
20,7,0.0,279.202,4.53062,-0.0580463,4.530991829317693
21,7,8.11426,278.864,4.533,-0.171123,4.536228839149212
22,7,9.37207,278.781,1.90885,0.952513,2.1333047924919213
23,7,11.5215,278.325,0.701176,1.76882,1.9027275094915719
24,7,13.3037,278.154,2.89392,1.78942,3.4024692361283737
1,8,26.2852,276.25,-1.23014,2.67319,2.942650029429256
2,8,27.4316,276.408,-1.246,-1.712,2.11741823927159
3,8,55.3623,275.864,-3.97548,-0.036664,3.975649063900887
4,8,55.7529,275.881,-0.978435,2.07364,2.292884187835269
5,8,52.2412,275.76,-2.85531,1.7264,3.336652837215763
6,8,0.0,275.727,0.12061,0.83537,0.8440318767676964
7,8,3.24121,276.105,-1.2598,1.81749,2.211417179118404
8,8,35.0362,276.932,1.48233,2.64193,3.0293722705867627
9,8,87.1844,278.273,1.13673,2.84049,3.059499719398582
10,8,117.579,279.625,-0.50195,3.72914,3.7627701155000155
11,8,260.792,280.779,-0.00989056,3.00612,3.006136270626652
