hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,17.2324,298.451,-0.434246,-0.714989,0.8365278588528896
2,1,17.3252,298.436,-0.543007,0.145218,0.5620897344490469
3,1,18.3096,297.954,-1.66902,-1.74972,2.4180876408434826
4,1,20.751,297.812,-0.222334,-3.22404,3.231697128314471
5,1,0.0,297.439,-1.06251,-3.82532,3.9701386125046065
6,1,6.42969,297.329,-0.344854,-3.17186,3.1905516985179854
7,1,102.348,298.438,-0.683645,3.81618,3.8769318124549215
8,1,261.999,300.032,-0.982025,1.72829,1.9878026624202414
9,1,428.431,301.534,-0.907591,-3.75571,3.8638166399793095
10,1,577.349,303.048,-1.78399,0.984872,2.037791249486561
11,1,695.571,304.534,-1.53159,2.66414,3.0730131577492474
12,1,747.049,305.953,-0.305304,-3.83948,3.8515993045507733
13,1,644.938,306.366,2.17733,-1.54712,2.6710196972879103
14,1,596.917,307.048,1.74904,1.09341,2.062689106409398
15,1,700.782,306.939,0.858377,1.55859,1.7793296103389613
16,1,562.645,306.925,0.49509,1.51337,1.5922948423580352
17,1,246.965,306.017,-3.73155,-0.731876,3.8026448535034136
18,1,43.8705,301.599,1.85525,4.22273,4.612309748423235
19,1,20.6345,300.315,1.39118,1.84819,2.313263510389597
20,1,2.38086,299.922,-4.70269,2.1353,5.164765176278588
21,1,0.0,299.328,-0.467888,4.42219,4.446873460831103
22,1,40.6055,299.264,-0.685246,4.21674,4.272055513229668
23,1,45.7793,299.014,-1.08987,2.85136,3.0525514682802646
24,1,42.9365,298.749,-1.79487,-4.04665,4.426842502213061
1,2,18.3906,298.999,-5.29167,1.03159,5.391284570211445
2,2,18.1709,298.756,-2.54203,0.277542,2.557136305061582
3,2,21.3857,298.264,-2.74617,0.0867043,2.747538408200783
4,2,21.8174,298.128,-4.84733,-0.417398,4.865267641076286
5,2,0.0,297.871,-5.08204,-1.29651,5.244813508762729
6,2,5.14062,297.758,-4.2931,-0.203112,4.297902057346584
7,2,93.8559,298.677,-2.86431,-0.667213,2.940993873415754
8,2,253.687,300.305,-2.85117,-1.48509,3.214757016789916
9,2,419.243,302.169,-0.619505,-3.55405,3.6076388188848676
10,2,566.489,303.75,-0.102352,-1.63866,1.6418533818535685
11,2,685.899,305.046,-1.01694,-1.87395,2.1321012091596403
12,2,767.299,306.364,-0.783819,1.14587,1.3883048230345523
13,2,796.953,307.497,-1.03165,-0.43384,1.1191598938936294
14,2,779.088,308.122,-1.3662,-2.45835,2.8124699398393576
15,2,706.439,308.295,-2.6299,-1.09668,2.8494001179897497
16,2,553.801,307.952,-1.34378,-1.69855,2.165829354058163
17,2,291.996,305.672,-3.39171,6.315,7.16818817582937
18,2,29.7768,302.116,-0.819559,6.43465,6.48663222149838
19,2,12.5407,301.483,-0.595148,1.65776,1.761354410532985
20,2,3.17578,300.803,-1.87555,0.718309,2.008396281111126
21,2,0.0,299.875,-3.20031,4.13117,5.225758286124608
22,2,42.0635,299.674,-1.8786,-0.479546,1.9388404591703776
23,2,46.2158,299.431,-3.46975,-1.87032,3.9417333705997923
24,2,42.5,299.057,-0.771433,-0.0114918,0.7715185901559599
1,3,12.5371,298.241,-2.67399,-2.48745,3.6520720177181607
2,3,16.7871,298.336,-1.85453,-0.0535126,1.8553018943715762
3,3,18.708,297.297,-1.17683,1.3328,1.7780001937288983
4,3,19.3926,297.185,-1.64567,-0.252359,1.6649068483795122
5,3,0.0,296.906,-2.45216,0.471066,2.4969965642659586
6,3,7.13477,296.982,-1.2638,-0.612291,1.4043114713912297
7,3,125.653,298.277,-1.41216,-3.72825,3.9867334909798022
8,3,313.655,300.153,-1.82382,-3.48265,3.931306451410269
