hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,23.4482,283.284,0.486755,3.91443,3.9445776269361206
2,1,21.8838,283.066,7.02589,3.69385,7.9377363344092
3,1,21.2715,282.579,0.873082,3.06732,3.1891572807128847
4,1,23.1943,282.345,1.77202,3.18182,3.6419820692584417
5,1,19.8584,282.126,1.23428,2.48433,2.7740480650666455
6,1,0.0,282.045,-0.295724,-1.64386,1.6702480006801386
7,1,13.3945,282.077,0.4335,0.769894,0.8835491051639405
8,1,89.5017,282.985,-0.8045,0.480347,0.9369917237676115
9,1,264.811,285.049,2.84616,0.906218,2.9869479086726636
10,1,487.891,287.688,3.48149,3.06158,4.636167028537691
11,1,617.471,289.688,-0.324481,1.25306,1.2943906995034382
12,1,691.087,291.718,0.46299,-0.0314808,0.4640590273538917
13,1,707.956,294.205,3.77124,-0.637383,3.824723287544996
14,1,666.047,294.455,4.40168,-1.0264,4.519765899070437
15,1,554.921,294.814,4.32204,-0.793334,4.394247216208483
16,1,431.309,294.83,3.27605,-0.828222,3.3791204896813016
17,1,269.368,294.346,2.748,1.69729,3.2299067082657356
18,1,100.504,292.543,2.70789,-1.54373,3.1170130838673105
19,1,4.05273,289.392,1.47346,-1.1782,1.886594713127332
20,1,0.0,288.121,1.94478,-0.194786,1.9545103822175005
21,1,36.8057,287.827,2.00645,1.56745,2.5461227592164524
22,1,38.7715,286.595,0.053484,-0.949477,0.950982182685354
23,1,37.3564,286.72,2.18762,2.50844,3.3283558250283276
24,1,35.2881,285.844,3.12044,2.0253,3.7200787469622196
1,2,26.7354,283.19,1.49066,-1.45373,2.0821618929612558
2,2,25.8359,282.81,-0.507312,0.467283,0.6897237616850677
3,2,23.0859,282.435,-0.132777,-1.55865,1.5642952260455825
4,2,27.6045,282.313,-0.976026,0.93573,1.3521158920654694
5,2,22.04,281.894,2.31045,1.373,2.6876212907513586
6,2,0.0,281.372,0.867362,-1.555,1.7805453768562034
7,2,17.7852,281.918,-2.12314,0.366573,2.1545531378754617
8,2,146.806,283.453,0.396672,0.281128,0.4861909377682805
9,2,327.826,286.056,0.99264,-0.627962,1.174593735316173
10,2,486.594,288.431,1.31645,0.749081,1.5146494469219602
11,2,609.987,290.483,1.41282,-1.19469,1.8502282422717473
12,2,683.4,292.491,1.08994,-0.622789,1.2553228039516369
13,2,700.112,294.887,3.00708,-0.924004,3.145840669585159
14,2,666.266,295.931,5.39191,-1.83402,5.695289528066154
15,2,571.234,296.056,4.73903,-1.61267,5.005907497127768
16,2,436.324,295.988,4.50847,-0.613867,4.550069717552578
17,2,276.602,295.431,3.71773,-1.29587,3.937104952855588
18,2,106.848,293.364,1.24012,-2.40018,2.7016220399604385
19,2,5.1543,290.568,0.636551,0.901874,1.1038903421431858
20,2,0.0,290.05,3.0234,1.51469,3.381602187735867
21,2,36.7588,288.625,0.64756,1.00056,1.1918281198226528
22,2,37.8838,287.636,-1.00267,-0.761489,1.2590522729501743
23,2,36.9326,287.136,0.472781,0.949353,1.0605625830520329
24,2,35.2695,286.209,0.136067,1.40763,1.4141910922463767
1,3,18.293,282.37,1.95844,-2.36779,3.07277020255339
2,3,18.8379,281.592,0.872571,-1.28467,1.5529833092924727
3,3,17.4131,281.859,0.505895,-1.23541,1.3349785088625958
4,3,17.6641,281.185,0.927295,0.291199,0.9719428350607868
5,3,18.3457,281.948,2.63174,-0.925829,2.7898413511956197
6,3,0.0,280.94,0.63201,-1.12726,1.2923435099461753
7,3,28.5781,282.0,-0.153414,-1.7887,1.7952669844332347
8,3,210.197,283.707,0.537297,-1.11145,1.2345076624748021
9,3,411.826,286.434,0.699671,-0.292025,0.7581675994567428
10,3,580.969,288.661,-0.608355,-0.57465,0.8368503023390742
11,3,706.018,290.559,1.75071,-2.31432,2.9019067122324933
12,3,773.087,292.292,2.52061,-4.114,4.824776758783768
13,3,776.315,293.167,3.45434,-2.341,4.172858233345581
14,3,711.75,294.057,4.42072,-3.11869,5.410082497938456
15,3,596.515,294.542,3.63991,-2.83484,4.613595412874865
16,3,437.184,294.215,3.2321,-2.47031,4.0680341574401755
17,3,254.79,293.667,3.00386,-3.22312,4.40586852209641
18,3,83.3124,291.718,2.77186,-2.72244,3.8852139469017666
