hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,17.4111,279.911,0.924097,4.45711,4.551899034195398
2,1,15.5586,279.457,0.952575,4.39916,4.501111844447436
3,1,11.8418,278.563,3.5631,0.609758,3.6148978448310265
4,1,10.8945,277.843,1.91196,3.91662,4.3583831022524855
5,1,9.50098,277.47,-0.271738,4.29059,4.299186444985144
6,1,0.0,276.969,1.92103,3.46679,3.9634567192035792
7,1,15.3203,276.732,1.90652,5.43869,5.76317338161017
8,1,161.399,278.095,6.42426,3.69485,7.411007561060777
9,1,330.215,280.094,2.35743,6.13453,6.571904938889484
10,1,397.349,281.316,4.9103,3.48004,6.018448678156191
11,1,300.381,281.299,5.47216,-2.44497,5.993530959834945
12,1,178.717,281.877,8.11025,2.57059,8.507883873831378
13,1,561.201,283.953,7.13429,-1.27405,7.247157870958794
14,1,544.729,283.707,8.54387,-1.98387,8.771171800495074
15,1,684.929,284.547,6.40851,-5.15351,8.223604181877919
16,1,556.984,284.191,6.49302,-1.22084,6.606796426862265
17,1,376.544,282.924,8.02028,-4.52882,9.210597259179233
18,1,187.504,281.314,7.06491,-3.37427,7.829345524435616
19,1,28.2911,279.314,5.16261,-2.88736,5.915182988014825
20,1,0.0,278.346,6.6826,-3.41543,7.504818774953863
21,1,13.9141,277.143,2.51742,-2.42781,3.497379712370391
22,1,12.6924,276.538,-0.811612,-0.746376,1.1026292087188694
23,1,13.1221,275.854,-1.06954,-1.27763,1.6662095391936753
24,1,28.0303,275.131,-1.54825,-1.56069,2.198370155046688
1,2,17.5117,279.966,2.07156,1.44734,2.52708407244397
2,2,15.7822,279.258,0.313415,1.07494,1.1196986049044626
3,2,11.9648,278.278,-0.525763,1.84609,1.9194986377356458
4,2,11.2393,277.044,0.666847,2.19592,2.2949399922021927
5,2,10.0166,276.407,2.86059,1.79743,3.3784211923619
6,2,0.0,275.563,-0.00670052,2.6914,2.6914083408075165
7,2,13.0352,275.71,1.25515,4.38302,4.559195745183573
8,2,146.102,277.447,-0.500543,1.58255,1.6598216161229495
9,2,311.824,279.84,1.57813,0.278082,1.602443102148716
10,2,363.568,281.1,1.72231,-0.610783,1.8274046101476815
11,2,243.787,281.549,3.71533,-2.87564,4.6981892701869725
12,2,210.623,281.956,1.03212,0.923132,1.3847181604297676
13,2,603.873,285.375,7.02296,-2.98596,7.6313776137208675
14,2,417.494,284.681,8.65617,-4.14207,9.596146255336045
15,2,660.898,285.181,7.66047,-4.99335,9.144197331827437
16,2,550.203,284.858,8.14048,-3.66273,8.926533800042433
17,2,381.325,283.431,8.95387,-5.80128,10.668956725720655
18,2,192.691,281.934,6.69773,-4.50122,8.06973163378436
19,2,31.5372,280.064,6.62404,-4.82876,8.197245211606154
20,2,0.0,278.758,6.29198,-2.85488,6.909366985100733
21,2,14.3242,277.51,3.77572,-1.73689,4.156061644213185
22,2,13.3223,276.709,0.598544,-0.643349,0.878722285899817
23,2,13.9453,276.25,1.56278,-1.39286,2.0934040001872547
24,2,28.4414,275.073,-0.954993,-0.225725,0.9813069884974833
1,3,18.5068,279.441,3.90457,-0.195238,3.9094481402806713
2,3,15.6445,279.519,3.2724,-1.89772,3.782848524379479
3,3,12.5459,277.618,0.886347,-0.492781,1.014122338956203
4,3,12.0586,276.69,1.17222,0.399042,1.2382787433223588
5,3,10.9805,276.97,2.38598,1.86774,3.0300747957765
6,3,0.0,276.571,-0.429064,2.20214,2.243549976197544
7,3,18.498,276.854,2.91042,3.0881,4.243454510937992
8,3,198.461,279.162,3.68403,3.27005,4.92598254599019
9,3,408.09,280.753,0.716317,0.637457,0.9588855360980267
10,3,497.286,281.858,-0.690289,1.71051,1.8445442156860865
11,3,444.631,281.721,7.34814,-3.7106,8.231871829638749
12,3,495.483,282.113,4.18837,-4.37667,6.05786130130098
13,3,427.982,283.441,8.01026,2.98767,8.549294549639754
14,3,393.729,282.974,8.87004,-2.92625,9.340264914021443
15,3,551.148,283.461,7.7005,-5.05292,9.210304054503304
16,3,537.312,282.802,7.05649,-3.33607,7.805345230353363
17,3,341.435,281.552,9.26051,-5.90382,10.982355669550136
18,3,153.496,279.975,7.12253,-4.85767,8.621333506471027
19,3,20.0215,278.273,5.56154,-3.69644,6.6779035516545155
20,3,0.0,277.288,6.29539,-4.4081,7.685263877193808
21,3,13.8975,276.801,6.639,-4.84725,8.220228315716055
22,3,12.1006,276.442,6.22013,-5.78007,8.491126334109039
23,3,13.9375,276.084,6.03593,-7.17021,9.372532337047442
24,3,32.6533,275.259,3.26864,-4.4059,5.485978696604645
1,4,18.7744,280.227,3.44168,2.55574,4.2868366157342646
2,4,16.6895,279.049,0.542418,0.502674,0.7395258190218917
3,4,13.4229,278.202,0.444941,1.4037,1.4725305373679012
4,4,12.8516,276.982,-0.268211,1.26135,1.28955068261042
5,4,12.3281,276.137,-0.203867,1.68805,1.70031601656545
6,4,0.0,275.897,-0.146837,2.20898,2.2138549512036687
7,4,12.541,275.689,-1.77805,3.75802,4.15742421733698
8,4,145.532,277.695,-0.795465,2.98977,3.0937823483763363
9,4,323.652,279.88,-0.0136633,3.63257,3.63259569600952
10,4,417.083,281.776,0.647113,0.349178,0.7353098057642099
11,4,347.756,282.534,3.88427,-1.44302,4.143652996246186
12,4,354.545,283.216,1.68154,-2.28683,2.838515143609419
13,4,397.232,285.064,5.89698,-1.32385,6.043753133848205
14,4,462.4,285.026,9.02433,-2.20946,9.290868928173511
15,4,597.023,285.285,7.31672,-5.47285,9.137093557630894
16,4,546.374,284.785,7.02329,-2.62367,7.497349311123232
17,4,376.622,283.389,8.76979,-6.41944,10.868230148359025
18,4,190.301,282.014,6.23581,-5.01196,8.00031683108238
19,4,31.0294,280.301,6.12794,-3.06265,6.850654980810229
20,4,0.0,278.947,5.66844,-2.56826,6.223115896494296
21,4,16.2061,278.191,5.97884,-4.10506,7.252450989093273
22,4,14.5029,277.437,4.97306,-3.81327,6.26676582109943
23,4,15.6973,276.625,2.81523,-3.85136,4.770586316429041
24,4,34.4639,275.841,-1.41007,-0.0196705,1.4102071952270878
1,5,19.3164,280.239,0.773218,2.20711,2.338632212987754
2,5,16.0215,279.284,0.0863638,-0.39967,0.40889462560718504
3,5,12.7432,278.444,-0.572638,1.59609,1.6957056251437042
4,5,12.4512,277.023,-0.974754,-0.869513,1.3062152264022189
5,5,13.0254,276.59,1.64135,-0.209408,1.6546545056186202
6,5,0.0,275.626,-0.0101185,2.42187,2.421891137302057
7,5,13.5352,276.08,2.19753,-0.408968,2.235261265696697
8,5,145.415,277.317,-0.679254,-0.423311,0.8003612929402572
9,5,373.215,279.216,2.10938,0.388433,2.1448459571468064
10,5,548.771,282.398,2.32827,4.07281,4.691334830194919
11,5,587.006,285.051,4.08544,-1.25649,4.274293756130947
12,5,640.014,285.345,6.28701,-1.86984,6.559176500575358
13,5,511.638,284.784,9.07765,0.171263,9.079265418395313
14,5,664.697,285.757,11.1132,0.531754,11.125914639098937
15,5,527.335,284.72,8.40851,-3.04267,8.942084832353135
16,5,512.14,284.833,8.47983,-3.39711,9.134980743329457
17,5,350.966,283.703,7.47682,-1.59229,7.644489829707409
18,5,158.957,282.078,5.88034,-3.12915,6.6610793598410165
19,5,20.6231,280.093,4.40578,-2.18032,4.9157596270362935
20,5,0.0,278.901,5.42039,-3.53262,6.4699329066459415
21,5,18.1338,277.981,5.70736,-3.49275,6.691282443007469
22,5,17.7266,277.55,6.09317,-4.41874,7.52675121393686
23,5,18.2471,276.575,1.17021,-2.65849,2.904644646802772
24,5,38.9131,275.583,-0.316809,-1.2311,1.271210113427753
1,6,18.835,281.513,6.58279,-5.47942,8.564879901113617
2,6,16.5986,281.05,4.61517,-4.91236,6.74025777685839
3,6,12.9629,279.98,2.03723,-1.5045,2.5325533208404516
4,6,12.1836,279.484,0.210793,0.701777,0.7327514220921034
5,6,11.2451,279.478,4.2058,0.0728188,4.206430341469289
6,6,0.0,278.91,3.81654,1.50878,4.103948666832957
7,6,10.4727,279.071,3.79421,2.24631,4.409301321093854
8,6,145.446,279.62,1.40375,1.3013,1.9141305474026582
9,6,288.246,282.122,2.17188,-0.0910587,2.173788035031403
10,6,328.521,281.712,6.05043,-4.97895,7.835665018835352
11,6,245.115,281.034,3.31298,-5.18716,6.1548733005643586
12,6,353.17,282.784,4.73915,-5.58273,7.3230060067843725
13,6,746.951,285.118,5.51319,-4.59143,7.174712079310221
14,6,736.744,285.532,6.72453,-7.29247,9.91964830131593
15,6,677.898,284.659,7.92511,-7.29853,10.773853009624737
16,6,548.39,284.065,9.43882,-7.43129,12.013134231186298
17,6,379.857,282.321,9.52662,-8.71534,12.911763626244092
18,6,190.246,281.198,7.45993,-7.33228,10.460061453132099
19,6,32.8536,279.823,7.09669,-5.13003,8.756724088207873
20,6,0.0,278.948,7.15477,-6.23281,9.488870019607182
21,6,16.001,278.329,6.79183,-4.74715,8.286397762079734
22,6,13.9678,278.076,7.84659,-4.17558,8.88844435008174
23,6,15.6777,277.464,7.73954,-5.11552,9.277339288934085
24,6,33.9082,276.807,5.46493,-4.88686,7.331225038457079
1,7,20.3877,281.174,2.83181,0.469801,2.8705157821724305
2,7,20.4629,280.429,1.68353,1.1267,2.025765571555603
3,7,15.4512,279.267,0.861933,0.144915,0.8740302361554776
4,7,13.0352,278.111,-1.0729,0.0250187,1.0731916629147331
5,7,13.208,277.201,-0.520761,0.885319,1.0271230456386422
6,7,0.0,276.778,-0.0643177,1.64062,1.6418802486580104
7,7,13.2246,276.852,-0.33567,1.83713,1.8675441054497213
8,7,150.219,278.77,-0.20025,2.9263,2.93314366380169
9,7,339.34,280.913,0.0732508,2.115,2.11626810203732
10,7,478.677,282.78,0.770648,-0.279728,0.8198451645817032
11,7,424.584,283.894,3.20263,-1.69106,3.621674038410967
12,7,373.655,284.249,2.32412,-2.46359,3.3868583469788045
13,7,409.513,286.008,7.35108,0.924192,7.40894783483215
14,7,666.838,285.863,8.42765,-4.68309,9.641401167392631
15,7,543.023,285.779,8.22199,-5.24482,9.752397468956032
16,7,540.921,284.952,8.69712,-4.04799,9.593024514432349
17,7,372.591,283.779,8.96168,-5.94776,10.755815052333318
18,7,185.051,282.279,7.37985,-5.00659,8.917854531814253
19,7,29.3575,280.519,5.92189,-2.12857,6.292820624886745
20,7,0.0,279.441,7.21825,-3.15908,7.87927150876907
21,7,17.8633,278.738,7.00326,-2.31795,7.376892491428894
22,7,17.002,278.38,6.45694,-3.8455,7.51531399301453
23,7,18.2031,277.534,4.50956,-3.92851,5.980745957963772
24,7,39.3076,276.286,0.839929,-2.27358,2.423767055936069
1,8,18.9141,281.006,3.36111,-1.67229,3.754146277943895
2,8,16.4092,280.256,2.539,-0.858654,2.6802626161844665
3,8,12.8682,279.38,2.32141,0.829485,2.4651551174976802
4,8,11.7656,278.506,2.90318,1.48596,3.2613695334935597
5,8,11.6191,277.539,3.19555,3.0318,4.404923500187035
6,8,0.0,276.852,0.943007,2.50683,2.678331355704331
7,8,10.5723,277.115,-0.642311,4.6672,4.711190853777949
8,8,136.641,279.023,0.897407,0.900908,1.271603140965372
9,8,308.949,280.99,-0.463859,1.69117,1.7536308450700222
10,8,417.458,282.875,1.79311,-1.11469,2.111344895605642
11,8,348.725,282.158,5.01904,-3.66665,6.215712730178254
12,8,270.983,283.49,0.986225,-1.58859,1.8698283179813595
13,8,589.216,285.615,6.58155,-4.19202,7.803193710455995
14,8,697.822,285.74,7.2509,-4.44188,8.50328458564101
15,8,673.148,285.5,7.0882,-7.06953,10.011035593828444
16,8,558.562,284.875,7.73667,-5.92543,9.745090218864062
17,8,392.7,283.375,8.54908,-8.60206,12.127745259940118
18,8,201.683,282.029,7.49411,-7.02563,10.272349370470224
19,8,35.8262,280.476,6.62257,-4.96011,8.274123797538927
20,8,0.0,279.568,7.13768,-4.29629,8.330941336157636
21,8,16.5283,278.828,5.58382,-4.36141,7.085262379086607
22,8,15.0537,277.953,5.27579,-2.85868,6.000500934630375
23,8,16.2549,277.275,4.94853,-3.74052,6.203179751651567
24,8,35.6016,276.304,3.233,-2.8644,4.319383794015067
1,9,22.3584,283.151,3.48904,-0.769457,3.5728789787017696
2,9,21.4092,282.773,3.46527,-1.18287,3.661594954360736
3,9,15.7412,281.838,0.843378,1.73866,1.9324143050815992
4,9,11.2461,280.042,-0.835106,1.65978,1.8580289770711327
5,9,11.8828,279.495,-0.743418,1.42145,1.6041167118461177
6,9,0.0,278.737,-0.746447,-0.239265,0.7838564052388677
