hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,18.082,281.187,0.209022,2.21544,2.2252785421344448
2,1,22.5723,279.961,0.494464,1.87449,1.938609658336613
3,1,22.5459,279.398,-0.0213633,-0.139441,0.14106800866209887
4,1,22.2656,277.5,0.674689,-0.1024,0.6824155674667746
5,1,20.165,276.874,0.204981,0.600086,0.6341296537436173
6,1,2.79199,276.721,-0.0785475,-0.067893,0.1038227778729215
7,1,87.0156,279.635,-0.209916,4.5553,4.5601340788463665
8,1,276.996,281.776,0.333349,-0.432313,0.545908495784779
9,1,475.075,284.793,0.337157,1.0252,1.0792172546104883
10,1,651.33,288.625,1.29598,3.35186,3.5936791203444973
11,1,781.715,291.577,-2.59208,4.39803,5.105051087628801
12,1,863.944,293.316,4.14356,4.87907,6.401125958649774
13,1,882.918,295.064,4.74593,5.2578,7.082959297137037
14,1,847.293,295.954,5.36844,3.56151,6.442398739111077
15,1,751.987,295.829,6.43901,4.14489,7.657738758419486
16,1,613.221,295.203,6.61786,4.27302,7.877485061870952
17,1,435.648,294.33,7.17685,5.03726,8.768190476381088
18,1,243.384,292.689,6.56956,3.74991,7.564452630673286
19,1,68.7183,290.424,5.72617,3.5751,6.750582410348014
20,1,0.0,288.469,4.76822,4.29691,6.418672566543647
21,1,0.0,287.193,0.453032,3.70372,3.7313241391527487
22,1,10.9004,287.127,3.77918,3.55671,5.18964232837871
23,1,8.66699,286.515,2.19857,4.36886,4.890873924412691
24,1,7.01074,286.141,4.20155,3.33346,5.3632991688045895
1,2,21.6758,281.216,-1.43307,6.0543,6.221594499394829
2,2,22.2041,280.832,-2.25847,0.267072,2.274206277821781
3,2,22.5439,279.06,-2.17371,0.551966,2.242695170828171
4,2,22.4346,278.395,-2.24621,3.28823,3.98219988159811
5,2,21.6484,276.885,-0.91416,2.07274,2.265378470189915
6,2,2.21484,276.424,-1.0346,3.83054,3.967799623418501
7,2,78.6094,279.25,-0.782182,0.31702,0.8439848111927134
8,2,259.347,281.828,-0.65835,0.121398,0.6694491742499948
9,2,450.044,285.57,-0.17212,2.27667,2.2831670073168104
10,2,621.611,289.594,-1.03605,2.29522,2.5182204929076404
11,2,748.308,292.125,-0.107701,3.74471,3.746258465389301
12,2,830.162,294.306,0.568367,4.3488,4.3857841358973655
13,2,857.137,296.108,5.13704,2.87987,5.889213120485622
14,2,822.418,296.733,6.50174,2.6201,7.0098179033124675
15,2,738.222,296.431,7.0811,3.08825,7.725235612749944
16,2,604.518,295.613,7.06854,3.96345,8.103899902769037
17,2,433.805,294.927,7.35019,3.48647,8.135156181475558
18,2,244.743,293.309,5.44407,4.88956,7.31749240918636
19,2,71.6245,290.226,3.8043,1.79482,4.206432850099952
20,2,0.0,287.88,3.68424,1.80375,4.102089521219643
21,2,0.0,286.569,-0.956147,1.4752,1.7579624926627417
22,2,11.2832,285.947,2.33826,2.04206,3.1044273016451847
23,2,9.3252,285.06,-0.343911,1.98116,2.010788333346153
24,2,7.99414,285.195,0.728898,1.3735,1.554925896756498
1,3,18.5254,279.773,0.00492001,1.75254,1.752546906105055
2,3,19.6738,279.274,0.568683,1.04149,1.1866346424190557
3,3,20.7979,279.272,-1.96472,0.26388,1.9823615545101756
4,3,21.7119,276.808,-0.838006,-0.494978,0.9732714300337805
5,3,21.5508,278.636,-0.402441,2.86669,2.8948005655970497
6,3,2.82227,277.8,-0.63763,2.51609,2.5956272661921242
7,3,105.359,280.969,-0.829057,1.77308,1.957331907380299
8,3,319.324,282.983,-0.918116,3.38507,3.5073687993075375
9,3,525.122,285.367,-0.34253,3.59698,3.6132522637230853
10,3,697.768,287.819,-0.168371,2.92901,2.9338453220544873
11,3,813.777,290.522,0.26681,3.86482,3.874018741371807
12,3,887.834,292.85,2.63233,5.64958,6.232729370452403
13,3,902.262,293.912,6.19369,5.94433,8.584687237459498
14,3,845.824,294.851,5.08084,4.69432,6.9174833117254435
15,3,737.831,294.662,7.09429,4.01696,8.152601931021778
16,3,583.768,293.617,7.58172,4.09529,8.617069011125535
17,3,396.711,292.85,7.65781,4.36831,8.816132159410952
18,3,203.032,291.209,5.48362,3.70206,6.6162932634519755
19,3,47.9839,288.696,4.3707,3.11611,5.3677891186316185
20,3,0.0,287.632,5.30435,4.0518,6.67481926066167
