hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,9.73438,273.545,-2.92819,4.07745,5.01994971873225
2,1,9.85938,274.95,0.204587,-0.41187,0.4598833955134714
3,1,9.48926,274.76,1.15086,5.35459,5.476870713071471
4,1,10.8398,273.509,0.536905,5.14814,5.17606147940932
5,1,12.208,272.483,0.980857,5.57499,5.660617806790086
6,1,12.4932,273.479,-0.572725,5.47792,5.507778268233481
7,1,2.76953,272.655,0.829268,-1.35252,1.5865042597560208
8,1,68.2908,275.153,-0.162992,-0.88275,0.897671406787584
9,1,240.06,277.139,-0.291747,3.80112,3.8122997739434132
10,1,431.968,279.375,2.45871,0.720847,2.5622012531237663
11,1,580.221,282.36,0.321805,2.62688,2.6465178995096554
12,1,662.576,285.702,2.75444,3.4488,4.413746838412915
13,1,678.717,287.955,2.89805,3.50104,4.544884474230341
14,1,671.357,288.939,4.395,4.4473,6.252559659051642
15,1,611.375,289.33,3.75046,4.25899,5.674940178689111
16,1,485.999,289.064,5.22625,4.26272,6.744217587007406
17,1,319.206,287.814,5.78792,4.19875,7.150490856500692
18,1,133.635,285.439,4.51146,2.52766,5.171299295844324
19,1,8.89062,282.434,4.09881,1.77919,4.468306219609395
20,1,0.0,280.312,4.97019,1.00567,5.070913210162446
21,1,24.2529,279.424,0.164697,2.06215,2.0687164436696004
22,1,20.0283,278.453,-0.130031,2.66079,2.6639653685926548
23,1,19.9268,276.532,2.75422,0.371535,2.7791664334157824
24,1,19.8291,275.137,-1.12879,-0.544078,1.2530713204698285
1,2,11.8477,273.818,-1.65963,2.84942,3.2975090709958628
2,2,11.5,274.278,-2.78174,0.645748,2.8557079519978927
3,2,11.5234,273.699,-2.83157,3.31455,4.359361233873606
4,2,13.2656,272.559,-1.50704,-0.197073,1.5198708263957827
5,2,14.7041,273.69,-2.58653,0.0115123,2.5865556197289266
6,2,15.5127,272.254,0.358915,1.23622,1.2872683735822146
7,2,1.70801,271.831,-1.368,0.269553,1.3943037042943693
8,2,61.2361,274.072,-0.735257,-0.177671,0.7564190903791363
9,2,220.825,276.837,0.0217295,3.48227,3.4823377958018735
10,2,407.171,279.663,-1.2786,2.24917,2.5871960978828024
11,2,549.315,283.017,0.205594,2.08782,2.097918312336302
12,2,624.733,286.255,3.28569,3.3614,4.700507284974676
13,2,643.435,288.302,3.06212,1.07331,3.2447763020738427
14,2,632.044,289.556,4.5864,2.47416,5.21119301749609
15,2,594.781,289.733,6.04929,2.90743,6.711710565049717
16,2,474.655,289.056,5.67742,2.50735,6.206440354897483
17,2,316.792,288.181,5.91878,2.6924,6.502382213343045
18,2,136.76,285.689,4.6267,1.06721,4.748188083269238
19,2,10.5293,282.12,3.04998,0.217183,3.057702806992367
20,2,0.0,280.654,3.55222,-0.0763617,3.5530406749187224
21,2,27.6709,278.653,0.94497,-0.389997,1.0222846770391307
22,2,24.9521,277.741,1.44321,1.68032,2.2150237936645287
23,2,20.8213,276.138,0.804998,-0.469285,0.9317994372336785
24,2,22.4492,275.847,-0.0330858,-0.664683,0.6655059433623715
1,3,10.5107,273.261,-1.66256,2.54034,3.0360225738949964
