hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,22.9707,266.816,2.08559,0.130661,2.0896789095506993
2,1,24.8301,266.718,-0.329588,-0.00949097,0.32972462488498017
3,1,24.5273,265.593,-0.183468,0.666803,0.6915827845117315
4,1,23.5537,264.454,2.63142,-1.21482,2.8983027531298378
5,1,23.4746,264.093,3.51967,1.80904,3.957360563620657
6,1,22.0078,263.343,3.15282,-1.45821,3.4737084443718076
7,1,0.0,262.595,0.34638,1.56823,1.606027533169964
8,1,5.9834,262.593,0.194095,1.87089,1.8809312217954701
9,1,105.578,263.483,0.334392,1.24719,1.29124006511725
10,1,274.803,265.154,0.417295,-0.55501,0.6943854960502848
11,1,417.888,267.47,0.341889,-0.843216,0.9098908236579815
12,1,514.33,269.735,0.609021,3.48897,3.5417253195781573
13,1,554.498,271.703,0.367367,2.32627,2.355098856861215
14,1,534.132,272.579,4.25715,-0.582912,4.296872411678523
15,1,457.554,273.096,3.65265,-0.568399,3.696610534760323
16,1,329.931,273.189,4.02835,-0.414127,4.049580829496924
17,1,169.777,272.219,4.08226,-1.05966,4.217549765349545
18,1,26.9609,270.345,3.25728,-0.643156,3.3201690677939886
19,1,0.0,269.83,2.98562,-0.428505,3.0162134074738476
20,1,18.6826,269.108,4.82665,-1.1384,4.959083058640982
21,1,20.0791,268.329,-0.685472,0.138067,0.69923841375671
22,1,21.0889,267.345,-0.825453,1.00919,1.3037780145826205
23,1,21.915,266.844,0.36837,1.88472,1.9203817160398085
24,1,21.8564,265.816,1.33184,1.42405,1.9497990122317737
1,2,23.5625,267.5,2.34145,-0.884476,2.5029354560347734
2,2,25.541,267.375,1.76514,-0.631561,1.874723583977382
3,2,25.5732,266.424,0.975712,-0.375677,1.0455367594078173
4,2,24.7471,265.375,0.672441,-0.925264,1.143805214263775
5,2,24.1865,264.928,0.989392,-1.01615,1.4182585632260432
6,2,22.7725,264.174,1.17625,-1.7463,2.105499406910389
7,2,0.0,263.424,1.09247,-0.737434,1.318066616395393
8,2,4.79199,263.417,-1.40161,-1.7668,2.255236757438119
9,2,95.3438,264.173,0.492595,-1.82313,1.8885054490059061
10,2,254.296,265.549,1.40948,-0.12044,1.4146164370598837
11,2,394.81,267.375,1.04599,-0.0731964,1.0485479450520896
12,2,490.69,269.302,1.99476,-0.637003,2.094001021873915
13,2,532.342,271.573,1.95526,-0.856344,2.134564759836534
14,2,516.82,273.307,4.5052,-2.50967,5.157060262290911
15,2,444.617,273.806,3.77863,-2.82524,4.718053172072142
16,2,323.455,273.806,3.2598,-2.49079,4.102478624453758
17,2,169.347,272.924,3.22093,-3.4166,4.695481405021215
18,2,29.3672,271.057,2.97163,-3.99277,4.977227855925425
19,2,0.0,270.307,3.06081,-4.71122,5.61819826496894
20,2,19.0137,269.872,4.62743,-3.41673,5.752143278622326
21,2,20.8057,268.997,3.43953,-2.20959,4.088111371892894
22,2,22.2021,268.053,1.25658,-0.361908,1.3076584786801178
23,2,22.5508,267.609,0.716026,-0.0669384,0.7191480946721336
24,2,22.1035,267.041,-0.199407,-0.529079,0.565409356033308
1,3,23.0615,266.025,2.6393,-4.02803,4.815696229092945
