hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,24.0586,259.719,-0.173486,7.1341,7.136209091821511
2,1,24.5312,259.471,1.42265,0.359083,1.4672674000975419
3,1,28.4707,259.218,-0.239058,1.44755,1.467157022906546
4,1,33.9277,258.827,1.79356,0.590958,1.8884090741584567
5,1,33.3604,258.672,2.65872,0.107538,2.660893921193402
6,1,35.3467,258.233,-0.30273,1.35815,1.391480102408942
7,1,0.0,258.875,-0.237368,0.519945,0.571564843608317
8,1,5.4082,259.595,1.84781,-0.63064,1.952462190594225
9,1,33.4453,260.107,0.616234,0.571815,0.8406644615903541
10,1,100.137,260.844,1.51545,0.655043,1.650960337000559
11,1,205.442,262.222,0.238915,0.35927,0.4314571938500968
12,1,367.715,265.11,0.362527,0.0259304,0.3634531763145839
13,1,412.369,267.97,2.15061,0.0634575,2.1515460084335287
14,1,392.545,269.329,0.791262,1.95356,2.107722046723429
15,1,314.633,270.205,1.84147,0.87237,2.0376558045459983
16,1,194.137,270.578,0.947269,-0.392488,1.0253611015174118
17,1,63.2266,269.031,0.429319,-0.432512,0.6094107267721828
18,1,0.0,267.107,-0.231542,0.717995,0.7544060695600215
19,1,0.0,266.281,-1.25148,1.34383,1.8363227546648764
20,1,23.9971,265.548,2.85235,-1.22363,3.103734991812284
21,1,23.6201,264.574,1.06233,-1.6111,1.929815597123207
22,1,23.0361,263.467,0.236856,-1.82156,1.836894552862521
23,1,23.2568,262.638,-0.450224,-0.772123,0.893798398580463
24,1,25.667,262.22,0.0888691,0.585783,0.5924858141962641
1,2,25.3984,260.688,-1.42739,0.747379,1.6112161809456234
2,2,27.9971,260.761,-0.491409,0.311232,0.5816770264545438
3,2,30.6182,260.185,-0.431441,2.13017,2.1734225464416714
4,2,39.4053,259.886,-0.651748,-0.197128,0.6809074121259072
5,2,42.0,260.567,-0.0356121,-0.501837,0.5030989924810126
