hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,48.4629,295.718,-0.14813,0.422724,0.44792641926548604
2,1,52.7861,295.452,-0.811458,-2.57454,2.699392579334099
3,1,51.9395,295.314,-0.142815,-2.57665,2.5806048412581495
4,1,52.083,294.969,-0.317001,-2.14822,2.171483088214366
5,1,0.0,294.858,-0.606336,-1.76148,1.8629157617283718
6,1,3.625,294.718,0.394206,-1.13519,1.2016882734453225
7,1,55.1565,295.719,-0.14667,-0.96891,0.9799483032282876
8,1,195.087,296.999,-2.78456,0.809394,2.899809138691028
9,1,321.253,298.205,0.930822,3.21702,3.3489770492023383
10,1,376.21,298.985,0.36834,0.225245,0.43175185653914677
11,1,517.134,300.455,0.302265,1.04045,1.0834668120090252
12,1,638.365,301.924,1.73141,1.94359,2.602945000609886
13,1,680.133,302.801,1.78582,2.77248,3.297847543898899
14,1,664.211,303.424,0.861564,3.06563,3.184396304324573
15,1,631.864,303.189,2.92446,2.07058,3.583262176843888
16,1,522.863,302.829,1.3203,2.27719,2.6322587992254864
17,1,261.047,302.549,1.89932,1.59623,2.4810011437522554
18,1,140.434,301.454,0.557361,1.144,1.272551485921493
19,1,56.0205,300.081,-3.01682,-2.8821,4.172253985845061
20,1,1.85352,298.83,-3.36195,1.0578,3.5244359325287786
21,1,0.0,298.827,-2.3396,-0.467591,2.385868710403194
22,1,22.04,298.582,1.0262,3.53216,3.6782116178382127
23,1,23.7842,297.986,1.43711,4.12667,4.369747182732658
24,1,23.3564,298.112,2.64788,6.59507,7.106772600787224
1,2,49.9824,296.192,-2.1535,-0.677374,2.2575202736356546
2,2,53.0059,296.108,-4.55706,-1.25862,4.727675977475614
3,2,52.041,295.998,-1.95678,1.04297,2.2173800732621367
4,2,51.5361,295.931,-4.11729,0.884987,4.211327455122553
5,2,0.0,295.741,-2.6371,-0.301519,2.6542814691288865
6,2,3.22559,295.369,-2.23177,-0.0492535,2.2323134278506345
7,2,46.2971,296.241,-2.95771,-0.552406,3.0088537407019302
8,2,165.493,297.677,-0.983292,1.11262,1.4848523231836896
9,2,260.112,298.5,-0.856775,-0.587177,1.0386723400351046
10,2,366.741,299.293,-0.761543,1.21255,1.4318607625565412
11,2,506.524,300.736,0.191425,-0.494217,0.5299943147940362
12,2,530.35,301.633,0.652793,1.84984,1.961643883697803
13,2,613.805,303.107,-1.54426,1.08937,1.8898322530055411
14,2,661.961,304.049,-0.465096,1.04122,1.1403742270044515
15,2,530.458,303.806,3.8229,-1.03293,3.9599884841878015
16,2,404.659,303.13,2.12206,0.859217,2.2894087657491395
17,2,338.641,303.181,-0.0840778,0.310102,0.3212978786995644
18,2,174.785,302.311,0.646716,-1.26421,1.4200241225965142
19,2,59.622,300.63,-4.00315,-3.0281,5.019422230944513
20,2,2.14746,299.75,-0.520641,-1.34211,1.4395576761564643
21,2,0.0,299.431,-1.46704,1.38788,2.01950916214807
22,2,24.9502,298.556,2.26155,2.33196,3.2484836222613165
23,2,26.4111,298.863,1.67393,3.32882,3.7260011053809414
24,2,27.3291,298.681,2.90666,4.95151,5.741613330388942
1,3,46.8906,295.498,-0.647642,-1.62513,1.7494249561110073
