hour,bus_id,demandP,demandQ
1,1,59.385613287,5.9385613287000005
2,1,57.236727576,5.7236727576
3,1,56.071702638,5.6071702638000005
4,1,55.144513732,5.5144513732
5,1,55.196540364,5.5196540364
6,1,55.96579128,5.596579128
7,1,58.528102906,5.852810290600001
8,1,62.79428673,6.279428673000001
9,1,68.612908091,6.8612908091
10,1,71.574709927,7.1574709927
11,1,72.007645829,7.2007645829
12,1,71.54590947,7.154590947
13,1,69.393307571,6.9393307571
14,1,71.66389843900001,7.166389843900001
15,1,73.094630819,7.309463081900001
16,1,73.693866134,7.369386613400001
17,1,74.796644923,7.4796644923
18,1,74.39436757200001,7.439436757200001
19,1,73.379848248,7.3379848248
20,1,72.821491001,7.2821491001
21,1,71.437210971,7.1437210971
22,1,68.481912464,6.848191246400001
23,1,65.011921919,6.5011921919
24,1,63.175196,6.317519600000001
1,2,71.775165033,7.1775165033
2,2,69.177959784,6.9177959784
3,2,67.76987704199999,6.7769877042
4,2,66.64924978799999,6.664924978799999
5,2,66.712130676,6.6712130676
6,2,67.64186952,6.764186952
7,2,70.738753254,7.0738753254
8,2,75.89498607,7.589498607
9,2,82.927539669,8.2927539669
10,2,86.50725879299999,8.6507258793
11,2,87.030517611,8.7030517611
12,2,86.47244973,8.647244973
13,2,83.870752989,8.3870752989
14,2,86.615054601,8.6615054601
15,2,88.34427902099999,8.8344279021
16,2,89.06853210599999,8.9068532106
17,2,90.40138235699999,9.040138235699999
18,2,89.915178348,8.9915178348
19,2,88.689001032,8.8689001032
20,2,88.01415435899999,8.8014154359
21,2,86.34107358899999,8.6341073589
22,2,82.769214576,8.2769214576
23,2,78.575283921,7.8575283921
24,2,76.355364,7.6355363999999994
1,3,329.188803372,32.9188803372
2,3,317.277010656,31.7277010656
3,3,310.818995928,31.0818995928
4,3,305.679363792,30.567936379200003
5,3,305.967759984,30.596775998400002
6,3,310.23190368,31.023190368
7,3,324.435416136,32.443541613600004
8,3,348.08390388000004,34.80839038800001
9,3,380.337927996,38.0337927996
10,3,396.755911212,39.6755911212
11,3,399.155779524,39.91557795240001
12,3,396.59626332000005,39.65962633200001
13,3,384.66387087600003,38.466387087600005
14,3,397.250304684,39.72503046840001
15,3,405.18119996400003,40.5181199964
16,3,408.50290610400003,40.85029061040001
17,3,414.615875388,41.4615875388
18,3,412.38595483200004,41.23859548320001
19,3,406.762229088,40.67622290880001
20,3,403.667119956,40.366711995600006
21,3,395.99372127600003,39.599372127600006
22,3,379.611787584,37.9611787584
23,3,360.37679156400003,36.0376791564
24,3,350.195376,35.0195376
1,4,76.350949818,7.635094981800001
2,4,73.588168464,7.358816846400001
3,4,72.09031813200001,7.209031813200001
4,4,70.898249048,7.0898249048
5,4,70.965138696,7.0965138696
6,4,71.95414992,7.195414992000001
7,4,75.248465084,7.5248465084000005
8,4,80.73341622,8.073341622
9,4,88.214306674,8.8214306674
10,4,92.022238778,9.2022238778
11,4,92.578856206,9.2578856206
12,4,91.98521058,9.198521058
13,4,89.217651394,8.9217651394
14,4,92.13690674600001,9.2136906746
15,4,93.976372066,9.3976372066
16,4,94.746797476,9.4746797476
17,4,96.164619122,9.616461912200002
18,4,95.647418808,9.5647418808
19,4,94.343070672,9.4343070672
20,4,93.625201414,9.362520141400001
21,4,91.845458994,9.1845458994
22,4,88.045888096,8.8045888096
23,4,83.584587466,8.3584587466
24,4,81.223144,8.1223144
1,5,86.216836563,8.6216836563
2,5,83.097055224,8.3097055224
3,5,81.405656262,8.140565626199999
4,5,80.059550868,8.0059550868
5,5,80.13508383599999,8.0135083836
6,5,81.25189272,8.125189272
7,5,84.971891394,8.4971891394
8,5,91.16559477,9.116559477000001
9,5,99.613147959,9.961314795900002
10,5,103.913131923,10.3913131923
11,5,104.541674121,10.4541674121
12,5,103.87131903,10.387131903
13,5,100.746142479,10.074614247900001
14,5,104.042617011,10.404261701100001
15,5,106.119773631,10.611977363100001
16,5,106.989751566,10.6989751566
17,5,108.590780727,10.859078072700001
18,5,108.006749028,10.8006749028
19,5,106.533856152,10.653385615200001
20,5,105.72322554899999,10.5723225549
21,5,103.713509079,10.371350907900002
22,5,99.42296673599999,9.9422966736
23,5,94.385187531,9.4385187531
24,5,91.718604,9.1718604
1,6,73.35682625700001,7.335682625700001
2,6,70.70238813600001,7.070238813600001
3,6,69.263276418,6.9263276418
4,6,68.11795465200001,6.811795465200001
5,6,68.182221204,6.818222120400001
6,6,69.13244808,6.913244808000001
7,6,72.29757576600001,7.229757576600001
8,6,77.56743303,7.756743303
9,6,84.754958301,8.4754958301
10,6,88.413561297,8.841356129700001
11,6,88.94835081900001,8.894835081900002
12,6,88.37798517,8.837798517000001
13,6,85.718956581,8.5718956581
14,6,88.523732529,8.8523732529
15,6,90.291062709,9.0291062709
16,6,91.031275674,9.1031275674
17,6,92.393497053,9.2393497053
18,6,91.89657889200001,9.189657889200001
19,6,90.643381128,9.0643381128
20,6,89.953663311,8.9953663311
21,6,88.24371398100001,8.824371398100002
22,6,84.593144304,8.459314430400001
23,6,80.30679480900001,8.030679480900002
24,6,78.03795600000001,7.803795600000001
1,7,494.975651313,49.49756513130001
2,7,477.06481322400003,47.70648132240001
3,7,467.354397762,46.7354397762
4,7,459.626331868,45.962633186800005
5,7,460.059970836,46.0059970836
6,7,466.47163272,46.647163272
7,7,487.82835189400004,48.782835189400004
8,7,523.38674727,52.338674727000004
9,7,571.884619709,57.18846197090001
10,7,596.571066673,59.657106667300006
11,7,600.179562371,60.0179562371
12,7,596.33101653,59.63310165300001
13,7,578.389204229,57.8389204229
14,7,597.314447761,59.731444776100005
15,7,609.239519381,60.923951938100004
16,7,614.234111066,61.4234111066
17,7,623.4257084770001,62.34257084770001
18,7,620.072750028,62.0072750028
19,7,611.616790152,61.16167901520001
20,7,606.962914799,60.696291479900005
21,7,595.425020829,59.5425020829
22,7,570.7927787360001,57.079277873600006
23,7,541.870608281,54.18706082810001
24,7,526.561604,52.656160400000005
1,8,1129.8645277920002,112.98645277920002
2,8,1088.9800508160001,108.89800508160002
3,8,1066.8144070080002,106.68144070080002
4,8,1049.1738069120001,104.91738069120002
5,8,1050.163660224,105.0163660224
6,8,1064.7993484800002,106.47993484800003
7,8,1113.5496240960001,111.35496240960002
8,8,1194.7175956800002,119.47175956800002
9,8,1305.422083056,130.5422083056
10,8,1361.7730180320002,136.17730180320004
11,8,1370.010011664,137.00100116640002
12,8,1361.22506352,136.12250635200002
13,8,1320.2698827360002,132.02698827360004
14,8,1363.4699094240002,136.34699094240003
15,8,1390.6908755040001,139.0690875504
16,8,1402.0918645440001,140.20918645440003
17,8,1423.0732195680002,142.30732195680002
18,8,1415.419532352,141.5419532352
19,8,1396.1173927680002,139.61173927680002
20,8,1385.4941456160002,138.54941456160003
21,8,1359.156977136,135.9156977136
22,8,1302.9297738240002,130.29297738240004
23,8,1236.9100931040002,123.69100931040003
24,8,1201.9647360000001,120.19647360000002
1,9,286.046986368,28.6046986368
2,9,275.696292864,27.5696292864
3,9,270.084632832,27.0084632832
4,9,265.618574848,26.5618574848
5,9,265.869175296,26.5869175296
6,9,269.57448192,26.957448192
7,9,281.916553984,28.191655398400002
8,9,302.46579072,30.246579072
9,9,330.492765824,33.049276582400005
10,9,344.759091328,34.475909132800005
11,9,346.844445056,34.6844445056
12,9,344.62036608,34.462036608
13,9,334.251772544,33.425177254400005
14,9,345.188692096,34.518869209600005
15,9,352.080204416,35.208020441600006
16,9,354.966584576,35.4966584576
17,9,360.278419072,36.027841907200006
18,9,358.340740608,35.8340740608
19,9,353.454031872,35.3454031872
20,9,350.764552064,35.0764552064
21,9,344.096790144,34.409679014400005
22,9,329.861789696,32.986178969600005
23,9,313.147634816,31.3147634816
24,9,304.300544,30.430054400000003
1,10,628.433942136,62.84339421360001
2,10,605.693876928,60.56938769280001
3,10,593.365281264,59.336528126400005
4,10,583.553528096,58.35535280960001
5,10,584.104087392,58.4104087392
6,10,592.24449984,59.224449984
7,10,619.3595451680001,61.93595451680001
8,10,664.50540744,66.45054074400001
