hour,bus_id,demandP,demandQ
1,1,53.784388924,5.3784388924
2,1,52.139046687000004,5.213904668700001
3,1,51.423680497,5.1423680497
4,1,51.070642637,5.1070642637
5,1,51.324272468000004,5.132427246800001
6,1,52.120465747,5.2120465747
7,1,53.805757005000004,5.380575700500001
8,1,55.406504986,5.540650498600001
9,1,57.574900684,5.7574900684
10,1,57.612062564,5.7612062564
11,1,56.946864912,5.694686491200001
12,1,55.862667063,5.586266706300001
13,1,53.971127371,5.3971127371000005
14,1,57.391878425,5.739187842500001
15,1,59.545409371,5.9545409371
16,1,61.594887053,6.1594887053
17,1,63.646222829,6.364622282900001
18,1,64.220373875,6.422037387500001
19,1,64.637515978,6.4637515978
20,1,64.6616712,6.466167120000001
21,1,63.485497698,6.348549769800001
22,1,61.698940317,6.1698940317
23,1,59.547267465,5.9547267465000004
24,1,58.160200294,5.816020029400001
1,2,65.00536371599999,6.500536371599999
2,2,63.016755632999995,6.3016755633
3,2,62.152143423,6.2152143423
4,2,61.725451682999996,6.1725451683
5,2,62.03199601199999,6.2031996012
6,2,62.994298173,6.2994298173
7,2,65.03118979499999,6.503118979499999
8,2,66.965899974,6.6965899974
9,2,69.58668555599999,6.958668555599999
10,2,69.63160047599999,6.963160047599999
11,2,68.827623408,6.882762340799999
12,2,67.517230617,6.7517230617
13,2,65.231061189,6.5231061189
14,2,69.365479575,6.9365479575
15,2,71.96829918899999,7.1968299189
16,2,74.445357027,7.4445357027000005
17,2,76.924660611,7.692466061099999
18,2,77.618596125,7.7618596125
19,2,78.122766102,7.8122766102000005
20,2,78.1519608,7.81519608
21,2,76.730403582,7.6730403582
22,2,74.57111880299999,7.457111880299999
23,2,71.97054493499999,7.1970544935
24,2,70.294095546,7.0294095546
1,3,298.139863344,29.8139863344
2,3,289.01933377200004,28.901933377200006
3,3,285.053886132,28.5053886132
4,3,283.09691197200004,28.309691197200006
5,3,284.502843408,28.4502843408
6,3,288.91633513200003,28.891633513200006
7,3,298.25831178000004,29.825831178000005
8,3,307.131644616,30.7131644616
9,3,319.151585904,31.9151585904
10,3,319.357583184,31.935758318400005
11,3,315.67023187200004,31.567023187200007
12,3,309.660261228,30.966026122800002
13,3,299.174999676,29.917499967600005
14,3,318.1370493,31.81370493
15,3,330.074591676,33.007459167600004
16,3,341.43534166800004,34.1435341668
17,3,352.80639152400005,35.280639152400006
18,3,355.9890495,35.598904950000005
19,3,358.301368968,35.830136896800006
20,3,358.4352672,35.84352672
21,3,351.91545328800004,35.191545328800004
22,3,342.012134052,34.2012134052
23,3,330.08489154,33.008489154
24,3,322.396043064,32.239604306400004
1,4,69.149562536,6.914956253600001
2,4,67.034177418,6.7034177418
3,4,66.114444758,6.611444475800001
4,4,65.660550718,6.5660550718
5,4,65.98663775200001,6.598663775200001
6,4,67.010288258,6.701028825800001
7,4,69.17703507,6.917703507000001
8,4,71.235086204,7.1235086204
9,4,74.022951176,7.402295117600001
10,4,74.070729496,7.4070729496
11,4,73.215497568,7.3215497568000005
12,4,71.821565082,7.182156508200001
13,4,69.38964859400001,6.938964859400001
14,4,73.78764295,7.378764295000001
15,4,76.556396594,7.655639659400001
16,4,79.191370942,7.919137094200001
17,4,81.82873420600001,8.182873420600002
18,4,82.56690925,8.256690925
19,4,83.103220892,8.3103220892
20,4,83.1342768,8.31342768
21,4,81.622092972,8.1622092972
22,4,79.325150238,7.932515023800001
23,4,76.55878551,7.655878551000001
24,4,74.775459716,7.477545971600001
1,5,78.084903276,7.808490327600001
2,5,75.696173163,7.5696173163000005
3,5,74.65759485299999,7.4657594852999996
4,5,74.145049713,7.414504971300001
5,5,74.51327293199999,7.451327293199999
6,5,75.669197103,7.5669197103000005
7,5,78.115925745,7.8115925745000006
8,5,80.439913314,8.043991331399999
9,5,83.588019516,8.3588019516
10,5,83.641971636,8.3641971636
11,5,82.676228688,8.2676228688
12,5,81.102175587,8.1102175587
13,5,78.356012679,7.8356012679
14,5,83.322305325,8.3322305325
15,5,86.448830679,8.6448830679
16,5,89.424290097,8.9424290097
17,5,92.402447121,9.240244712099999
18,5,93.236007375,9.3236007375
19,5,93.84161992199999,9.3841619922
20,5,93.8766888,9.38766888
21,5,92.169104202,9.2169104202
22,5,89.575356033,8.9575356033
23,5,86.451528285,8.6451528285
24,5,84.437765406,8.4437765406
1,6,66.437843364,6.6437843364
2,6,64.40541365700001,6.4405413657000015
3,6,63.521748567,6.3521748567000005
4,6,63.085654107,6.308565410700001
5,6,63.398953548,6.3398953548
6,6,64.38246131700001,6.4382461317000015
7,6,66.46423855500001,6.646423855500001
8,6,68.441582646,6.844158264600001
9,6,71.120120724,7.112012072400001
10,6,71.16602540400001,7.1166025404000015
11,6,70.344331632,7.034433163200001
12,6,69.005062593,6.900506259300001
13,6,66.66851438100001,6.666851438100001
14,6,70.894040175,7.089404017500001
15,6,73.554216381,7.355421638100001
16,6,76.08585948300001,7.608585948300001
17,6,78.619797819,7.861979781900001
18,6,79.329025125,7.9329025125
19,6,79.84430515800001,7.9844305158000015
20,6,79.8741432,7.987414320000001
21,6,78.421260078,7.842126007800001
22,6,76.214392587,7.621439258700001
23,6,73.556511615,7.355651161500001
24,6,71.843119434,7.184311943400001
1,7,448.289770276,44.828977027600004
2,7,434.575937913,43.457593791300006
3,7,428.613402103,42.8613402103
4,7,425.670851963,42.567085196300006
5,7,427.784841932,42.7784841932
6,7,434.421066853,43.442106685300004
7,7,448.467871995,44.8467871995
8,7,461.810013814,46.1810013814
9,7,479.883466516,47.988346651600004
10,7,480.193208636,48.0193208636
11,7,474.648824688,47.4648824688
12,7,465.612098337,46.561209833700005
13,7,449.846224429,44.984622442900005
14,7,478.35798657500004,47.83579865750001
15,7,496.307542429,49.630754242900004
16,7,513.3898203470001,51.33898203470001
17,7,530.487585371,53.04875853710001
18,7,535.273101125,53.527310112500004
19,7,538.749956422,53.8749956422
20,7,538.9512888,53.89512888000001
21,7,529.147950702,52.9147950702
22,7,514.257098283,51.4257098283
23,7,496.323029535,49.6323029535
24,7,484.76190490600004,48.476190490600004
1,8,1023.2962131840001,102.32962131840002
2,8,991.9921021920001,99.19921021920001
3,8,978.3816191520001,97.83816191520002
4,8,971.6647573920001,97.16647573920001
5,8,976.4902922880001,97.64902922880002
6,8,991.6385831520001,99.16385831520002
7,8,1023.7027600800001,102.37027600800002
8,8,1054.1584253760002,105.41584253760003
9,8,1095.414097344,109.54140973440002
10,8,1096.1211354240002,109.61211354240002
11,8,1083.4651537920001,108.34651537920001
12,8,1062.837317808,106.28373178080001
13,8,1026.849079536,102.68490795360002
14,8,1091.9319348000001,109.19319348000002
15,8,1132.9047915360002,113.29047915360002
16,8,1171.8979416480001,117.18979416480002
17,8,1210.926443664,121.09264436640001
18,8,1221.8501820000001,122.18501820000002
19,8,1229.7866844480002,122.97866844480002
20,8,1230.2462592000002,123.02462592000002
21,8,1207.8685039680001,120.78685039680002
22,8,1173.8776482720002,117.38776482720003
23,8,1132.9401434400002,113.29401434400002
24,8,1106.549947104,110.6549947104
1,9,259.067163136,25.9067163136
2,9,251.141923968,25.1141923968
3,9,247.69616780799998,24.7696167808
4,9,245.99566476799998,24.5995664768
5,9,247.217341952,24.7217341952
6,9,251.052423808,25.1052423808
7,9,259.17008832,25.917008832
8,9,266.880527104,26.6880527104
9,9,277.325195776,27.7325195776
10,9,277.504196096,27.7504196096
11,9,274.300090368,27.4300090368
12,9,269.07775603199997,26.907775603199998
13,9,259.966639744,25.996663974400004
14,9,276.4436192,27.64436192
15,9,286.816687744,28.6816687744
16,9,296.688555392,29.668855539200003
17,9,306.569373056,30.656937305600003
18,9,309.334928,30.9334928
19,9,311.344206592,31.1344206592
20,9,311.4605568,31.146055680000003
21,9,305.795196672,30.5795196672
22,9,297.189756288,29.718975628800003
23,9,286.82563776,28.682563776000002
24,9,280.144450816,28.0144450816
1,10,569.1603350720001,56.91603350720001
2,10,551.748897336,55.174889733600004
3,10,544.1787070160001,54.41787070160001
4,10,540.442768936,54.0442768936
5,10,543.126745504,54.312674550400004
6,10,551.5522690160001,55.15522690160001
7,10,569.38645764,56.938645764
8,10,586.3259874080001,58.632598740800006
9,10,609.272512352,60.9272512352
10,10,609.665768992,60.96657689920001
11,10,602.6264751360001,60.26264751360001
12,10,591.1532126640001,59.11532126640001
13,10,571.1364496880001,57.11364496880001
14,10,607.3357234,60.73357234
15,10,630.124945688,63.01249456880001
16,10,651.813049384,65.1813049384
17,10,673.5208159120001,67.35208159120002
18,10,679.596631,67.9596631
19,10,684.010936784,68.4010936784
20,10,684.2665536000001,68.42665536000001
21,10,671.819980944,67.1819980944
22,10,652.914167976,65.29141679760001
23,10,630.14460852,63.014460852000006
24,10,615.466304432,61.5466304432
1,11,471.42491866800003,47.14249186680001
2,11,457.00334865900004,45.700334865900004
3,11,450.733100829,45.07331008290001
4,11,447.638692809,44.7638692809
5,11,449.861780676,44.98617806760001
6,11,456.840485079,45.6840485079
7,11,471.612211785,47.1612211785
8,11,485.642909202,48.5642909202
9,11,504.649088988,50.464908898800005
10,11,504.974816148,50.4974816148
11,11,499.14429998400004,49.91442999840001
12,11,489.641210091,48.964121009100005
13,11,473.061697647,47.3061697647
14,11,503.04488272500004,50.30448827250001
15,11,521.920771647,52.19207716470001
16,11,539.884624521,53.9884624521
17,11,557.864763753,55.786476375300005
18,11,562.897248375,56.2897248375
19,11,566.5535357460001,56.655353574600014
20,11,566.7652584,56.676525840000004
21,11,556.455993786,55.645599378600004
22,11,540.796660569,54.0796660569
23,11,521.937058005,52.193705800500005
24,11,509.779291758,50.9779291758
1,12,258.67650792,25.867650792000003
2,12,250.76321946,25.076321946
3,12,247.32265926,24.732265926
4,12,245.62472046,24.562472046
