hour,bus_id,demandP,demandQ
1,1,54.207105309,5.4207105309
2,1,52.690900605,5.269090060500001
3,1,51.593696098,5.159369609800001
4,1,51.034409804,5.1034409804
5,1,51.200709217,5.120070921700001
6,1,51.975534415,5.1975534415
7,1,54.310229526,5.4310229526
8,1,57.291541349,5.7291541349
9,1,60.985432221,6.098543222100001
10,1,61.55865422,6.155865422000001
11,1,61.293875825,6.129387582500001
12,1,60.716937638,6.0716937638
13,1,58.054288936,5.8054288936
14,1,60.334170274,6.0334170274000005
15,1,62.046403895,6.2046403895
16,1,63.185415517,6.318541551700001
17,1,65.162427533,6.5162427533
18,1,65.632525315,6.5632525315
19,1,65.892658475,6.589265847500001
20,1,65.568421072,6.556842107200001
21,1,64.607786474,6.4607786474
22,1,62.466333139,6.2466333139
23,1,59.85849821,5.985849821
24,1,58.440772488,5.844077248800001
1,2,65.516270931,6.5516270931
2,2,63.683742194999994,6.3683742195
3,2,62.357629182,6.2357629182
4,2,61.681659636,6.1681659636
5,2,61.882653903,6.1882653903
6,2,62.819129985,6.2819129985
7,2,65.640909834,6.5640909834
8,2,69.24420929099999,6.924420929099999
9,2,73.708752339,7.3708752339000005
10,2,74.40156497999999,7.4401564979999995
11,2,74.081546175,7.4081546175
12,2,73.384242042,7.3384242042
13,2,70.16608802399999,7.0166088023999995
14,2,72.92161836599999,7.292161836599999
15,2,74.991073305,7.4991073305
16,2,76.367715603,7.6367715603
17,2,78.757189347,7.8757189347
18,2,79.32536308499999,7.9325363085
19,2,79.639767525,7.9639767525
20,2,79.247884848,7.9247884848000005
21,2,78.08683416599999,7.808683416599999
22,2,75.49861190099999,7.5498611901
23,2,72.34670738999999,7.234670738999999
24,2,70.633203192,7.0633203192
1,3,300.483082404,30.048308240400004
2,3,292.07839338,29.207839338000003
3,3,285.996323688,28.599632368800002
4,3,282.896064624,28.289606462400002
5,3,283.817902452,28.3817902452
6,3,288.11294574000004,28.811294574000005
7,3,301.054724856,30.105472485600004
8,3,317.580856644,31.7580856644
9,3,338.05698627600003,33.8056986276
10,3,341.23449432,34.123449432
11,3,339.7667637,33.97667637
12,3,336.568655928,33.6568655928
13,3,321.808950816,32.1808950816
14,3,334.44688394400004,33.4446883944
15,3,343.93820862,34.393820862000005
16,3,350.252025252,35.0252025252
17,3,361.21108054800004,36.121108054800004
18,3,363.81694614,36.381694614000004
19,3,365.2589271,36.52589271
20,3,363.46160083200004,36.346160083200004
21,3,358.136571144,35.8136571144
22,3,346.265977884,34.6265977884
23,3,331.81011876,33.18101187600001
24,3,323.951322528,32.3951322528
1,4,69.693040926,6.9693040926
2,4,67.74368547,6.774368547000001
3,4,66.333030572,6.6333030572
4,4,65.613966856,6.561396685600001
5,4,65.827774838,6.5827774838
6,4,66.82395281,6.682395281
7,4,69.825625764,6.982562576399999
8,4,73.65864148600001,7.365864148600001
9,4,78.407806494,7.8407806494
10,4,79.14478708,7.914478708000001
11,4,78.80436655,7.8804366550000005
12,4,78.06260813200001,7.8062608132000015
13,4,74.639291504,7.4639291504
14,4,77.570491436,7.7570491436
15,4,79.77187753,7.977187753
16,4,81.236283038,8.1236283038
17,4,83.778089662,8.3778089662
18,4,84.38248541,8.438248541
19,4,84.71693365,8.471693365
20,4,84.30006780800001,8.430006780800001
21,4,83.06499823600001,8.306499823600001
22,4,80.311772546,8.031177254600001
23,4,76.95892894,7.695892894000001
24,4,75.136186032,7.5136186032
1,5,78.69860864099999,7.8698608641
2,5,76.497362145,7.6497362145
3,5,74.904425802,7.490442580200001
4,5,74.092446396,7.409244639600001
5,5,74.333882133,7.433388213300001
6,5,75.458783835,7.545878383500001
7,5,78.848325774,7.884832577400001
8,5,83.176634601,8.3176634601
9,5,88.539475329,8.8539475329
10,5,89.37168678,8.937168678
11,5,88.987277925,8.8987277925
12,5,88.149671262,8.814967126200001
13,5,84.284001864,8.428400186400001
14,5,87.593964426,8.7593964426
15,5,90.079808355,9.0079808355
16,5,91.733440833,9.1733440833
17,5,94.603693617,9.460369361700002
18,5,95.286187935,9.5286187935
19,5,95.663852775,9.5663852775
20,5,95.193120528,9.5193120528
21,5,93.798458226,9.3798458226
22,5,90.689467311,9.0689467311
23,5,86.90337729,8.690337729
24,5,84.845103912,8.4845103912
1,6,66.960009099,6.6960009099
2,6,65.087098155,6.508709815500001
3,6,63.73176247800001,6.373176247800001
4,6,63.040897044000005,6.304089704400001
5,6,63.246320487000006,6.324632048700001
6,6,64.203433065,6.4203433065
7,6,67.087394586,6.7087394586
8,6,70.770097539,7.0770097539000005
9,6,75.333022731,7.5333022731
10,6,76.04110242,7.604110242000001
11,6,75.714031575,7.571403157500001
12,6,75.001361418,7.5001361418000005
13,6,71.712291096,7.1712291096000005
14,6,74.52854321400001,7.452854321400001
15,6,76.64360134500001,7.664360134500001
16,6,78.050579787,7.805057978700001
17,6,80.49270876300001,8.049270876300001
18,6,81.073402965,8.1073402965
19,6,81.394735725,8.1394735725
20,6,80.99421739200001,8.099421739200002
21,6,79.80758141400001,7.980758141400002
22,6,77.162324229,7.716232422900001
23,6,73.94096331,7.394096331
24,6,72.18969976800001,7.218969976800001
1,7,451.813086891,45.18130868910001
2,7,439.17560839500004,43.917560839500005
3,7,430.030472302,43.0030472302
4,7,425.368853396,42.536885339600005
5,7,426.754949383,42.675494938300005
6,7,433.213072585,43.321307258500006
7,7,452.672621274,45.2672621274
8,7,477.52168285100004,47.752168285100005
9,7,508.310049579,50.83100495790001
10,7,513.08782178,51.308782178
11,7,510.880909175,51.088090917500004
12,7,506.072162762,50.607216276200006
13,7,483.879139864,48.38791398640001
14,7,502.881818926,50.2881818926
15,7,517.153187105,51.71531871050001
16,7,526.6467830830001,52.66467830830001
17,7,543.125063867,54.3125063867
18,7,547.043301685,54.7043301685
19,7,549.211496525,54.921149652500006
20,7,546.508996528,54.65089965280001
21,7,538.502162726,53.85021627260001
22,7,520.653273061,52.06532730610001
23,7,498.91711979,49.89171197900001
24,7,487.100457912,48.7100457912
1,8,1031.3387713440002,103.13387713440002
2,8,1002.4916176800001,100.24916176800002
3,8,981.6163183680001,98.16163183680001
4,8,970.9753952640001,97.09753952640001
5,8,974.1393906720001,97.41393906720002
6,8,988.8811346400001,98.88811346400001
7,8,1033.300802016,103.33008020160001
8,8,1090.022931984,109.00229319840001
9,8,1160.302517136,116.03025171360001
10,8,1171.20857952,117.12085795200001
11,8,1166.1709332,116.61709332000001
12,8,1155.194167008,115.51941670080001
13,8,1104.5348885760002,110.45348885760002
14,8,1147.911674784,114.79116747840001
15,8,1180.48845432,118.04884543200001
16,8,1202.159171472,120.2159171472
17,8,1239.773597328,123.97735973280001
18,8,1248.71762904,124.87176290400001
19,8,1253.6668956,125.36668956000001
20,8,1247.4979883520002,124.74979883520002
21,8,1229.221053984,122.9221053984
22,8,1188.477984624,118.84779846240002
23,8,1138.8615873600002,113.88615873600003
24,8,1111.888084608,111.18880846080002
1,9,261.103291776,26.1103291776
2,9,253.80007872,25.380007872
3,9,248.515094272,24.8515094272
4,9,245.821139456,24.5821139456
5,9,246.62216588799998,24.6622165888
6,9,250.35432255999999,25.035432256
7,9,261.600017664,26.1600017664
8,9,275.960318336,27.5960318336
9,9,293.752950144,29.375295014400002
10,9,296.51403008,29.651403008000003
11,9,295.2386528,29.523865280000003
12,9,292.459672832,29.245967283200002
13,9,279.634299904,27.9634299904
14,9,290.615969536,29.061596953600002
15,9,298.86340928,29.886340928
16,9,304.349769088,30.434976908800003
17,9,313.872586112,31.387258611200004
18,9,316.13694016,31.613694016
19,9,317.3899424,31.73899424
20,9,315.828164608,31.582816460800004
21,9,311.201006336,31.1201006336
22,9,300.886112896,30.0886112896
23,9,288.32476544,28.832476544000002
24,9,281.495903232,28.1495903232
1,10,573.6336293520001,57.36336293520001
2,10,557.58875844,55.758875844
3,10,545.977856144,54.59778561440001
4,10,540.0593437120001,54.00593437120001
5,10,541.8191671760001,54.18191671760001
6,10,550.01856812,55.00185681200001
7,10,574.724916528,57.4724916528
8,10,606.2739304720001,60.62739304720001
9,10,645.3636404880001,64.53636404880001
10,10,651.42962416,65.142962416
11,10,648.6276706000001,64.86276706000001
12,10,642.5223612640001,64.2522361264
13,10,614.3455230080001,61.434552300800014
14,10,638.4718178720001,63.847181787200014
15,10,656.59111756,65.659111756
16,10,668.6444335760001,66.86444335760001
17,10,689.5656868240001,68.9565686824
18,10,694.54038332,69.45403833200001
19,10,697.2931798000001,69.72931798
20,10,693.862015616,69.3862015616
21,10,683.6963314720001,68.36963314720002
22,10,661.034917592,66.10349175920001
23,10,633.43813288,63.34381328800001
24,10,618.4353920640001,61.84353920640001
1,11,475.130065113,47.513006511300006
2,11,461.84039698500004,46.18403969850001
3,11,452.22330258600005,45.22233025860001
4,11,447.32110882800004,44.73211088280001
5,11,448.778737869,44.877873786900004
6,11,455.570149155,45.557014915500005
