hour,bus_id,demandP,demandQ
1,1,62.528579288,6.252857928800001
2,1,60.270066031,6.0270066031
3,1,59.1802939,5.918029390000001
4,1,58.887644095,5.8887644095
5,1,59.327083326,5.932708332600001
6,1,60.920398931,6.092039893100001
7,1,64.200863888,6.420086388800001
8,1,68.974307374,6.897430737400001
9,1,76.657526064,7.6657526064
10,1,79.856234885,7.985623488500001
11,1,80.121942327,8.0121942327
12,1,79.299735732,7.929973573200001
13,1,76.392747669,7.639274766900001
14,1,78.637325221,7.8637325221
15,1,78.775753224,7.8775753224
16,1,78.217395977,7.8217395977
17,1,78.228544541,7.822854454100001
18,1,76.30727534500001,7.630727534500001
19,1,74.96015719500001,7.496015719500001
20,1,72.582725922,7.2582725922
21,1,70.242456529,7.0242456528999995
22,1,67.050251037,6.7050251037
23,1,65.738436673,6.5738436673
24,1,66.355323881,6.635532388100001
1,2,75.573844392,7.5573844392
2,2,72.844140129,7.2844140129
3,2,71.5270101,7.15270101
4,2,71.173305105,7.1173305105
5,2,71.704424034,7.1704424034
6,2,73.63015122899999,7.363015122899999
7,2,77.595015792,7.7595015792
8,2,83.36433726599999,8.3364337266
9,2,92.650496976,9.2650496976
10,2,96.516548715,9.6516548715
11,2,96.83769039299999,9.6837690393
12,2,95.843947788,9.5843947788
13,2,92.330478171,9.2330478171
14,2,95.043339339,9.5043339339
15,2,95.210647416,9.5210647416
16,2,94.535800743,9.4535800743
17,2,94.549275219,9.4549275219
18,2,92.22717385499999,9.2227173855
19,2,90.59900800499999,9.0599008005
20,2,87.725575998,8.7725575998
21,2,84.89705891099999,8.4897058911
22,2,81.03886728299999,8.1038867283
23,2,79.453370607,7.9453370607
24,2,80.198958279,8.0198958279
1,3,346.61102332800004,34.661102332800006
2,3,334.091538636,33.409153863600004
3,3,328.0506684,32.80506684
4,3,326.42843982,32.642843982
5,3,328.86435765600004,32.886435765600005
6,3,337.696491036,33.7696491036
7,3,355.880900928,35.5880900928
8,3,382.34125154400004,38.234125154400004
9,3,424.931189184,42.4931189184
10,3,442.66240506,44.266240506
11,3,444.135285612,44.4135285612
12,3,439.577595792,43.9577595792
13,3,423.463458564,42.346345856400006
14,3,435.905694276,43.5905694276
15,3,436.67303414400004,43.66730341440001
16,3,433.57792501200004,43.35779250120001
17,3,433.63972419600003,43.3639724196
18,3,422.98966482000003,42.298966482000004
19,3,415.52226342,41.552226342000004
20,3,402.34358743200005,40.234358743200005
21,3,389.370908724,38.937090872400006
22,3,371.675742372,37.1675742372
23,3,364.404038388,36.4404038388
24,3,367.823593236,36.782359323600005
1,4,80.391801232,8.039180123200001
2,4,77.488073834,7.748807383400001
3,4,76.0869746,7.608697460000001
4,4,75.71072033,7.571072033
5,4,76.275698964,7.627569896400001
6,4,78.324194434,7.832419443400001
7,4,82.541825632,8.2541825632
8,4,88.678950836,8.8678950836
9,4,98.557118496,9.8557118496
10,4,102.66963739,10.266963739000001
11,4,103.01125237800001,10.301125237800001
12,4,101.954157048,10.1954157048
13,4,98.216697966,9.8216697966
14,4,101.102508494,10.110250849400002
15,4,101.280482736,10.128048273600001
16,4,100.562613478,10.056261347800001
17,4,100.576946974,10.0576946974
18,4,98.10680783000001,9.810680783000002
19,4,96.37484373,9.637484373
20,4,93.318225708,9.3318225708
21,4,90.309386006,9.0309386006
22,4,86.205228318,8.6205228318
