hour,bus_id,demandP,demandQ
1,1,52.022915812,5.202291581200001
2,1,50.341340742,5.034134074200001
3,1,49.393712802,4.9393712802000005
4,1,48.806555098000004,4.8806555098
5,1,48.936621678,4.8936621678000005
6,1,50.488130168,5.0488130168000005
7,1,53.4202025,5.342020250000001
8,1,58.621936653,5.8621936653
9,1,65.08903282,6.508903282
10,1,67.396785568,6.7396785568
11,1,66.792905018,6.679290501800001
12,1,65.434638304,6.5434638304
13,1,62.44124887,6.244124887000001
14,1,64.815893002,6.4815893002
15,1,65.23768034,6.523768034
16,1,65.816476621,6.581647662100001
17,1,67.144084784,6.7144084784
18,1,66.719510305,6.671951030500001
19,1,66.52441043500001,6.652441043500001
20,1,64.971043851,6.497104385100001
21,1,62.480268844,6.248026884400001
22,1,60.058243315,6.0058243315
23,1,57.809949575,5.7809949575
24,1,56.56038136,5.656038136
1,2,62.876396508,6.2876396508
2,2,60.84399637799999,6.0843996378
3,2,59.698665917999996,5.9698665918
4,2,58.989010181999994,5.8989010182
5,2,59.146212401999996,5.9146212402
6,2,61.02141031199999,6.1021410311999995
7,2,64.5651975,6.45651975
8,2,70.852163427,7.0852163427
9,2,78.66848238,7.866848238
10,2,81.457698912,8.1457698912
11,2,80.727831462,8.0727831462
12,2,79.086191136,7.9086191136
13,2,75.46829432999999,7.546829432999999
14,2,78.338357718,7.8338357718000005
15,2,78.84814206,7.884814206000001
16,2,79.54769193899999,7.954769193899999
17,2,81.152277456,8.1152277456
18,2,80.63912449499999,8.0639124495
19,2,80.403321165,8.0403321165
20,2,78.525877509,7.8525877509
21,2,75.51545499599999,7.5515454995999995
22,2,72.588125085,7.2588125085
23,2,69.870772425,6.9870772425
24,2,68.36050824,6.836050824000001
1,3,288.375592272,28.837559227200003
2,3,279.054215352,27.905421535200006
3,3,273.80128471200004,27.380128471200006
4,3,270.546527688,27.054652768800004
5,3,271.26751816800004,27.126751816800006
6,3,279.867904608,27.9867904608
7,3,296.12109000000004,29.612109000000004
8,3,324.955559268,32.4955559268
9,3,360.80423592,36.080423592
10,3,373.596667008,37.3596667008
11,3,370.249211208,37.0249211208
12,3,362.720010624,36.2720010624
13,3,346.12692972,34.612692972000005
14,3,359.29015591200005,35.929015591200006
15,3,361.62822504,36.162822504000005
16,3,364.836632676,36.4836632676
17,3,372.19588550400005,37.219588550400005
18,3,369.84236658000003,36.98423665800001
19,3,368.76088086000004,36.876088086
20,3,360.15019455600003,36.015019455600005
21,3,346.34322686400003,34.634322686400004
22,3,332.91735414000004,33.29173541400001
23,3,320.4545187,32.04545187
24,3,313.52786016000005,31.352786016000007
1,4,66.884870168,6.688487016800001
2,4,64.722901188,6.4722901188
3,4,63.504554028,6.350455402800001
4,4,62.749656572,6.2749656572
5,4,62.916880692,6.2916880692
6,4,64.911625552,6.491162555200001
7,4,68.681335,6.868133500000001
8,4,75.369105342,7.5369105342000005
9,4,83.68372748,8.368372748
10,4,86.650761152,8.6650761152
11,4,85.874363452,8.5874363452
12,4,84.128065856,8.4128065856
13,4,80.27952218,8.027952218000001
14,4,83.33255682800001,8.3332556828
15,4,83.87484076,8.387484076
16,4,84.618988094,8.461898809400001
17,4,86.325868576,8.632586857600002
18,4,85.78000127,8.578000127000001
19,4,85.52916509,8.552916509000001
20,4,83.53203131400001,8.3532031314
21,4,80.32968941600001,8.032968941600002
22,4,77.21573741,7.721573741
23,4,74.32514905000001,7.4325149050000014
24,4,72.71860304,7.2718603040000005
1,5,75.527572788,7.552757278800001
2,5,73.086239358,7.3086239358
3,5,71.710460298,7.1710460298
4,5,70.858016802,7.0858016801999995
5,5,71.046849222,7.104684922200001
6,5,73.299350232,7.3299350232
7,5,77.5561725,7.75561725
8,5,85.108120497,8.5108120497
9,5,94.49713818,9.449713818
10,5,97.847564832,9.7847564832
11,5,96.970842882,9.697084288200001
12,5,94.998892896,9.4998892896
13,5,90.65304963,9.065304963
14,5,94.100590098,9.4100590098
15,5,94.71294666,9.471294666
16,5,95.553250929,9.5553250929
17,5,97.480690416,9.7480690416
18,5,96.864287445,9.6864287445
19,5,96.581038815,9.6581038815
20,5,94.325840199,9.4325840199
21,5,90.709699356,9.0709699356
22,5,87.19336993499999,8.719336993499999
23,5,83.929266675,8.3929266675
24,5,82.11512664,8.211512664
1,6,64.261961532,6.4261961532
2,6,62.184774762,6.2184774762
3,6,61.014205422,6.1014205422000005
4,6,60.288911478,6.0288911478000005
5,6,60.449577858000005,6.044957785800001
6,6,62.36609824800001,6.236609824800001
7,6,65.9879775,6.59879775
8,6,72.41348508300001,7.2413485083000015
9,6,80.40204702000001,8.040204702000002
10,6,83.252727648,8.325272764800001
11,6,82.506776598,8.250677659800001
12,6,80.82896054400001,8.0828960544
13,6,77.13133857000001,7.713133857000002
14,6,80.06464762200001,8.006464762200002
15,6,80.58566574000001,8.058566574000002
16,6,81.300631131,8.1300631131
17,6,82.940575824,8.2940575824
18,6,82.416114855,8.2416114855
19,6,82.175115285,8.217511528500001
20,6,80.256299661,8.0256299661
21,6,77.179538484,7.7179538484000005
22,6,74.187700965,7.418770096500001
23,6,71.41046782500001,7.141046782500002
24,6,69.86692296000001,6.986692296000001
1,7,433.607993788,43.3607993788
2,7,419.592162858,41.959216285800004
3,7,411.693738798,41.169373879800006
4,7,406.799813302,40.67998133020001
5,7,407.883910722,40.7883910722
6,7,420.815644232,42.08156442320001
7,7,445.2542975,44.52542975
8,7,488.610450747,48.8610450747
9,7,542.51332318,54.25133231800001
10,7,561.748308832,56.1748308832
11,7,556.714999382,55.6714999382
12,7,545.393924896,54.539392489600004
13,7,520.44419713,52.044419713
14,7,540.236718598,54.023671859800004
15,7,543.75229166,54.375229166
16,7,548.576525179,54.8576525179
17,7,559.642062416,55.96420624160001
18,7,556.103258695,55.6103258695
19,7,554.477112565,55.4477112565
20,7,541.529891949,54.1529891949
21,7,520.769426356,52.076942635600005
22,7,500.581983685,50.0581983685
23,7,481.84258542500004,48.184258542500004
24,7,471.42750664,47.142750664000005
1,8,989.7826081920001,98.97826081920002
2,8,957.7891350720001,95.77891350720002
3,8,939.759664032,93.9759664032
4,8,928.5884623680001,92.85884623680002
5,8,931.0630956480001,93.10630956480001
