hour,bus_id,demandP,demandQ
1,1,57.94466139,5.794466139000001
2,1,55.780910927,5.5780910927
3,1,54.742236381,5.4742236381
4,1,54.564788404,5.4564788404
5,1,55.302451722,5.530245172200001
6,1,56.997962497,5.6997962497
7,1,60.029442858,6.002944285800001
8,1,63.733553247,6.3733553247
9,1,66.526268529,6.652626852900001
10,1,64.955250052,6.4955250052
11,1,62.762699132,6.2762699132
12,1,59.955119098,5.9955119098
13,1,56.255653944,5.625565394400001
14,1,57.620423987,5.7620423987
15,1,58.54854194,5.8548541940000005
16,1,60.121418511,6.012141851100001
17,1,63.532879095,6.3532879095000006
18,1,65.579569636,6.557956963600001
19,1,66.880235436,6.688023543600001
20,1,66.634967028,6.663496702800001
21,1,64.641232166,6.4641232166
22,1,62.837951939,6.2837951939000005
23,1,61.722166492,6.1722166492
24,1,61.099705002,6.1099705002
1,2,70.03358901,7.003358901
2,2,67.41841779299999,6.7418417793
3,2,66.163045779,6.6163045779
4,2,65.94857703599999,6.594857703599999
5,2,66.84013819799999,6.6840138198
6,2,68.88938142299999,6.888938142299999
7,2,72.55331602199999,7.255331602199999
8,2,77.030210673,7.7030210673
9,2,80.405566911,8.040556691099999
10,2,78.506788668,7.8506788668
11,2,75.85680838799999,7.585680838799999
12,2,72.463486182,7.2463486182
13,2,67.992205896,6.799220589600001
14,2,69.641706333,6.9641706333
15,2,70.76345646,7.076345646
16,2,72.664480449,7.2664480449
17,2,76.78767010499999,7.6787670105
18,2,79.261359324,7.9261359324
19,2,80.83338152399999,8.0833381524
20,2,80.536943052,8.0536943052
21,2,78.127257594,7.8127257594
22,2,75.947761101,7.5947761101
23,2,74.59919062799999,7.459919062799999
24,2,73.84686571799999,7.3846865718
1,3,321.20125884000004,32.120125884000004
2,3,309.207067212,30.920706721200006
3,3,303.44944323600004,30.344944323600004
4,3,302.465806224,30.246580622400003
5,3,306.55485223200003,30.655485223200003
6,3,315.95347813200004,31.595347813200007
7,3,332.75770624800003,33.2757706248
8,3,353.290485132,35.3290485132
9,3,368.77118072400003,36.8771180724
10,3,360.062645712,36.0062645712
11,3,347.90880619200004,34.7908806192
12,3,332.345711688,33.2345711688
13,3,311.83868246400004,31.183868246400007
14,3,319.40393257200003,31.940393257200004
15,3,324.54871464,32.454871464
16,3,333.26754951600003,33.3267549516
17,3,352.17809982,35.217809982
18,3,363.52340001600004,36.352340001600005
19,3,370.73330481600004,37.0733304816
20,3,369.373722768,36.9373722768
21,3,358.321968696,35.832196869600004
22,3,348.325950684,34.8325950684
23,3,342.140882352,34.2140882352
24,3,338.690427912,33.8690427912
1,4,74.49834546,7.449834546
2,4,71.716452778,7.171645277800001
3,4,70.381048734,7.038104873400001
4,4,70.152907256,7.015290725600001
5,4,71.101306908,7.1101306908
6,4,73.281192758,7.328119275800001
7,4,77.178709212,7.7178709212
8,4,81.941013258,8.1941013258
9,4,85.53155400600001,8.553155400600001
10,4,83.511725528,8.3511725528
11,4,80.692804648,8.0692804648
12,4,77.083152572,7.708315257200001
13,4,72.326820816,7.2326820816
14,4,74.081479618,7.408147961800001
15,4,75.27474316,7.527474316
16,4,77.296960554,7.7296960554
17,4,81.68301033,8.168301033
18,4,84.314401304,8.4314401304
19,4,85.986642504,8.5986642504
20,4,85.671305592,8.5671305592
21,4,83.107998724,8.3107998724
22,4,80.789555746,8.0789555746
23,4,79.355011688,7.935501168800001
24,4,78.554724828,7.855472482800001
1,5,84.12484311,8.412484311
2,5,80.983480923,8.0983480923
3,5,79.475519169,7.9475519169
4,5,79.217897796,7.921789779600001
5,5,80.288847378,8.0288847378
6,5,82.750412853,8.2750412853
7,5,87.151557042,8.715155704199999
8,5,92.52923460299999,9.2529234603
9,5,96.583736421,9.6583736421
10,5,94.302910548,9.4302910548
11,5,91.119735468,9.1119735468
12,5,87.043652802,8.7043652802
13,5,81.672719256,8.1672719256
14,5,83.654110863,8.3654110863
15,5,85.00156506,8.500156506000001
16,5,87.285088539,8.728508853900001
17,5,92.237893155,9.2237893155
18,5,95.209306164,9.5209306164
19,5,97.097630364,9.7097630364
20,5,96.741546372,9.674154637200001
21,5,93.847015134,9.384701513400001
22,5,91.228988511,9.1228988511
23,5,89.609076108,8.9609076108
24,5,88.705378098,8.8705378098
1,6,71.57687229000001,7.157687229000001
2,6,68.904072297,6.8904072297
3,6,67.621036491,6.7621036491
4,6,67.401841644,6.7401841644000005
5,6,68.313049542,6.8313049542
6,6,70.407450567,7.0407450567000005
7,6,74.152124838,7.415212483800001
8,6,78.72767381700001,7.872767381700001
9,6,82.177410519,8.217741051900001
10,6,80.236790172,8.023679017200001
11,6,77.528414052,7.752841405200001
12,6,74.060315478,7.406031547800001
13,6,69.490504584,6.949050458400001
14,6,71.176353957,7.117635395700001
15,6,72.32282334,7.232282334000001
16,6,74.26573892100001,7.426573892100001
17,6,78.479788545,7.847978854500001
18,6,81.007988796,8.100798879600001
19,6,82.614652596,8.2614652596
20,6,82.31168170800001,8.231168170800002
21,6,79.848895626,7.9848895626
22,6,77.621371029,7.762137102900001
23,6,76.243083012,7.6243083012
24,6,75.47417962200001,7.547417962200001
1,7,482.96540061,48.296540061
2,7,464.930665673,46.493066567300005
3,7,456.273373419,45.6273373419
4,7,454.794354796,45.4794354796
5,7,460.942735878,46.094273587800004
6,7,475.074720103,47.507472010300006
7,7,500.341933542,50.0341933542
8,7,531.215479353,53.1215479353
9,7,554.492599671,55.449259967100005
10,7,541.398251548,54.1398251548
11,7,523.1234664680001,52.31234664680001
12,7,499.72244930200003,49.972244930200006
13,7,468.887621256,46.8887621256
14,7,480.262900613,48.0262900613
15,7,487.99871006,48.799871006000004
16,7,501.108545289,50.110854528900006
17,7,529.542871905,52.9542871905
18,7,546.601919164,54.66019191640001
19,7,557.442893364,55.74428933640001
20,7,555.398595372,55.53985953720001
21,7,538.780930634,53.8780930634
22,7,523.750694261,52.375069426100005
