hour,bus_id,demandP,demandQ
1,1,58.289337827000004,5.828933782700001
2,1,56.444250485,5.6444250485000005
3,1,55.386994999,5.538699499900001
4,1,55.02745381,5.502745381
5,1,55.796704726,5.5796704726
6,1,57.640863021,5.764086302100001
7,1,60.541347755000004,6.054134775500001
8,1,63.963956903,6.3963956903
9,1,67.215621403,6.7215621403000005
10,1,65.909381321,6.5909381321
11,1,63.257881183,6.3257881183
12,1,60.577580588000004,6.057758058800001
13,1,57.012827249,5.7012827249
14,1,58.568051927,5.8568051927
15,1,59.761877322000004,5.9761877322000005
16,1,62.092856245,6.2092856245000005
17,1,64.99984430800001,6.499984430800001
18,1,66.201102079,6.6201102079
19,1,67.800921013,6.780092101300001
20,1,68.003453259,6.8003453259
21,1,65.969769376,6.596976937600001
22,1,64.068010167,6.4068010167
23,1,62.748763427,6.274876342700001
24,1,62.29260135,6.2292601350000005
1,2,70.450174893,7.0450174893
2,2,68.220149115,6.8220149115
3,2,66.942319641,6.6942319641
4,2,66.50776779,6.650776779000001
5,2,67.437506634,6.7437506634
6,2,69.666409539,6.966640953900001
7,2,73.172019045,7.3172019045
8,2,77.30868317699999,7.7308683177
9,2,81.238738677,8.1238738677
10,2,79.659979239,7.9659979239
11,2,76.455299697,7.6455299697
12,2,73.215811092,7.3215811092
13,2,68.907347391,6.890734739100001
14,2,70.787036793,7.0787036793
15,2,72.229928598,7.222992859800001
16,2,75.047216955,7.5047216955
17,2,78.560686572,7.8560686572
18,2,80.012561361,8.0012561361
19,2,81.94614866699999,8.194614866699999
20,2,82.190934981,8.2190934981
21,2,79.73296598399999,7.973296598399999
22,2,77.434444953,7.7434444953
23,2,75.83996529299999,7.583996529299999
24,2,75.28863464999999,7.528863465
1,3,323.11188361200004,32.3111883612
2,3,312.88411866,31.288411866000004
3,3,307.023496044,30.702349604400002
4,3,305.03047236000003,30.503047236000004
5,3,309.294616056,30.9294616056
6,3,319.51723107600003,31.951723107600003
7,3,335.59531878,33.559531878
8,3,354.56766826800003,35.456766826800006
9,3,372.59243026800004,37.25924302680001
10,3,365.351625876,36.535162587600006
11,3,350.653719948,35.0653719948
12,3,335.79616612800004,33.5796166128
13,3,316.035877044,31.603587704400002
14,3,324.656863212,32.4656863212
15,3,331.274525832,33.127452583200004
16,3,344.19570522000004,34.41957052200001
17,3,360.30984244800004,36.0309842448
18,3,366.96870452400003,36.696870452400006
19,3,375.836887428,37.5836887428
20,3,376.959572604,37.6959572604
21,3,365.686371456,36.5686371456
22,3,355.144460652,35.514446065200005
