hour,bus_id,demandP,demandQ
1,1,50.407303079,5.0407303079000005
2,1,48.573364301,4.8573364301
3,1,47.649891583,4.7649891583
4,1,47.411126504,4.741112650400001
5,1,48.211965018,4.8211965018
6,1,50.282810781,5.028281078100001
7,1,53.923745974,5.3923745974
8,1,58.713912306,5.8713912306000005
9,1,63.016328963,6.3016328963
10,1,62.234071389,6.223407138900001
11,1,61.25206871,6.1252068710000005
12,1,59.215597686,5.921559768600001
13,1,55.873815627,5.5873815627
14,1,58.817036523,5.881703652300001
15,1,60.763389988,6.076338998800001
16,1,62.982883271,6.2982883271
17,1,65.98091794,6.598091794
18,1,65.506174923,6.550617492300001
19,1,65.3120041,6.53120041
20,1,63.996473548,6.3996473548
21,1,62.655858727,6.265585872700001
22,1,61.189822561,6.118982256100001
23,1,59.497098927,5.9497098927000005
24,1,59.442285154000004,5.944228515400001
1,2,60.923720360999994,6.0923720360999996
2,2,58.707169058999995,5.8707169059
3,2,57.591033296999996,5.7591033297
4,2,57.302454936,5.7302454936
5,2,58.27037146199999,5.8270371461999995
6,2,60.773255379,6.0773255379
7,2,65.17379466599999,6.5173794666
8,2,70.963327854,7.0963327854000005
9,2,76.163352717,7.6163352717
10,2,75.217893651,7.5217893651
11,2,74.03101688999999,7.403101689
12,2,71.569679274,7.1569679274
13,2,67.530705093,6.7530705093
14,2,71.08796675699999,7.108796675699999
15,2,73.44038569199999,7.344038569199999
16,2,76.122929289,7.6122929289000005
17,2,79.74644045999999,7.974644045999999
18,2,79.17265235699999,7.9172652356999995
19,2,78.9379719,7.89379719
20,2,77.34798373199999,7.734798373199999
21,2,75.727677993,7.5727677993
22,2,73.955784399,7.3955784398999995
23,2,71.909909793,7.1909909793
24,2,71.843660286,7.1843660286
1,3,279.419860524,27.9419860524
2,3,269.253894756,26.925389475600003
3,3,264.134862348,26.413486234800004
4,3,262.81132982400004,26.281132982400006
5,3,267.250571208,26.725057120800003
6,3,278.729769636,27.872976963600003
7,3,298.912353144,29.891235314400003
8,3,325.465402536,32.5465402536
9,3,349.31473762800005,34.9314737628
10,3,344.97849488400004,34.49784948840001
11,3,339.53501676,33.953501676
12,3,328.24636581600004,32.824636581600004
13,3,309.722060412,30.972206041200003
14,3,326.037044988,32.6037044988
15,3,336.826152528,33.682615252800005
16,3,349.129340076,34.9129340076
17,3,365.74817064,36.574817064
18,3,363.116555388,36.311655538800004
19,3,362.0402196,36.20402196
20,3,354.747915888,35.4747915888
21,3,347.316564012,34.731656401200006
22,3,339.189971316,33.9189971316
23,3,329.806795212,32.9806795212
24,3,329.502949224,32.950294922400005
1,4,64.807707706,6.4807707706
2,4,62.449847614,6.2449847614000005
3,4,61.262556362,6.1262556362
4,4,60.955580656,6.095558065600001
5,4,61.985203452,6.1985203452
6,4,64.647650334,6.464765033400001
7,4,69.328731236,6.9328731236
8,4,75.487356684,7.548735668400001
9,4,81.018891682,8.101889168200001
10,4,80.013158046,8.0013158046
11,4,78.75061594,7.875061594000001
12,4,76.132364004,7.6132364004
13,4,71.835898578,7.1835898578
14,4,75.619941522,7.5619941522000005
15,4,78.122331032,7.8122331032000005
16,4,80.975891194,8.0975891194
17,4,84.83040716000001,8.483040716000001
18,4,84.220039122,8.422003912200001
19,4,83.9703974,8.39703974
20,4,82.279044872,8.2279044872
21,4,80.555441978,8.055544197800002
22,4,78.670587254,7.8670587254
23,4,76.49428477800001,7.649428477800001
24,4,76.423811756,7.642381175600001
1,5,73.182004371,7.318200437100001
2,5,70.519467249,7.0519467249000005
3,5,69.17875706699999,6.917875706699999
4,5,68.832114696,6.883211469600001
5,5,69.994782882,6.9994782882
6,5,73.001264769,7.300126476900001
7,5,78.287223726,7.8287223726
8,5,85.241651994,8.5241651994
9,5,91.487958687,9.1487958687
10,5,90.352266561,9.035226656099999
11,5,88.92658179,8.892658179
12,5,85.970005614,8.5970005614
13,5,81.118361223,8.1118361223
14,5,85.391369127,8.5391369127
15,5,88.217111412,8.8217111412
16,5,91.439401779,9.1439401779
17,5,95.79198905999999,9.579198906
18,5,95.102750727,9.5102750727
19,5,94.8208509,9.48208509
20,5,92.910945852,9.2910945852
21,5,90.964623123,9.0964623123
22,5,88.83621198899999,8.8836211989
23,5,86.378692923,8.637869292300001
24,5,86.299113546,8.6299113546
1,6,62.266255569,6.2266255569
2,6,60.000859611,6.000085961100001
3,6,58.860128313000004,5.8860128313
4,6,58.565190744000006,5.856519074400001
5,6,59.554436598,5.9554436598
6,6,62.112474891000005,6.211247489100001
7,6,66.609985914,6.660998591400001
8,6,72.527099166,7.252709916600001
9,6,77.841713493,7.7841713493
10,6,76.875419979,7.6875419979
11,6,75.66238881000001,7.566238881000001
12,6,73.146812346,7.314681234600001
13,6,69.018833997,6.901883399700001
14,6,72.65448465300001,7.265448465300001
15,6,75.058742268,7.5058742268000005
16,6,77.80039928100001,7.780039928100002
17,6,81.50375934,8.150375934000001
18,6,80.91732705300001,8.091732705300002
19,6,80.67747510000001,8.067747510000002
20,6,79.052449428,7.9052449428000005
21,6,77.396438097,7.7396438097
22,6,75.58549847100001,7.558549847100001
23,6,73.494540297,7.3494540297
24,6,73.426830894,7.342683089400001
1,7,420.141955121,42.0141955121
2,7,404.856181499,40.485618149900006
3,7,397.159089817,39.715908981700004
4,7,395.168996696,39.51689966960001
5,7,401.84393938200003,40.1843939382
6,7,419.104319019,41.910431901900004
7,7,449.451303226,44.9451303226
8,7,489.37706249400003,48.93770624940001
9,7,525.237456437,52.5237456437
10,7,518.717384811,51.8717384811
11,7,510.53244929,51.053244929
12,7,493.558581114,49.3558581114
13,7,465.705020973,46.5705020973
14,7,490.236596877,49.023659687700004
15,7,506.459340412,50.64593404120001
16,7,524.958688529,52.4958688529
17,7,549.94713406,54.99471340600001
18,7,545.990178477,54.5990178477
19,7,544.3717759,54.437177590000005
20,7,533.406904852,53.34069048520001
21,7,522.232957873,52.2232957873
22,7,510.013631239,51.001363123900006
23,7,495.904877673,49.590487767300004
24,7,495.44800804600004,49.54480080460001
1,8,959.0441276640001,95.90441276640001
2,8,924.1517984160001,92.41517984160002
3,8,906.5819021280001,90.65819021280002
4,8,902.0391824640001,90.20391824640001
5,8,917.2758530880001,91.72758530880002
6,8,956.675550096,95.66755500960001
7,8,1025.9476059840001,102.59476059840001
8,8,1117.084814496,111.70848144960001
9,8,1198.9421482080002,119.89421482080002
10,8,1184.0589966240002,118.40589966240003
11,8,1165.37551536,116.53755153600001
12,8,1126.6298285760001,112.66298285760001
13,8,1063.0494292320002,106.30494292320003
14,8,1119.0468451680001,111.90468451680002
15,8,1156.077964608,115.6077964608
16,8,1198.305813936,119.83058139360001
17,8,1255.34611104,125.53461110400002
18,8,1246.3136995680002,124.63136995680003
19,8,1242.6194256,124.26194256000002
20,8,1217.5902775680001,121.75902775680002
