hour,bus_id,demandP,demandQ
1,1,58.152767918,5.815276791800001
2,1,56.348558644,5.6348558644
3,1,55.229057009,5.522905700900001
4,1,54.448657529,5.4448657529
5,1,54.343675218,5.4343675218000005
6,1,55.406504986,5.540650498600001
7,1,58.168561717,5.8168561717000005
8,1,62.210845214,6.221084521400001
9,1,67.601175908,6.7601175908
10,1,69.422108028,6.9422108028
11,1,70.109602808,7.010960280800001
12,1,69.829030614,6.982903061400001
13,1,67.550078323,6.7550078323
14,1,70.091950915,7.0091950915000005
15,1,71.80511358300001,7.180511358300001
16,1,72.552067371,7.255206737100001
17,1,73.810926056,7.3810926056
18,1,73.096488913,7.3096488913
19,1,72.065246743,7.206524674300001
20,1,71.656466063,7.1656466063
21,1,69.262311944,6.926231194400001
22,1,66.277283933,6.627728393300001
23,1,63.178912188,6.3178912188
24,1,61.253926804,6.125392680400001
1,2,70.285112562,7.0285112562
2,2,68.10449319599999,6.8104493196
3,2,66.751431231,6.6751431231
4,2,65.808217911,6.5808217911
5,2,65.681333262,6.5681333262
6,2,66.965899974,6.6965899974
7,2,70.304201403,7.0304201402999995
8,2,75.189821826,7.5189821826
9,2,81.704730972,8.1704730972
10,2,83.905562052,8.3905562052
11,2,84.736488072,8.4736488072
12,2,84.397380426,8.4397380426
13,2,81.642972957,8.1642972957
14,2,84.71515348499999,8.471515348499999
15,2,86.785731297,8.6785731297
16,2,87.688521189,8.7688521189
17,2,89.210014104,8.9210014104
18,2,88.34652476699999,8.834652476699999
19,2,87.10013573699999,8.7100135737
20,2,86.606071617,8.6606071617
21,2,83.712427896,8.3712427896
22,2,80.10463694699999,8.010463694699999
23,2,76.359855492,7.6359855492
24,2,74.03326263599999,7.4033262635999995
1,3,322.354843608,32.2354843608
2,3,312.35367566400004,31.235367566400004
3,3,306.14800760400004,30.614800760400005
4,3,301.82206472400003,30.182206472400004
5,3,301.240122408,30.1240122408
6,3,307.131644616,30.7131644616
7,3,322.44239245200004,32.244239245200006
8,3,344.849746584,34.4849746584
9,3,374.72965204800005,37.472965204800005
10,3,384.82351876800004,38.48235187680001
11,3,388.634468448,38.8634468448
12,3,387.07918898400004,38.70791889840001
13,3,374.44640578800005,37.444640578800005
14,3,388.53661974000005,38.853661974000005
15,3,398.033094348,39.803309434800006
16,3,402.17363967600005,40.21736396760001
17,3,409.151797536,40.9151797536
18,3,405.191499828,40.5191499828
19,3,399.47507530800004,39.94750753080001
20,3,397.209105228,39.720910522800004
21,3,383.937730464,38.39377304640001
22,3,367.390998948,36.7390998948
23,3,350.21597572800005,35.021597572800005
24,3,339.545316624,33.9545316624
1,4,74.765904052,7.4765904052
2,4,72.446266616,7.244626661600001
3,4,71.006944726,7.100694472600001
4,4,70.003600006,7.000360000600001
5,4,69.868626252,6.986862625200001
6,4,71.235086204,7.1235086204
7,4,74.786209838,7.478620983800001
8,4,79.983296596,7.9983296596
9,4,86.913541912,8.6913541912
10,4,89.254679592,8.9254679592
11,4,90.138578512,9.0138578512
12,4,89.777852196,8.9777852196
13,4,86.847846722,8.684784672200001
14,4,90.11588381,9.011588381000001
15,4,92.318464362,9.2318464362
16,4,93.278808594,9.3278808594
17,4,94.897299184,9.4897299184
18,4,93.978760982,9.3978760982
19,4,92.652912602,9.2652912602
20,4,92.127351082,9.2127351082
21,4,89.049232816,8.9049232816
22,4,85.211439262,8.5211439262
23,4,81.227921832,8.122792183200001
24,4,78.753004856,7.8753004856
1,5,84.426974982,8.442697498200001
2,5,81.807599556,8.180759955600001
3,5,80.182291941,8.0182291941
4,5,79.049297421,7.904929742100001
5,5,78.896882682,7.8896882682000005
6,5,80.439913314,8.043991331399999
7,5,84.449904633,8.4449904633
8,5,90.318546486,9.031854648600001
9,5,98.144301492,9.8144301492
10,5,100.787955372,10.078795537200001
11,5,101.786069592,10.178606959200001
12,5,101.378731086,10.137873108600001
13,5,98.070117327,9.807011732700001
14,5,101.760442335,10.1760442335
15,5,104.247635067,10.424763506700002
16,5,105.33207267899999,10.5332072679
17,5,107.159700744,10.715970074400001
18,5,106.122471237,10.612247123700001
19,5,104.625299907,10.4625299907
20,5,104.031826587,10.4031826587
21,5,100.555961256,10.055596125600001
22,5,96.22225721699999,9.6222257217
23,5,91.723999212,9.1723999212
24,5,88.929279396,8.8929279396
1,6,71.83393849800001,7.183393849800002
2,6,69.60526628400001,6.960526628400001
3,6,68.222387799,6.822238779900001
4,6,67.258389519,6.725838951900001
5,6,67.128708798,6.7128708798000005
6,6,68.441582646,6.844158264600001
7,6,71.85344798700001,7.185344798700001
8,6,76.846729554,7.684672955400001
9,6,83.50520338800001,8.3505203388
10,6,85.754532708,8.5754532708
11,6,86.60376928800001,8.660376928800002
12,6,86.257188954,8.6257188954
13,6,83.442084453,8.344208445300001
14,6,86.581964565,8.6581964565
15,6,88.698170313,8.8698170313
16,6,89.620854381,8.9620854381
17,6,91.17587541600001,9.1175875416
18,6,90.293357943,9.029335794300001
19,6,89.01950307300001,8.901950307300002
20,6,88.51455159300001,8.8514551593
21,6,85.557142584,8.5557142584
22,6,81.86984916300001,8.186984916300002
23,6,78.04254646800001,7.804254646800001
24,6,75.66468404400001,7.566468404400002
1,7,484.699956482,48.469995648200005
2,7,469.661976556,46.966197655600006
3,7,460.330995191,46.033099519100006
4,7,453.826410671,45.3826410671
5,7,452.951389182,45.2951389182
6,7,461.810013814,46.1810013814
7,7,484.83159688300003,48.483159688300006
8,7,518.523795986,51.8523795986
9,7,563.451890492,56.3451890492
10,7,578.629254372,57.862925437200005
11,7,584.3594835920001,58.43594835920001
12,7,582.020930586,58.2020930586
13,7,563.0259950770001,56.30259950770001
14,7,584.212356085,58.421235608500005
15,7,598.4914678170001,59.84914678170001
16,7,604.7172844290001,60.47172844290001
17,7,615.2097987440001,61.52097987440001
18,7,609.2550064870001,60.92550064870001
19,7,600.659662657,60.065966265700006
20,7,597.252499337,59.725249933700006
21,7,577.297363256,57.72973632560001
22,7,552.4173274670001,55.24173274670001
23,7,526.592578212,52.65925782120001
24,7,510.547936396,51.05479363960001
1,8,1106.408539488,110.64085394880001
2,8,1072.0818407040001,107.20818407040002
3,8,1050.7823185440002,105.07823185440003
4,8,1035.9345188640002,103.59345188640003
5,8,1033.9371362880001,103.39371362880001
6,8,1054.1584253760002,105.41584253760003
7,8,1106.7090306720002,110.67090306720002
8,8,1183.6170978240002,118.36170978240003
9,8,1286.1729713280001,128.61729713280002
10,8,1320.8178372480002,132.08178372480003
11,8,1333.8980417280002,133.3898041728
12,8,1328.559904224,132.85599042240003
13,8,1285.2007939680002,128.5200793968
14,8,1333.5621986400001,133.35621986400002
15,8,1366.1566541280001,136.6156654128
16,8,1380.3681195360002,138.03681195360002
17,8,1404.319034496,140.43190344960001
18,8,1390.726227408,139.07262274080003
19,8,1371.1059206880002,137.11059206880003
20,8,1363.328501808,136.33285018080002
21,8,1317.7775735040002,131.77775735040004
22,8,1260.984739728,126.09847397280001
23,8,1202.035439808,120.20354398080002
24,8,1165.4108672640002,116.54108672640002
1,9,280.108650752,28.0108650752
2,9,271.418185216,27.1418185216
3,9,266.025800576,26.6025800576
4,9,262.266793856,26.2266793856
5,9,261.761117952,26.1761117952
6,9,266.880527104,26.6880527104
7,9,280.184725888,28.0184725888
8,9,299.65548569599997,29.9655485696
9,9,325.619482112,32.561948211200004
10,9,334.390497792,33.439049779200005
11,9,337.702003712,33.770200371200005
12,9,336.350551296,33.6350551296
13,9,325.373356672,32.537335667200004
14,9,337.61697856,33.761697856000005
15,9,345.868893312,34.586889331200005
16,9,349.466799744,34.946679974400006
17,9,355.530435584,35.5530435584
18,9,352.089154432,35.2089154432
19,9,347.121895552,34.712189555200005
20,9,345.152892032,34.515289203200005
21,9,333.620796416,33.362079641600005
22,9,319.24259571199997,31.924259571199997
23,9,304.318444032,30.431844403200003
24,9,295.046227456,29.504622745600003
1,10,615.387653104,61.53876531040001
2,10,596.295043232,59.6295043232
3,10,584.448186952,58.444818695200006
4,10,576.189797512,57.61897975120001
5,10,575.078847504,57.5078847504
6,10,586.3259874080001,58.632598740800006
7,10,615.5547871760001,61.55547871760001
8,10,658.331278192,65.8331278192
9,10,715.373153824,71.53731538240001
10,10,734.642729184,73.4642729184
11,10,741.917977024,74.19179770240001
12,10,738.9488893920001,73.89488893920002
13,10,714.8324259440001,71.48324259440001
14,10,741.7311801200001,74.17311801200002
15,10,759.860311224,75.98603112240001
16,10,767.7647696880001,76.77647696880001
17,10,781.086338368,78.10863383680001
18,10,773.5259794640001,77.35259794640001
19,10,762.6131077040001,76.26131077040002
20,10,758.287284664,75.82872846640001
21,10,732.951725632,73.29517256320001
22,10,701.3633860240001,70.13633860240002
23,10,668.575613664,66.8575613664
24,10,648.2049197120001,64.82049197120001
1,11,509.71414632600005,50.97141463260001
2,11,493.90009270800005,49.39000927080001
3,11,484.087562013,48.40875620130001
4,11,477.24729165300005,47.724729165300005
5,11,476.32711242600004,47.63271124260001
6,11,485.642909202,48.5642909202
7,11,509.852580369,50.98525803690001
8,11,545.283552198,54.528355219800005
9,11,592.530276756,59.25302767560001
10,11,608.490907596,60.84909075960001
11,11,614.516860056,61.45168600560001
12,11,612.0576199980001,61.20576199980001
13,11,592.082401911,59.2082401911
14,11,614.3621396550001,61.43621396550001
15,11,629.378161731,62.9378161731
16,11,635.925277647,63.59252776470001
17,11,646.959285192,64.69592851920001
18,11,640.6971805410001,64.06971805410001
19,11,631.658251851,63.165825185100005
20,11,628.075253091,62.80752530910001
21,11,607.090280808,60.7090280808
22,11,580.9262466810001,58.09262466810001
23,11,553.768744716,55.376874471600004
24,11,536.896077828,53.6896077828
1,12,279.68626644,27.968626644
2,12,271.00890552,27.100890552
3,12,265.62465222,26.562465222
4,12,261.87131382,26.187131382000004
5,12,261.36640044,26.136640044000004
6,12,266.47808987999997,26.647808987999998
7,12,279.76222686,27.976222686
8,12,299.20362612,29.920362612000005
9,12,325.12847064,32.512847064
10,12,333.88626024,33.388626024000004
11,12,337.19277264,33.719277264
12,12,335.84335812,33.584335812
13,12,324.88271634,32.488271634
14,12,337.1078757,33.71078757
15,12,345.34734714,34.534734714
16,12,348.93982818,34.893982818000005
17,12,354.99432048,35.499432048
18,12,351.55822854,35.155822854
19,12,346.59845994,34.659845994
20,12,344.63242554,34.463242554
21,12,333.11771952,33.311771952
22,12,318.76120013999997,31.876120013999998
23,12,303.85955304,30.385955304
24,12,294.60131832,29.460131832000002
1,13,301.452766594,30.145276659400004
2,13,292.100092652,29.2100092652
3,13,286.29681144700004,28.629681144700005
4,13,282.251370607,28.225137060700003
5,13,281.70716249400004,28.170716249400005
6,13,287.21666763800005,28.721666763800005
7,13,301.534638611,30.1534638611
8,13,322.489058962,32.2489058962
9,13,350.43149676400003,35.043149676400006
10,13,359.870858724,35.9870858724
11,13,363.434699464,36.3434699464
12,13,361.980267162,36.198026716200005
13,13,350.16661670900004,35.01666167090001
14,13,363.34319544500005,36.334319544500005
15,13,372.223901289,37.2223901289
16,13,376.095966093,37.609596609300006
17,13,382.62164744800003,38.2621647448
18,13,378.918142679,37.8918142679
19,13,373.572381569,37.3572381569
20,13,371.453341129,37.1453341129
21,13,359.042506552,35.9042506552
22,13,343.56869533900004,34.3568695339
23,13,327.50733200400003,32.750733200400006
24,13,317.528577932,31.752857793200004
1,14,323.28580417,32.328580417000005
2,14,313.25575286,31.325575286
3,14,307.032162835,30.7032162835
4,14,302.69372663499996,30.269372663499997
5,14,302.11010367,30.211010367
6,14,308.01864058999996,30.801864058999996
7,14,323.373605855,32.3373605855
8,14,345.84567240999996,34.584567240999995
9,14,375.81187101999996,37.581187101999994
10,14,385.93488881999997,38.593488882
11,14,389.75684451999996,38.975684451999996
12,14,388.19707341,38.819707341
13,14,375.52780674499996,37.5527806745
14,14,389.658713225,38.9658713225
15,14,399.182613645,39.918261364500005
16,14,403.335116865,40.3335116865
17,14,410.33342763999997,41.033342764
18,14,406.36169259499997,40.6361692595
19,14,400.628759045,40.062875904500004
20,14,398.356244845,39.8356244845
21,14,385.04654236,38.504654236
22,14,368.45202389499997,36.845202389499995
23,14,351.22739922,35.122739922
24,14,340.52592325999996,34.052592325999996
1,15,95.6342429,9.56342429
2,15,92.6671582,9.26671582
3,15,90.82609895,9.082609895000001
4,15,89.54270495,8.954270495000001
5,15,89.3700579,8.93700579
6,15,91.1179183,9.11179183
7,15,95.66021635,9.566021635
8,15,102.3078917,10.230789170000001
9,15,111.1724774,11.117247740000002
10,15,114.1670634,11.416706340000001
11,15,115.29767240000001,11.529767240000002
12,15,114.83626170000001,11.48362617
13,15,111.08844565000001,11.108844565000002
14,15,115.26864325000001,11.526864325000002
15,15,118.08599865000001,11.808599865000001
16,15,119.31439005,11.931439005000001
17,15,121.3846268,12.138462680000002
18,15,120.20971015,12.020971015
19,15,118.51379665,11.851379665000001
20,15,117.84154265000001,11.784154265000002
21,15,113.9042732,11.39042732
22,15,108.99529115,10.899529115
23,15,103.89991140000001,10.389991140000001
24,15,100.7342062,10.07342062
1,16,411.996086572,41.1996086572
2,16,399.213768776,39.921376877600004
3,16,391.282412986,39.1282412986
4,16,385.753501066,38.575350106600006
5,16,385.009730772,38.5009730772
6,16,392.53958224400003,39.25395822440001
7,16,412.107981218,41.2107981218
8,16,440.746428556,44.074642855600004
9,16,478.935413032,47.8935413032
10,16,491.836207512,49.1836207512
11,16,496.706915632,49.6706915632
12,16,494.71914015600004,49.47191401560001
13,16,478.57340094200003,47.857340094200005
14,16,496.58185691,49.658185691
15,16,508.719134982,50.8719134982
16,16,514.011093534,51.4011093534
17,16,522.929755024,52.2929755024
18,16,517.868167802,51.786816780200006
19,16,510.562105622,51.0562105622
20,16,507.666008902,50.7666008902
21,16,490.704096976,49.070409697600006
22,16,469.556008882,46.9556008882
