hour,bus_id,demandP,demandQ
1,1,51.438545249,5.1438545249
2,1,49.622258364000004,4.962225836400001
3,1,48.678346612,4.8678346612
4,1,48.70993421,4.8709934210000005
5,1,49.550721745,4.9550721745
6,1,51.717259349,5.1717259349
7,1,55.203043693,5.5203043693
8,1,59.144990114,5.9144990114
9,1,62.714388688,6.271438868800001
10,1,62.216419496,6.2216419496
11,1,61.331966752,6.133196675200001
12,1,59.726573536000004,5.972657353600001
13,1,55.732600483,5.5732600483
14,1,56.520432339,5.652043233900001
15,1,57.058350552,5.705835055200001
16,1,58.54854194,5.8548541940000005
17,1,61.544718515,6.1544718515
18,1,63.869194109,6.3869194109
19,1,65.39561833,6.5395618330000005
20,1,65.74401095500001,6.574401095500001
21,1,64.02991924,6.402991924
22,1,62.37621558,6.237621558000001
23,1,61.294804872,6.1294804872
24,1,60.575722494,6.0575722494
1,2,62.170109391,6.2170109391
2,2,59.974892675999996,5.9974892676
3,2,58.834053708,5.8834053708
4,2,58.872231389999996,5.887223139
5,2,59.888431454999996,5.9888431455
6,2,62.506971291,6.250697129100001
7,2,66.719990787,6.671999078700001
8,2,71.484340926,7.1484340926000005
9,2,75.798418992,7.5798418992
10,2,75.196559064,7.519655906400001
11,2,74.127583968,7.4127583968
12,2,72.18725942399999,7.218725942399999
13,2,67.360028397,6.736002839699999
14,2,68.31222470099999,6.831222470099999
15,2,68.962368168,6.8962368168
16,2,70.76345646,7.076345646
17,2,74.38472188499999,7.4384721885
18,2,77.194150131,7.719415013100001
19,2,79.03903047,7.903903047
20,2,79.460107845,7.9460107845
21,2,77.38840716,7.738840716
22,2,75.38969322,7.538969322
23,2,74.082669048,7.4082669048000005
24,2,73.213565346,7.3213565346
1,3,285.13628504400003,28.513628504400003
2,3,275.068167984,27.506816798400003
3,3,269.835837072,26.9835837072
4,3,270.01093476,27.001093476
5,3,274.67162322,27.467162322000004
6,3,286.681264644,28.668126464400004
7,3,306.003809508,30.6003809508
8,3,327.85497098400003,32.78549709840001
9,3,347.64100972800003,34.7641009728
10,3,344.880646176,34.4880646176
11,3,339.977910912,33.99779109120001
12,3,331.078828416,33.1078828416
13,3,308.939270748,30.893927074800004
14,3,313.30641308400004,31.330641308400004
15,3,316.288223712,31.628822371200002
16,3,324.54871464,32.454871464
17,3,341.15724534000003,34.115724534
18,3,354.042375204,35.4042375204
19,3,362.50371348000004,36.25037134800001
20,3,364.43493798000003,36.443493798000006
21,3,354.93331344,35.493331344000005
22,3,345.76643448000004,34.576643448000006
23,3,339.771913632,33.9771913632
24,3,335.785866264,33.5785866264
1,4,66.133556086,6.6133556086
2,4,63.798390696,6.3798390696
3,4,62.584821368,6.2584821368000005
4,4,62.62543294,6.262543294
5,4,63.70641743,6.370641743
6,4,66.491893486,6.6491893486
7,4,70.973499902,7.097349990200001
8,4,76.041585196,7.6041585196
9,4,80.63069283200001,8.0630692832
10,4,79.990463344,7.999046334400001
11,4,78.853339328,7.885333932800001
12,4,76.789315904,7.678931590400001
13,4,71.654340962,7.165434096200001
14,4,72.667241346,7.2667241346
15,4,73.35883252800001,7.335883252800001
16,4,75.27474316,7.527474316
17,4,79.12687021,7.912687021000001
18,4,82.115404126,8.2115404126
19,4,84.07789862,8.407789862
20,4,84.52582037,8.452582037
21,4,82.32204536,8.232204536000001
22,4,80.19591012000001,8.019591012000001
23,4,78.805561008,7.8805561008
24,4,77.881050516,7.7881050516000006
1,5,74.679175701,7.467917570100001
2,5,72.042265836,7.204226583600001
3,5,70.671881988,7.0671881988
4,5,70.71774128999999,7.071774129
5,5,71.938408005,7.1938408005
6,5,75.083816601,7.5083816600999995
7,5,80.144525457,8.014452545700001
8,5,85.867496586,8.5867496586
9,5,91.049597712,9.104959771199999
10,5,90.326639304,9.0326639304
11,5,89.042578848,8.904257884800002
12,5,86.711847264,8.6711847264
13,5,80.913343167,8.0913343167
14,5,82.057128111,8.2057128111
15,5,82.838085048,8.2838085048
16,5,85.00156506,8.500156506000001
17,5,89.351454735,8.9351454735
18,5,92.726159841,9.2726159841
19,5,94.94224317,9.494224317
20,5,95.448044295,9.544804429500001
21,5,92.95950275999999,9.295950276
22,5,90.55863341999999,9.055863342
23,5,88.988626728,8.8988626728
24,5,87.944653206,8.7944653206
1,6,63.540110439,6.354011043900001
2,6,61.296519204000006,6.129651920400001
3,6,60.130540332,6.0130540332
4,6,60.169559310000004,6.016955931000001
5,6,61.208152695,6.1208152695
6,6,63.884395539,6.3884395539000005
7,6,68.19025452300001,6.819025452300001
8,6,73.05959345400001,7.305959345400002
9,6,77.468737968,7.7468737968
10,6,76.85361525600001,7.685361525600001
11,6,75.761083872,7.576108387200001
12,6,73.778001696,7.3778001696
13,6,68.84439621300001,6.884439621300001
14,6,69.817575429,6.9817575429000005
15,6,70.482045672,7.0482045672
16,6,72.32282334,7.232282334000001
17,6,76.023888165,7.6023888165
18,6,78.89522589900001,7.889522589900001
19,6,80.78076063,8.078076063000001
20,6,81.211117005,8.1211117005
21,6,79.09376364,7.909376364000001
22,6,77.05100538,7.705100538000001
23,6,75.71517919200001,7.5715179192000015
24,6,74.82692363400001,7.482692363400002
1,7,428.737298951,42.873729895100006
2,7,413.598652836,41.3598652836
3,7,405.731202988,40.573120298800006
4,7,405.99448379,40.599448379
5,7,413.002399255,41.3002399255
6,7,431.06036485100003,43.106036485100006
7,7,460.114175707,46.011417570700004
8,7,492.970071086,49.297007108600006
9,7,522.720801712,52.2720801712
10,7,518.570257304,51.85702573040001
11,7,511.198394848,51.1198394848
12,7,497.817535264,49.7817535264
13,7,464.52800091700004,46.452800091700006
14,7,471.094533861,47.1094533861
15,7,475.578051048,47.5578051048
16,7,487.99871006,48.799871006000004
17,7,512.971668485,51.297166848500005
18,7,532.346038091,53.2346038091
19,7,545.06869567,54.506869567
20,7,547.972528045,54.797252804500005
21,7,533.68567276,53.368567276
22,7,519.90214842,51.990214842
23,7,510.888652728,51.08886527280001
24,7,504.895142706,50.489514270600004
1,8,978.6644343840001,97.86644343840001
2,8,944.1079482240001,94.41079482240002
3,8,926.1491809920001,92.61491809920001
4,8,926.7501633600001,92.67501633600001
5,8,942.7468999200001,94.27468999200002
6,8,983.967219984,98.39672199840001
7,8,1050.287391888,105.0287391888
8,8,1125.2864562240002,112.52864562240002
9,8,1193.197463808,119.31974638080001
10,8,1183.7231535360002,118.37231535360002
11,8,1166.895647232,116.68956472320002
12,8,1136.3516021760001,113.63516021760002
13,8,1060.362684528,106.03626845280002
14,8,1075.3518918240002,107.53518918240002
15,8,1085.5862680320001,108.55862680320001
16,8,1113.9384950400001,111.39384950400002
17,8,1170.9434402400002,117.09434402400002
18,8,1215.168672144,121.51686721440001
19,8,1244.2102612800002,124.42102612800002
20,8,1250.83874328,125.08387432800001
21,8,1218.22661184,121.82266118400001
22,8,1186.76341728,118.67634172800001
23,8,1166.188609152,116.6188609152
24,8,1152.507422304,115.25074223040002
1,9,247.76776793599998,24.7767767936
2,9,239.019127296,23.9019127296
3,9,234.472519168,23.4472519168
4,9,234.62466944,23.462466944
5,9,238.67455168,23.867455168000003
6,9,249.11027033599999,24.9110270336
7,9,265.900500352,26.5900500352
8,9,284.887959296,28.488795929600002
9,9,302.080940032,30.208094003200003
10,9,299.682335744,29.968233574400003
11,9,295.422128128,29.542212812800003
12,9,287.689314304,28.768931430400002
13,9,268.451254912,26.845125491200005
14,9,272.24606169599997,27.224606169599998
15,9,274.837091328,27.4837091328
16,9,282.01500416,28.201500416000002
17,9,296.44690496,29.644690496
18,9,307.643374976,30.764337497600003
19,9,314.99581312,31.499581312
20,9,316.67394112,31.667394112
21,9,308.41755136,30.841755136000003
22,9,300.45203712,30.045203712000003
23,9,295.243127808,29.524312780800003
24,9,291.779471616,29.177947161600002
1,10,544.336009672,54.43360096720001
2,10,525.115591392,52.51155913920001
3,10,515.126872736,51.5126872736
4,10,515.46114088,51.546114088
5,10,524.35857236,52.435857236000004
6,10,547.285434472,54.7285434472
7,10,584.1729073040001,58.41729073040001
8,10,625.8876053920001,62.58876053920001
9,10,663.659905664,66.3659905664
10,10,658.3902666880001,65.83902666880002
11,10,649.0307586560001,64.90307586560002
12,10,632.0420718080001,63.20420718080001
13,10,589.776814424,58.977681442400005
14,10,598.1138551920001,59.81138551920001
15,10,603.8062450560001,60.38062450560001
16,10,619.57583632,61.957583632
17,10,651.28215292,65.12821529200001
18,10,675.880355752,67.58803557520001
19,10,692.0333722400001,69.20333722400001
20,10,695.7201532400001,69.572015324
21,10,677.5811907200001,67.75811907200001
22,10,660.0812702400001,66.00812702400002
23,10,648.6375020160001,64.86375020160001
24,10,641.0279860320001,64.10279860320001
1,11,450.86339169300004,45.086339169300004
2,11,434.943476748,43.494347674800004
3,11,426.67000688400003,42.66700068840001
4,11,426.94687497,42.694687497000004
5,11,434.316451965,43.4316451965
6,11,453.306345393,45.33063453930001
7,11,483.859553001,48.3859553001
8,11,518.411061498,51.8411061498
9,11,549.697155216,54.96971552160001
10,11,545.3324112720001,54.53324112720001
11,11,537.5801048640001,53.75801048640001
12,11,523.5086915520001,52.35086915520001
13,11,488.501165031,48.850116503100004
14,11,495.406580823,49.540658082300006
15,11,500.121481464,50.0121481464
16,11,513.18314058,51.318314058
17,11,539.444892855,53.944489285500005
18,11,559.8191267130001,55.98191267130001
19,11,573.19836981,57.31983698100001
20,11,576.252061935,57.625206193500006
21,11,561.2278966800001,56.12278966800001
22,11,546.73303806,54.67330380600001
23,11,537.254377704,53.725437770400006
24,11,530.951557158,53.095155715800004
1,12,247.39415142,24.739415142
2,12,238.65870311999998,23.865870312
3,12,234.11895096,23.411895096000002
4,12,234.2708718,23.42708718
5,12,238.3146471,23.831464710000002
6,12,248.73462942,24.873462942000003
7,12,265.49954094,26.549954094
8,12,284.45836812,28.445836812
9,12,301.62542304,30.162542304
10,12,299.23043567999997,29.923043567999997
11,12,294.97665216,29.497665216
12,12,287.25549888,28.725549888000003
13,12,268.04644914,26.804644914
14,12,271.83553362,27.183553361999998
15,12,274.42265616,27.442265616
16,12,281.5897452,28.15897452
17,12,295.9998837,29.599988370000002
18,12,307.17947022,30.717947022
19,12,314.5208214,31.45208214
20,12,316.19641889999997,31.619641889999997
21,12,307.95247919999997,30.795247919999998
22,12,299.9989764,29.99989764
23,12,294.79792176,29.479792176000004
24,12,291.33948852,29.133948852
1,13,266.647527367,26.664752736700002
2,13,257.232245412,25.7232245412
3,13,252.33918839600003,25.233918839600005
4,13,252.50293243000002,25.250293243
5,13,256.861413335,25.686141333500004
6,13,268.092327667,26.809232766700003
7,13,286.161963419,28.616196341900004
8,13,306.59625566200003,30.659625566200006
9,13,325.099331504,32.5099331504
10,13,322.517954968,32.25179549680001
11,13,317.933122016,31.793312201600003
12,13,309.611072288,30.961107228800003
13,13,288.907083989,28.890708398900003
14,13,292.99105283700004,29.299105283700005
15,13,295.77951741600003,29.577951741600003
16,13,303.50438302000003,30.350438302000004
17,13,319.035986245,31.903598624500003
18,13,331.085620747,33.108562074700004
19,13,338.99831039000003,33.899831039000006
20,13,340.804310765,34.080431076500005
21,13,331.91878892,33.191878892
22,13,323.34630714,32.334630714000006
23,13,317.740481976,31.774048197600003
24,13,314.01289720200003,31.401289720200005
1,14,285.95975843499997,28.5959758435
2,14,275.86256466,27.586256466
3,14,270.61512278,27.061512278
4,14,270.79072615,27.079072615
5,14,275.464874675,27.5464874675
6,14,287.50919993499997,28.7509199935
7,14,306.887548295,30.6887548295
8,14,328.80181590999996,32.880181590999996
9,14,348.64499672,34.864499672
10,14,345.87666124,34.587666124
11,14,340.95976687999996,34.095976688
12,14,332.03498384,33.203498384
13,14,309.831487145,30.9831487145
14,14,314.21124178499997,31.421124178499998
15,14,317.20166388,31.720166388000003
16,14,325.4860111,32.54860111
17,14,342.142507225,34.2142507225
18,14,355.06484933499996,35.5064849335
19,14,363.55062395,36.355062395
20,14,365.487425825,36.548742582500005
21,14,355.9583606,35.59583606
22,14,346.76500769999996,34.67650077
23,14,340.75317468,34.075317468
24,14,336.75561561,33.675561561
1,15,84.59247095,8.459247095
2,15,81.6055242,8.16055242
3,15,80.05322860000001,8.005322860000001
4,15,80.1051755,8.010517550000001
5,15,81.48787975,8.148787975000001
6,15,85.05082595,8.505082595000001
7,15,90.78331915000001,9.078331915000001
8,15,97.2659867,9.726598670000001
9,15,103.13598640000001,10.313598640000002
10,15,102.31705880000001,10.231705880000002
11,15,100.8625456,10.08625456
12,15,98.22242080000001,9.822242080000002
13,15,91.65419365000001,9.165419365000002
14,15,92.94981045,9.294981045
15,15,93.8344356,9.383443560000002
16,15,96.28510700000001,9.628510700000001
17,15,101.21242325,10.121242325
18,15,105.03510395,10.503510395000001
19,15,107.54536150000001,10.754536150000002
20,15,108.11830525,10.811830525000001
21,15,105.299422,10.5299422
22,15,102.57984900000001,10.257984900000002
23,15,100.8014316,10.08014316
24,15,99.6188757,9.961887570000002
1,16,364.427697946,36.442769794600004
2,16,351.559813656,35.155981365600006
3,16,344.872463048,34.4872463048
4,16,345.09625234,34.509625234
5,16,351.05299673,35.105299673000005
6,16,366.402309346,36.6402309346
7,16,391.09811592200003,39.1098115922
8,16,419.025703156,41.9025703156
9,16,444.313893152,44.4313893152
10,16,440.785920784,44.0785920784
11,16,434.51982060800003,43.451982060800006
12,16,423.146058944,42.3146058944
13,16,394.84987758200003,39.484987758200006
14,16,400.431445806,40.0431445806
15,16,404.242445808,40.42424458080001
16,16,414.80003476,41.48000347600001
17,16,436.02710731,43.602710731
18,16,452.495366386,45.249536638600006
19,16,463.30965482,46.330965482
20,16,465.77791907,46.577791907000005
21,16,453.63405896,45.363405896
22,16,441.91803132,44.191803132000004
23,16,434.256539088,43.4256539088
24,16,429.162041676,42.9162041676
1,17,392.96534465499997,39.2965344655
2,17,379.08980058,37.908980058
3,17,371.87877614,37.187877614
4,17,372.12008994999997,37.212008995
5,17,378.543295775,37.8543295775
6,17,395.094584155,39.509458415500006
7,17,421.72427283499997,42.1724272835
8,17,451.83881683,45.183881683
9,17,479.10727736,47.910727736000005
10,17,475.30303612,47.530303612000004
11,17,468.54624944,46.854624944
12,17,456.28182992,45.628182992000006
13,17,425.769827885,42.576982788500004
14,17,431.788478205,43.1788478205
15,17,435.89791044,43.589791044
16,17,447.2822443,44.728224430000004
17,17,470.171568925,47.0171568925
18,17,487.929426355,48.7929426355
19,17,499.59056135,49.959056135
20,17,502.25211072499997,50.2252110725
21,17,489.1572878,48.91572878
22,17,476.5238001,47.65238001
23,17,468.26235084,46.826235084000004
24,17,462.76891293,46.276891293000006
1,18,410.272127616,41.0272127616
2,18,395.785483776,39.5785483776
3,18,388.256875008,38.8256875008
4,18,388.50881663999996,38.850881664
5,18,395.21491008,39.521491008
6,18,412.495142016,41.2495142016
7,18,440.297642112,44.0297642112
8,18,471.738475776,47.1738475776
9,18,500.207880192,50.020788019200005
10,18,496.23609446399996,49.623609446399996
11,18,489.18172876799997,48.9181728768
12,18,476.377165824,47.6377165824
13,18,444.521369472,44.4521369472
14,18,450.80509017599996,45.0805090176
15,18,455.095507968,45.5095507968
16,18,466.98122495999996,46.698122495999996
17,18,490.87862975999997,49.087862976
18,18,509.418569856,50.9418569856
19,18,521.59327872,52.159327872
20,18,524.37204672,52.437204672
21,18,510.70050815999997,51.070050816
22,18,497.51062272,49.751062272000006
23,18,488.885326848,48.8885326848
24,18,483.14994969599996,48.3149949696
1,19,386.24406769,38.624406769000004
2,19,372.60585084,37.260585084000006
3,19,365.51816372,36.551816372000005
4,19,365.7553501,36.57553501
5,19,372.06869345,37.206869345
6,19,388.33688869,38.83368886900001
7,19,414.51110333,41.451110333
8,19,444.11056834,44.411056834
9,19,470.91262928,47.091262928
10,19,467.17345576,46.71734557600001
11,19,460.53223712,46.053223712000005
12,19,448.47758816,44.847758816
13,19,418.48746323,41.848746323
14,19,424.40317059,42.440317059
15,19,428.44231512,42.844231512
16,19,439.6319314,43.96319314
17,19,462.12975715,46.212975715
18,19,479.58388429,47.958388429
19,19,491.0455673,49.104556730000006
20,19,493.66159355,49.36615935500001
21,19,480.7907444,48.07907444
22,19,468.3733398,46.837333980000004
23,19,460.25319432,46.025319432
24,19,454.85371614,45.485371614
1,20,199.463770025,19.9463770025
2,20,192.42073589999998,19.24207359
3,20,188.76051969999997,18.87605197
4,20,188.88300725,18.888300725
5,20,192.143337625,19.2143337625
6,20,200.544542525,20.0544542525
7,20,214.06140392499998,21.4061403925
8,20,229.34712965,22.934712965000003
9,20,243.18822279999998,24.31882228
10,20,241.25724259999998,24.12572426
11,20,237.82759119999997,23.782759119999998
12,20,231.6023416,23.16023416
13,20,216.114871675,21.6114871675
14,20,219.16985527499997,21.9169855275
15,20,221.25574619999998,22.12557462
16,20,227.03427649999998,22.70342765
17,20,238.65258087499998,23.8652580875
18,20,247.666223525,24.7666223525
19,20,253.58525425,25.358525425
20,20,254.93621987499998,25.4936219875
21,20,248.289469,24.828946900000002
22,20,241.8768855,24.18768855
23,20,237.6834882,23.76834882
24,20,234.89509514999997,23.489509514999998
1,21,602.070004289,60.20700042890001
2,21,580.811007804,58.08110078040001
3,21,569.762854132,56.9762854132
4,21,570.13257581,57.013257581000005
5,21,579.973696945,57.99736969450001
6,21,605.332254389,60.533225438900004
7,21,646.132128973,64.6132128973
8,21,692.271219554,69.22712195540001
9,21,734.049769168,73.40497691680001
10,21,728.221215656,72.8221215656
11,21,717.8690086720001,71.7869008672
12,21,699.078448096,69.90784480960001
13,21,652.330404163,65.2330404163
14,21,661.551697779,66.15516977790001
15,21,667.847840472,66.7847840472
16,21,685.29000434,68.529000434
17,21,720.359192915,72.03591929150001
18,21,747.5663587490001,74.75663587490001
19,21,765.43261513,76.543261513
20,21,769.510427755,76.95104277550001
21,21,749.44758964,74.944758964
22,21,730.09157238,73.009157238
23,21,717.4340419920001,71.74340419920001
24,21,709.0174367340001,70.9017436734
1,22,486.185876683,48.6185876683
2,22,469.018730388,46.901873038800005
3,22,460.097083004,46.00970830040001
4,22,460.39564207,46.039564207000005
5,22,468.34258191500004,46.834258191500005
6,22,488.820221383,48.8820221383
7,22,521.767092431,52.17670924310001
8,22,559.025507638,55.90255076380001
9,22,592.762682096,59.276268209600005
10,22,588.055986232,58.805598623200005
