hour,bus_id,demandP,demandQ
1,1,58.990872482785,5.899087248278
1,2,71.298069911815,7.129806991182
1,3,327.000659715830,32.700065971583
1,4,75.843439098390,7.584343909839
1,5,85.643746524554,8.564374652455
1,6,72.869217710273,7.286921771027
1,7,491.685509545465,49.168550954547
1,8,1122.354230134563,112.235423013456
1,9,284.145609734967,28.414560973497
1,10,624.256692698228,62.425669269823
1,11,517.060206850128,51.706020685013
1,12,283.717137970337,28.371713797034
1,13,305.797339497317,30.579733949732
1,14,327.945037391488,32.794503739149
1,15,97.012534912467,9.701253491247
1,16,417.933822868858,41.793382286886
1,17,450.661433453882,45.066143345388
1,18,470.509238670718,47.050923867072
1,19,442.953322922286,44.295332292229
1,20,228.749506144112,22.874950614411
1,21,690.467327114244,69.046732711424
1,22,557.568821503469,55.756882150347
1,23,326.284487067156,32.628448706716
1,24,533.808004880725,53.380800488073
1,25,431.676032431947,43.167603243195
1,26,509.502010639263,50.950201063926
1,27,29.022104473545,2.902210447355
1,28,115.509904816597,11.550990481660
1,29,561.748643572532,56.174864357253
1,30,436.468084014134,43.646808401413
1,31,354.974189393719,35.497418939372
1,32,146.356887552658,14.635688755266
1,33,422.046529547403,42.204652954740
1,34,943.862976172479,94.386297617248
1,35,575.009362117366,57.500936211737
1,36,663.338994184871,66.333899418487
1,37,813.240615693103,81.324061569310
1,38,329.371731534858,32.937173153486
1,39,635.450803281681,63.545080328168
1,40,963.235195509488,96.323519550949
1,41,174.044938710426,17.404493871043
1,42,1062.198267490369,106.219826749037
1,43,553.628443273235,55.362844327324
1,44,170.810002285917,17.081000228592
1,45,312.744703109526,31.274470310953
1,46,983.850097256925,98.385009725692
1,47,2491.940922699915,249.194092269992
1,48,173.823972240226,17.382397224023
1,49,355.631628138677,35.563162813868
1,50,422.908362277296,42.290836227730
1,51,1694.277300225909,169.427730022591
1,52,389.902956201719,38.990295620172
1,53,809.203405891876,80.920340589188
1,54,347.681216443206,34.768121644321
1,55,1012.039513716044,101.203951371604
1,56,140.608267041286,14.060826704129
1,57,1593.514113466241,159.351411346624
1,58,1192.860694016497,119.286069401650
1,59,108.315414335993,10.831541433599
1,60,157.740470534696,15.774047053470
1,61,755.173992618432,75.517399261843
1,62,888.841563139282,88.884156313928
1,63,123.144042377566,12.314404237757
1,64,448.698832124164,44.869883212416
1,65,106.707883265286,10.670788326529
1,66,30.825076577377,3.082507657738
1,67,24.422636599438,2.442263659944
1,68,38.559347507169,3.855934750717
1,69,40.122875772172,4.012287577217
1,70,221.296713479376,22.129671347938
1,71,249.572675139323,24.957267513932
1,72,87.133365315042,8.713336531504
1,73,282.963058142723,28.296305814272
1,74,80.470527781272,8.047052778127
1,75,167.001378488346,16.700137848835
1,76,74.343152961065,7.434315296107
1,77,306.586278690489,30.658627869049
1,78,74.201937607696,7.420193760770
1,79,135.257894145171,13.525789414517
1,80,35.890288433932,3.589028843393
1,81,195.900490992702,19.590049099270
1,82,85.178764495452,8.517876449545
1,83,224.000568422059,22.400056842206
1,84,326.750929506837,32.675092950684
1,85,210.969705803123,21.096970580312
1,86,206.596220592074,20.659622059207
1,87,47.263204069133,4.726320406913
1,88,13.289672771964,1.328967277196
1,89,71.688190024720,7.168819002472
1,90,143.570551160323,14.357055116032
1,91,48.060588245218,4.806058824522
1,92,24.392094969506,2.439209496951
1,93,95.099778030768,9.509977803077
1,94,35.152844587695,3.515284458770
