hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,25.1914,283.343,-0.330271,-0.891928,0.9511122387105531
2,1,13.1924,283.556,0.445453,-1.49233,1.5573943637078567
3,1,14.7441,283.013,-1.55728,-1.10046,1.9068647592317605
4,1,16.7939,282.681,-0.281623,-1.72802,1.7508182757011077
5,1,16.4697,282.267,0.118836,-1.34973,1.3549513156552897
6,1,14.875,281.728,0.118416,-0.9157,0.9233248827233023
7,1,4.6543,281.903,-1.94351,-0.275657,1.9629615130585216
8,1,90.6949,283.75,-1.65873,0.240848,1.6761243903732206
9,1,241.738,285.017,-0.259749,3.26562,3.2759339931385982
10,1,372.119,286.734,0.373896,1.75148,1.7909439994639698
11,1,457.014,288.375,-0.167947,-1.80568,1.813473588781761
12,1,577.038,290.595,-0.100203,-2.2635,2.265716860335598
13,1,585.579,292.36,0.266792,1.20788,1.2369931550594773
14,1,441.295,293.205,1.36189,1.19633,1.8127189084356128
15,1,434.205,293.454,3.6888,-0.774057,3.76913911646267
16,1,322.91,293.593,1.89602,-1.84489,2.645469892571072
17,1,166.152,292.316,-0.254852,-2.15076,2.1658065748131805
18,1,29.649,290.13,0.712679,0.851352,1.1102754545359452
19,1,0.0,288.717,0.32581,1.26445,1.3057511089790428
20,1,11.041,288.191,-0.568931,-0.756129,0.9462629377725834
21,1,23.4863,287.191,0.308224,-1.66459,1.6928856731262156
22,1,26.4326,286.454,-0.530046,-1.82033,1.895929869751516
23,1,28.916,285.859,-0.670324,-0.926051,1.1431993350142398
24,1,27.5557,285.151,-0.65126,-0.944712,1.1474407830228102
1,2,26.248,283.214,-1.14668,-0.619467,1.3033090141977075
2,2,14.0449,283.525,-0.526715,0.0179281,0.5270200261798502
3,2,15.0928,283.272,0.299169,-0.105342,0.31717349751358487
4,2,16.2373,282.517,0.685174,-0.0727472,0.6890250832762476
5,2,15.5273,282.034,-0.784972,0.756711,1.0903176501850276
6,2,14.2568,282.032,-0.643303,-0.0123796,0.6434221043025798
7,2,4.5,281.486,-0.612942,-2.20046,2.284233374015011
8,2,83.484,283.698,0.120565,0.2345,0.26367815462225913
9,2,221.769,285.647,-0.511703,0.0224533,0.5121953835109118
10,2,355.369,287.322,-0.59046,-2.01072,2.0956235181921397
11,2,471.795,289.011,-1.06101,-0.898946,1.3906279628340572
12,2,571.851,291.059,1.10976,1.19012,1.627253167764623
13,2,552.688,292.674,1.56904,1.88415,2.4519191960788596
14,2,469.342,293.056,4.41901,-0.667442,4.469130586978188
15,2,450.033,293.564,2.96321,-0.924448,3.104064691465692
16,2,322.598,293.931,0.953154,-0.936194,1.3360246080637885
17,2,168.246,292.439,2.94974,-2.50135,3.8675208971768984
18,2,33.4342,290.367,-0.0934734,-1.68918,1.6917642710813938
19,2,0.0,289.171,0.0772753,-2.11934,2.1207483366939344
20,2,11.4746,288.049,-1.50448,-2.22293,2.684190353775231
21,2,23.7695,287.924,-2.52088,-1.34282,2.856221547219333
22,2,26.3281,286.424,-1.24538,-0.258809,1.27198798849714
23,2,29.0479,286.427,-0.91007,0.197972,0.9313540238190846
24,2,27.9385,285.674,-0.0594635,0.175894,0.18567338815309534
1,3,24.4678,284.083,-0.528513,-3.71663,3.754019785252736
2,3,14.7314,284.362,-1.51646,-3.63344,3.937199152341674
3,3,19.6406,283.786,-1.3312,-2.78991,3.091228113242373
4,3,23.5889,283.073,-1.19862,-2.1748,2.483232760818043
5,3,23.8359,282.087,-0.998839,-0.2345,1.0259968800737165
6,3,12.6855,282.085,-0.69799,-0.362477,0.786498325255051
7,3,5.13086,282.339,-1.34097,0.218484,1.3586521994815304
8,3,115.812,284.792,-0.205606,0.71448,0.7434752838097579
9,3,293.503,285.508,-0.665023,0.0698166,0.6686777610811953
10,3,437.463,286.915,0.884638,1.09231,1.405605039527107
11,3,547.482,288.073,-0.902322,1.29637,1.5794809807604522
12,3,648.835,290.12,-0.753523,-0.303048,0.812179168553959
13,3,627.735,291.743,-0.451958,1.10632,1.1950773933783536
14,3,500.435,291.834,0.868234,-0.304161,0.919969669433183
15,3,465.752,292.459,2.65706,-1.08314,2.8693483760603207
16,3,315.918,292.388,-0.0536823,-2.85172,2.8522252273853286
17,3,150.691,291.13,1.39896,-1.17615,1.8276810181484076
18,3,26.1959,289.449,1.02225,-3.06906,3.2348298790044585
19,3,0.0,288.513,1.44642,-0.613972,1.5713346025541473
20,3,9.15039,288.278,0.807534,-2.72195,2.8392116799661133
21,3,19.1592,287.191,0.540646,-1.9102,1.9852360407054874
22,3,22.1387,286.346,0.156965,-3.45217,3.4557366392890825
23,3,25.7334,286.594,-0.381262,-2.97586,3.00018390307061
24,3,23.0342,285.691,1.61876,-2.28846,2.803111326579806
1,4,32.6494,283.256,-0.133493,0.000162125,0.1334930984490046
2,4,16.2598,283.511,-0.216168,-0.70424,0.7366699273243071
3,4,16.2305,282.932,0.196141,1.32581,1.3402400710249638
4,4,16.7002,282.106,0.516229,0.417975,0.664225474568689
