hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
19,51,0.0,269.375,5.15905,-2.40006,5.689998673646594
20,51,8.31348,269.055,2.43343,-4.7581,5.344258337215745
21,51,8.63477,268.489,1.72053,-2.45802,3.000347613410819
22,51,8.22461,267.931,1.4245,-1.27203,1.9097802415199505
23,51,8.37207,267.806,-0.417824,-2.85852,2.8888948553687444
24,51,8.94727,267.248,0.812582,-3.09028,3.195327836877462
1,52,8.56738,265.037,4.17932,-1.50526,4.442130494481224
2,52,8.51074,264.537,4.16345,-2.44432,4.8279411931899086
3,52,8.47168,263.663,4.07356,-1.36907,4.297469457541263
4,52,8.33691,262.821,3.38443,-0.593233,3.436028494816217
5,52,8.10938,262.513,2.72083,-1.57262,3.142618264011714
6,52,7.98926,261.82,2.6863,-0.731651,2.7841553253726703
7,52,7.87891,261.263,2.47435,-1.07175,2.6964895670111537
8,52,10.6719,261.263,1.78869,-2.01168,2.691889362232408
9,52,109.644,262.171,1.47233,-0.658657,1.612942860906424
10,52,270.304,263.719,0.947385,0.709845,1.1838151300984456
11,52,403.971,265.341,2.86586,-1.29724,3.145788479411799
12,52,492.83,267.461,3.27364,-1.34129,3.537764507948487
13,52,526.388,269.57,3.80816,-1.24334,4.005992628700158
14,52,500.809,270.639,3.78671,-2.32094,4.441388871479281
15,52,418.289,271.623,3.20334,-1.42068,3.504242973596437
16,52,288.895,271.889,3.14537,-0.407751,3.1716893471620136
17,52,132.338,271.123,3.67175,-2.46968,4.425049984452153
18,52,13.25,269.708,3.26321,-1.79924,3.7263660692020046
19,52,0.0,269.006,0.923698,-1.50846,1.7688045586791097
20,52,6.54102,268.498,0.736166,-2.94267,3.0333557503952617
21,52,7.51172,267.156,0.672676,-1.88185,1.9984625149038948
22,52,7.10742,266.148,0.812192,-1.41998,1.6358481119174848
23,52,7.60156,265.57,0.608543,-2.22717,2.308811553970787
24,52,7.95605,264.812,4.35946,-2.0522,4.818341657832081
1,53,15.7363,267.875,1.68518,-5.0492,5.322992792818717
2,53,15.0986,267.655,1.80212,-5.99607,6.2610296229374285
3,53,15.4893,267.234,1.93001,-4.67473,5.057473595877689
4,53,17.6738,266.663,1.11001,-3.9653,4.1177331494525
5,53,22.1416,266.531,1.64465,-5.62926,5.864592208338104
6,53,18.1592,266.038,1.49978,-4.93966,5.162323213825341
7,53,24.1562,265.412,0.83714,-3.93307,4.021174331523069
8,53,3.08789,265.428,0.423458,-4.89644,4.914716812936835
9,53,82.0266,266.114,-0.22689,-0.951626,0.9783001154942178
10,53,234.976,267.625,0.981565,0.0467587,0.9826780883131007
11,53,372.299,269.224,1.83217,-2.70593,3.2678592493863623
12,53,466.924,271.125,2.05245,-3.62156,4.162721205665832
13,53,509.216,272.226,2.54058,-3.95135,4.697628503713337
14,53,494.434,272.351,4.9415,-4.42202,6.631190174501105
15,53,424.039,272.352,4.91135,-3.60378,6.091681960747787
16,53,304.809,272.133,4.80602,-2.85209,5.5885817170817145
17,53,154.057,271.281,4.56579,-4.38618,6.331272645882501
18,53,22.4297,270.03,2.75637,-4.27385,5.08560413317828
19,53,0.0,269.5,5.31823,-4.69108,7.091530293194833
20,53,9.39648,269.375,4.30257,-6.43584,7.741585439075125
21,53,9.36621,268.898,3.0716,-4.37306,5.344004147041804
22,53,8.81445,268.429,3.21795,-2.25592,3.9299334916636948
23,53,9.23535,268.304,2.30581,-4.16662,4.762087985379942
24,53,9.20898,267.898,0.638266,-4.16255,4.211200065213716
1,54,10.373,264.963,4.46253,-2.44666,5.089235616131366
2,54,10.4844,264.553,3.66931,-3.09568,4.800736457930179
3,54,9.7627,263.714,3.6009,-1.91203,4.077050346868432
4,54,10.4092,262.973,3.23208,-1.53562,3.578333398497127
5,54,9.49512,262.603,1.87512,-2.30895,2.974445346093957
6,54,9.13086,261.853,1.21853,-0.667198,1.3892330733552234
7,54,8.95996,261.272,1.67015,-0.301239,1.69709927747937
8,54,7.95703,261.487,2.21936,-1.38472,2.615914426734942
9,54,89.9798,262.619,2.111,0.266148,2.12771138971055
10,54,230.914,264.258,0.668088,0.997931,1.2009195878596535
11,54,351.799,266.268,3.85268,-1.4823,4.127996665744777
12,54,438.94,268.393,3.62521,-2.37742,4.335236256595481
13,54,481.06,269.754,4.23394,-2.1574,4.751907267992506
14,54,468.137,270.514,5.25937,-2.46254,5.807329510928409
15,54,398.179,271.644,4.26291,-2.178,4.787074855075905
16,54,277.965,271.879,4.911,-1.54154,5.147258160574423
17,54,129.557,271.093,5.03161,-2.65815,5.690594047601709
18,54,14.3711,269.379,3.17678,-2.03947,3.7750985482898325
19,54,0.0,268.843,4.19909,-2.3776,4.825488430003745
20,54,7.14941,268.269,2.18197,-4.41045,4.920677014740959
21,54,7.55664,267.468,0.5467,-4.04787,4.084621454541412
22,54,7.31934,266.754,4.37616,-3.63092,5.686330661507471
23,54,7.57324,266.343,4.99575,-3.80871,6.2820211657236555
24,54,7.92383,265.483,1.24227,-2.76216,3.0286569000961467
1,55,11.5029,266.893,1.49085,-3.15663,3.4909807618203796
2,55,10.9893,266.331,1.24451,-5.39647,5.538112819453934
3,55,13.2627,265.518,3.50715,-3.50676,4.959583331299112
4,55,11.3184,264.893,1.6813,-2.14597,2.7261615746136547
5,55,12.4014,264.643,1.22669,-2.85973,3.11172364277421
6,55,10.8271,263.947,0.364038,-1.7756,1.8125338687715604
7,55,10.5664,263.518,0.82005,-0.392059,0.9089511878978981
8,55,7.20312,263.697,1.01916,-1.00679,1.4325896864420042
9,55,79.9798,264.439,1.27897,-0.0971336,1.282653186620982
10,55,238.695,265.804,3.93664,1.18445,4.110967804799741
11,55,379.518,267.259,0.733049,-1.69177,1.8437588153825868
12,55,476.127,269.525,1.53634,-2.37449,2.828169612258077
13,55,519.373,271.196,2.8189,-2.09392,3.5115093872008942
14,55,501.778,272.321,3.358,-3.18276,4.626675395745848
15,55,428.32,272.618,4.41135,-2.38503,5.014815741719729
16,55,306.223,272.446,3.33434,-2.40775,4.112795071250208
17,55,151.955,271.322,4.13025,-3.89839,5.679472656382809
18,55,19.6719,269.821,1.34866,-3.27873,3.5452720923082897
19,55,0.0,269.429,4.23913,-4.47623,6.164970248898205
20,55,7.58691,269.133,4.87337,-5.11943,7.068118468291262
21,55,7.87402,268.447,1.09992,-3.72072,3.879894499184224
22,55,8.18945,267.883,3.05926,-2.72223,4.095071174045697
23,55,8.50586,267.571,3.76479,-3.14563,4.9059791928829055
24,55,8.96387,267.259,1.16366,-3.72896,3.9063086510412868
1,56,9.53027,265.789,4.23108,-3.18592,5.296425607218514
2,56,6.78516,265.287,4.22107,-3.62791,5.565892822629627
3,56,7.18262,264.18,5.87141,-1.28996,6.011443436455175
4,56,6.23926,263.292,3.34829,-0.399874,3.3720832047824683
5,56,6.28418,262.739,0.836061,-1.36657,1.6020335703789106
6,56,6.07617,262.172,2.92849,0.459755,2.9643596846747524
7,56,5.76562,261.6,-2.24684,1.45267,2.675544825731761
8,56,8.12305,261.599,2.64318,-1.04879,2.8436527524471056
9,56,104.472,262.963,-0.22103,0.449741,0.5011199736400456
10,56,255.773,264.212,-0.995975,1.62879,1.9091681604104442
11,56,385.58,266.13,6.26674,-1.63122,6.475562440128271
12,56,486.612,268.52,3.37813,-0.47801,3.411781918147759
13,56,540.779,270.841,4.29888,-2.15056,4.8067949371696725
14,56,531.887,271.657,6.76962,-3.08364,7.438856806929409
15,56,450.492,272.16,4.39084,-1.11696,4.530681576451825
16,56,315.442,272.716,6.04576,-1.2222,6.16806183639561
17,56,150.174,271.907,5.69031,-3.06733,6.464374774485155
18,56,16.4766,269.497,5.49758,-1.226,5.6326247750404965
19,56,0.0,269.153,0.919304,-2.02506,2.223957699241602
20,56,4.83105,268.821,3.97249,-4.35967,5.8980843762191135
21,56,5.31543,267.966,-1.30096,-3.834,4.048710031800252
22,56,5.18164,267.021,0.882993,-2.88287,3.0150648541862246
23,56,5.52246,266.527,1.72378,-1.69543,2.4178296824425
24,56,5.5127,265.708,-0.642008,-0.495558,0.8110191140953461
1,57,13.1016,267.557,3.2594,-2.06971,3.861008656309903
2,57,12.3574,267.109,0.0950937,-4.94822,4.949133659558983
3,57,13.9814,266.122,2.0638,-3.6425,4.186535165264948
4,57,15.6475,265.497,2.04751,-1.18308,2.3647358174857502
5,57,13.3301,265.207,1.23547,-1.68297,2.0877677413448077
6,57,11.96,264.596,1.05544,-0.74337,1.2909502509779374
7,57,10.4482,264.472,1.39232,0.127472,1.3981430875214453
8,57,3.94922,264.336,0.0250206,-1.00679,1.007100856182915
9,57,84.9563,264.957,2.22624,0.652866,2.3199953774859123
10,57,236.429,266.25,3.01867,0.924688,3.157121547587929
11,57,374.737,267.75,2.14223,-0.64587,2.2374756825047286
12,57,470.174,269.832,2.94601,-1.77098,3.4373456446071873
13,57,513.904,271.61,3.44536,-2.55779,4.29101330849719
14,57,497.45,272.372,3.49277,-3.3478,4.838099535241085
15,57,424.57,272.71,3.96213,-3.71169,5.429099077471326
16,57,303.582,272.46,4.15172,-3.33695,5.326538675434546
17,57,150.635,271.496,3.04284,-4.51802,5.447144204626861
18,57,20.082,269.871,3.49514,-2.50822,4.301996186423229
19,57,0.0,269.386,2.62145,-2.06413,3.3365600188517512
20,57,7.60352,268.871,3.39242,-2.48174,4.203278111664751
21,57,7.75781,268.613,2.15217,-2.55959,3.344149619409993
22,57,7.4668,268.232,2.13202,-2.32916,3.1576091566246762
23,57,7.55273,268.082,0.54702,-1.21106,1.3288706498376732
24,57,7.88477,267.707,1.00008,-1.01802,1.427068578169949
1,58,14.8662,268.292,1.4635,-4.18104,4.429777390750014
2,58,11.4795,268.109,1.25427,-4.73533,4.898626689369175
3,58,13.3242,267.633,0.791334,-3.22942,3.3249606066773185
4,58,22.7246,267.234,-0.39194,-1.62058,1.6673021621769701
5,58,16.5996,266.874,0.320436,-4.37438,4.386100730089997
6,58,22.084,266.389,0.40603,-3.38595,3.410207876860295
7,58,23.8447,266.248,-1.23757,-3.1821,3.4142846856845432
8,58,3.64062,266.579,-0.884159,-3.46871,3.5796209577804463
9,58,57.3079,266.926,-0.986655,-1.26706,1.6059044593701708
10,58,189.711,268.044,1.34973,-0.0928898,1.3529226097024325
11,58,362.955,270.482,0.795549,-4.22692,4.3011336758813945
12,58,488.502,271.542,2.29757,-4.24656,4.828260529269314
13,58,533.248,272.417,0.788137,-4.05095,4.126906327174026
14,58,517.747,272.607,3.19443,-5.06069,5.984560660650036
15,58,444.632,272.526,1.39133,-4.22194,4.445287002264308
16,58,321.215,272.357,3.05211,-3.65336,4.760505723313438
17,58,165.127,271.417,3.47058,-5.75337,6.719091597329211
18,58,25.6367,270.176,3.24661,-4.32658,5.409230165975561
19,58,0.0,269.72,2.94567,-4.91276,5.728191910760323
20,58,6.60254,269.69,3.73421,-6.73857,7.704067105691642
21,58,6.90527,269.454,3.10676,-6.30373,7.027728623851379
22,58,6.37695,269.022,1.57147,-4.07135,4.36410457979641
23,58,6.73535,268.65,2.18764,-4.13928,4.6818167080739075
24,58,7.18262,268.254,0.794516,-3.65278,3.7381890538944123
1,59,14.3008,268.685,1.39514,-5.62831,5.7986454518016535
2,59,13.3867,268.56,2.20935,-6.5576,6.919779272671925
3,59,16.3213,268.156,-0.0602283,-5.24211,5.242455979807641
4,59,24.583,267.627,0.51724,-3.84812,3.882726458559758
5,59,22.5312,267.781,1.38391,-5.89391,6.054203661605711
6,59,23.8848,267.503,0.87478,-4.13497,4.226489908813222
7,59,25.6172,266.792,0.486066,-2.75925,2.801735304923718
8,59,2.46289,266.79,1.23986,-5.19527,5.341168710357313
9,59,78.9251,268.285,-1.79232,-3.85104,4.247695853518705
10,59,234.07,269.935,1.23059,-3.78332,3.978424558854924
11,59,378.987,270.705,0.0577564,-5.26648,5.266796691741666
12,59,479.596,271.809,1.67452,-4.64891,4.941293496494617
13,59,526.951,272.677,2.1856,-4.66131,5.148267502383691
14,59,514.762,272.733,1.72958,-5.78579,6.038775778293147
15,59,444.429,272.705,1.926,-4.81081,5.182023625582963
16,59,323.848,272.58,2.87486,-3.82816,4.787444934952255
17,59,169.455,271.705,1.74841,-5.86274,6.117896520512585
18,59,27.8359,270.097,4.17239,-4.82658,6.38002451472563
19,59,0.0,269.77,3.39196,-5.66666,6.6042734798916385
20,59,7.55859,269.77,3.16488,-6.87724,7.570528081448479
21,59,7.75098,269.549,2.93195,-6.08986,6.758899734579586
22,59,7.43848,269.347,1.06561,-4.90582,5.020218575370997
23,59,8.13672,268.867,0.803856,-3.95178,4.032709961940729
24,59,12.7979,268.54,0.0757656,-3.4272,3.428037378171854
1,60,9.9541,267.385,2.31995,-2.95155,3.754173065403352
2,60,8.77734,267.239,2.06775,-4.46189,4.917728381539591
3,60,12.1455,266.615,0.888014,-3.68059,3.7862001548116813
4,60,12.166,266.121,2.23599,-0.603975,2.3161254458092295
5,60,13.6484,265.657,0.283326,-1.37145,1.4004101987546365
6,60,17.6611,265.127,-0.230689,0.163857,0.2829602996358323
7,60,13.085,264.628,2.28294,1.22025,2.588595199350412
8,60,3.43359,264.386,0.413692,-0.355427,0.5454075752985101
9,60,73.9485,265.502,5.36198,-0.391079,5.376222865975795
10,60,217.664,266.863,2.90832,0.642462,2.9784362749342144
11,60,358.908,268.228,2.49428,-0.538937,2.5518396909619927
12,60,463.518,270.111,2.40597,-1.77977,2.9927032752680307
13,60,517.81,271.841,2.0645,-2.16033,2.988174352158856
14,60,508.028,272.987,4.49374,-4.29457,6.215869261213592
15,60,438.179,273.604,2.25754,-4.19851,4.766966862869932
16,60,317.481,273.355,3.7274,-4.17533,5.597043091570762
17,60,162.252,272.23,4.30408,-5.32612,6.847821471154165
18,60,23.4766,270.251,2.29885,-4.31877,4.892492783377406
19,60,0.0,269.495,3.89098,-3.38834,5.159512895225673
20,60,4.70215,269.251,5.0638,-4.91533,7.057091429824329
21,60,5.04102,268.877,1.24299,-4.9131,5.067896580446369
22,60,4.47266,268.365,2.44061,-2.44879,3.45733273437776
23,60,4.52148,268.011,1.51431,-2.11535,2.6015073320288757
24,60,4.69141,267.733,0.699789,-1.11177,1.313673162328058
1,61,8.34082,266.87,3.81507,-2.99745,4.851748716432046
2,61,8.93848,266.37,2.11462,-4.41893,4.898832523091598
3,61,10.0586,265.344,2.49446,-2.48723,3.5225904906048897
4,61,9.69727,264.402,4.69107,-0.402803,4.708331764193025
5,61,8.73633,264.214,0.96692,-1.57458,1.847765261823049
6,61,7.72949,263.656,4.70583,-0.153526,4.708333699046404
7,61,7.46875,263.04,5.33568,-4.57272,7.027037018601795
8,61,8.2793,262.928,4.6676,-1.38765,4.869503289094279
9,61,97.2063,263.527,2.64713,-5.7778,6.355333986259102
10,61,250.633,264.907,3.40637,-3.95812,5.222075306934974
11,61,385.487,266.656,4.74379,-1.23913,4.90295693648231
12,61,480.143,269.215,6.17501,-2.18211,6.549225339855089
13,61,522.716,271.281,3.73491,-2.42693,4.454160070428543
14,61,504.137,272.25,4.18173,-3.61538,5.5279144654471635
15,61,426.211,272.625,3.91623,-2.64333,4.724833425825719
16,61,300.082,272.934,7.25084,-1.95365,7.509422682743328
17,61,144.939,272.299,2.93738,-3.46626,4.543474403141279
18,61,17.0703,270.464,2.30618,-3.16643,3.917236926367871
19,61,0.0,269.737,3.09411,-3.30436,4.526843458934714
20,61,5.38184,269.192,2.40511,-4.70244,5.2818080299931385
21,61,5.6748,268.344,-0.176933,-3.08107,3.086146080694982
22,61,5.64258,267.594,3.59686,-1.42779,3.8698819289094595
23,61,6.2373,267.277,2.64565,-0.931759,2.804931150060728
24,61,6.55957,266.697,0.649008,-1.2563,1.4140371544142678
1,62,9.20703,266.584,4.36975,-3.59999,5.661681999423846
2,62,9.09375,266.114,2.50037,-4.41893,5.077281997466755
3,62,9.89453,265.176,2.90364,-2.41301,3.7754128926118797
4,62,10.5371,264.301,8.27896,-0.584444,8.299563450612085
5,62,11.8896,263.834,3.32825,-1.97887,3.8721020827710624
6,62,11.1377,263.199,7.79861,-0.0773544,7.798993629648595
7,62,7.65527,262.676,6.1345,-1.26413,6.263394838815449
8,62,8.70312,262.739,11.1031,-1.1064,11.158089019630555
9,62,94.8469,263.523,5.12174,-1.67916,5.389972071653062
10,62,244.601,265.114,4.69738,-3.4425,5.823760392942003
11,62,376.455,266.75,3.46596,-1.22497,3.6760617816489427
12,62,473.971,269.221,3.17062,-1.93602,3.714970339693172
13,62,522.576,271.397,3.87017,-2.549,4.63417919689129
14,62,507.872,272.364,3.49667,-3.95327,5.277787868207664
15,62,430.054,272.739,3.94602,-3.10573,5.021616539850489
16,62,303.035,272.897,8.43346,-2.41019,8.771103887635809
17,62,146.51,272.188,2.7113,-3.92183,4.767798049299068
18,62,17.4609,270.334,4.16311,-3.80803,5.642036631660592
19,62,0.0,269.584,4.55602,-3.32975,5.643097846298609
20,62,5.49512,268.989,3.28011,-5.03349,6.007923367703686
21,62,6.05859,268.0,1.48811,-3.35842,3.6733440171729086
22,62,5.44141,267.216,3.74823,-2.065,4.2794220559440035
23,62,6.01562,266.824,5.31216,-1.27307,5.462577330390848
24,62,6.47754,266.301,2.73055,-1.66939,3.2004322012190793
1,63,11.7412,267.14,1.02893,-3.22694,3.387010290580765
2,63,10.7803,266.783,1.64587,-5.29686,5.546675933971625
3,63,15.208,266.084,2.23079,-4.3427,4.882158059106649
4,63,17.3447,265.408,1.36294,-2.56882,2.9079961547429876
5,63,16.9482,265.393,0.738404,-4.15172,4.216873181116075
6,63,21.9102,264.919,0.529077,-4.29806,4.330501383850258
7,63,20.1709,264.418,3.1345,-3.48776,4.689302727229284
8,63,3.26367,264.51,0.681271,-5.17476,5.219412920342766
9,63,66.6985,265.651,0.130532,-3.49166,3.4940990481988345
10,63,196.195,267.121,3.17785,-1.51476,3.520401749814927
11,63,309.362,268.518,2.14662,-3.18689,3.8424270060080516
12,63,424.487,270.033,2.6755,-3.1577,4.138764252769176
13,63,484.888,271.408,1.00786,-2.38787,2.591853567719442
14,63,495.965,272.518,1.23202,-4.26772,4.4419936153488555
15,63,432.195,272.959,0.527073,-3.34597,3.387229131344527
16,63,311.012,273.084,2.55406,-2.81791,3.8031354500858896
17,63,157.775,272.033,2.39197,-4.81196,5.373683980520254
18,63,23.6445,270.349,3.24124,-3.37639,4.680346800152741
19,63,0.0,269.695,2.84899,-2.05045,3.510140912071765
20,63,4.16016,269.324,3.264,-2.47392,4.095604493405094
21,63,4.63965,268.709,1.70393,-2.9297,3.389176822607519
22,63,4.56641,268.209,0.34686,-2.98443,3.004518977224141
23,63,4.7666,267.959,1.77163,-3.67443,4.079228932261587
24,63,4.87793,267.584,1.11336,-3.59712,3.7654804187513706
1,64,11.752,268.023,4.08753,-2.56385,4.825062520154532
2,64,7.63867,267.773,3.31091,-3.39158,4.739719393012629
3,64,12.7236,266.897,2.70149,-3.12004,4.127068914096299
4,64,15.334,265.898,5.99673,-2.57565,6.526464863568945
5,64,17.2812,265.712,4.61731,-3.10485,5.564139210929216
6,64,9.4541,265.148,5.73904,-1.08321,5.840370195946487
7,64,10.2285,264.705,8.19847,-1.40085,8.317288684625538
8,64,7.35938,264.476,2.99182,-2.09371,3.651658318695768
9,64,103.292,265.023,3.60905,-1.44479,3.887500488308651
10,64,267.929,266.208,5.5636,-3.13293,6.385052493511702
11,64,409.596,267.781,5.01137,-1.16394,5.144762929474982
12,64,505.424,269.833,4.44845,-0.613752,4.490590041409258
13,64,544.279,271.682,3.96587,-0.326345,3.9792745464374533
14,64,523.512,273.272,3.51523,-3.79311,5.171510942171543
15,64,445.57,273.687,3.10471,-3.69314,4.824780538397575
16,64,317.856,273.786,4.13219,-2.95658,5.080980170449399
17,64,157.103,272.937,3.52527,-4.998,6.116169763250527
18,64,20.1602,270.997,4.5259,-5.03264,6.768399824153416
19,64,0.0,270.065,4.61803,-4.41959,6.392102693871556
20,64,4.70605,269.63,2.00863,-4.4251,4.859640366004464
21,64,5.28809,269.005,2.59113,-3.13967,4.070808566587233
22,64,4.53027,268.505,0.985532,-2.17974,2.392183059597237
23,64,4.88867,268.208,1.58315,-1.08264,1.9179346422910246
24,64,5.57617,268.01,5.78621,-1.36958,5.946089096246372
1,65,22.3008,268.913,1.9137,-1.13514,2.2250371928576835
2,65,23.3662,268.913,6.70837,-5.29686,8.547453066060088
3,65,23.5439,268.704,3.75227,0.323317,3.766173659749242
4,65,24.252,268.573,2.85904,-3.43698,4.470675703067714
5,65,24.4541,268.446,4.51672,1.79652,4.860889184994861
6,65,24.4922,268.228,3.60915,1.85526,4.058072620111671
7,65,25.0205,268.063,3.65892,-2.84128,4.632555191770519
8,65,10.623,268.569,1.81506,-4.62691,4.970185001757982
9,65,102.878,269.41,2.55241,1.70462,3.0692875643217272
10,65,255.82,270.457,4.44055,-3.75305,5.8141094421243915
11,65,384.955,271.494,2.38539,1.44739,2.7901654546280943
12,65,467.596,272.546,0.829795,3.33742,3.4390306771567185
13,65,493.888,273.302,1.02398,-0.135916,1.0329608896061844
14,65,456.872,273.593,-2.56925,-0.789204,2.687729249034582
15,65,368.867,273.857,-1.41287,-2.57595,2.937978903838488
16,65,236.989,273.87,-1.39174,-2.67728,3.0174108812026246
17,65,92.3847,273.095,-1.51038,-2.9438,3.3086562505645705
18,65,4.375,272.28,2.36575,-2.44084,3.399187104014723
19,65,0.0,272.045,2.94811,-1.72135,3.4138538918061503
20,65,21.0107,272.381,3.64339,0.855177,3.742408100866206
21,65,22.0371,271.83,2.83723,-1.24709,3.0992107932504367
22,65,22.3047,271.545,3.07293,1.93158,3.6295867645367013
23,65,23.4805,271.423,3.52602,0.442753,3.5537089441045957
24,65,24.4902,271.594,3.15291,1.20659,3.375900012766966
1,66,35.1143,264.136,1.23401,2.0465,2.3897579229076737
2,66,33.5098,263.907,4.1283,-1.44432,4.3736622128829294
3,66,33.4414,263.085,2.96223,-2.01164,3.5807125076582174
4,66,29.1484,262.225,0.809232,-1.27487,1.5100165385597601
5,66,27.2988,262.144,3.04602,-0.869497,3.1676904636357697
6,66,28.8008,261.549,-1.39866,0.591591,1.5186275734626313
7,66,27.2686,260.988,-0.186297,-2.40573,2.412932532233133
8,66,6.47656,261.129,2.15393,0.780315,2.290918144352827
9,66,87.7298,261.555,1.80338,-1.00436,2.064199223427816
10,66,222.367,262.263,4.58117,0.248907,4.587926902594352
11,66,376.971,263.623,0.589983,0.619267,0.8553195645944269
12,66,471.565,266.151,3.2712,0.70363,3.346019219445698
13,66,502.748,268.665,1.17534,0.147287,1.184532640313892
14,66,469.45,269.665,3.66513,1.69566,4.038371051859896
15,66,385.445,270.585,1.67502,0.0217075,1.6751606537751087
16,66,259.418,271.158,2.42418,0.114222,2.42686945213046
17,66,110.064,270.865,0.315794,1.72026,1.7490055225859065
18,66,8.76562,269.892,-0.079565,1.58455,1.5865463408690588
19,66,0.0,269.241,2.58385,-2.04752,3.296758858773265
20,66,20.749,268.837,0.581381,0.503614,0.7691754859308765
21,66,21.2549,267.91,0.801582,0.81053,1.1399528865808446
22,66,21.4863,267.1,1.60809,1.55317,2.2356856883291982
23,66,22.0996,266.712,-0.340187,0.411503,0.5339118972058967
24,66,22.7334,266.321,6.91805,2.36577,7.311380409703766
1,67,32.9785,261.699,6.05335,0.532827,6.076754959221986
2,67,28.9287,261.395,6.56384,-0.317364,6.571507852395521
3,67,27.124,260.772,4.65755,0.0117931,4.657564930272858
4,67,24.2334,260.215,7.84341,1.62942,8.01087323358072
5,67,24.2217,260.03,4.46204,2.19105,4.970965807979371
6,67,24.3203,259.435,3.95486,2.16776,4.510000114988912
7,67,24.6836,258.932,4.07298,-0.151825,4.07580874318521
8,67,7.625,259.13,4.71643,1.38676,4.91607722096592
9,67,94.9329,259.945,2.73014,0.0522804,2.7306405218966776
10,67,241.726,261.31,5.31262,1.64441,5.56129620794469
11,67,362.658,262.965,3.11537,1.68567,3.542176391118884
12,67,441.643,265.274,3.33224,2.26125,4.0270429573199245
13,67,470.951,267.505,2.36724,1.8094,2.9795559363099726
14,67,438.762,268.346,4.71738,-0.251118,4.724059093017783
15,67,356.82,269.082,3.00266,2.15403,3.6953771548381904
16,67,234.262,269.385,2.55943,2.50094,3.5784609552851068
17,67,94.4784,268.655,1.36316,0.172413,1.3740201702191273
18,67,6.76172,267.515,1.14065,0.88533,1.4439153823545199
19,67,0.0,266.725,1.75622,1.14681,2.0974941870002883
20,67,21.4658,266.544,3.37142,0.26338,3.3816921564211015
21,67,21.6377,265.902,3.27375,0.275373,3.285311149895699
22,67,21.7334,264.957,7.02508,0.647892,7.054892844690414
23,67,22.4531,264.582,2.17007,0.913944,2.3546756549546264
24,67,23.1094,264.022,6.08993,4.50151,7.573033717408103
1,68,20.9229,267.027,4.56409,0.456656,4.586878266363301
2,68,21.8623,266.8,6.82459,2.93264,7.4280149459798475
3,68,22.4697,266.225,7.26985,4.6573,8.633722390284506
4,68,23.2197,266.05,4.68911,2.53958,5.332655920692803
5,68,23.6826,265.849,9.06165,1.53187,9.190219062644807
6,68,24.0098,265.799,8.06033,0.283974,8.06533080174496
7,68,24.4082,265.248,8.06712,-1.81393,8.268540810765826
8,68,11.0859,265.548,8.54943,2.34575,8.865398828445338
9,68,115.034,266.999,6.03288,-0.408657,6.04670502323778
10,68,272.695,269.27,3.73352,0.168829,3.737335256789388
11,68,399.971,270.548,2.92543,0.247684,2.935896464243247
12,68,478.705,272.248,1.31026,-2.96922,3.2454658642481515
13,68,501.716,273.698,1.5313,-0.325369,1.5654854442507602
14,68,464.434,273.726,-1.08634,-2.05971,2.3286347673475976
15,68,373.054,273.998,-0.437771,-0.478292,0.6483877587562862
16,68,242.707,273.7,-1.56459,-1.27543,2.018579587977645
17,68,93.4237,272.373,-0.236452,-1.53511,1.5532135269833316
18,68,4.62109,271.1,1.67532,-2.64494,3.130879222518812
19,68,0.0,271.325,5.70251,-0.261391,5.70849766181795
20,68,20.0215,271.075,6.94124,-1.76299,7.161630155048499
21,68,21.1289,270.45,6.43098,-1.38185,6.577766580147094
22,68,21.7129,269.825,1.00555,-2.06549,2.2972548275278477
23,68,22.5566,269.825,5.19448,-0.723263,5.244590721645399
24,68,23.6553,269.301,3.57039,-1.85103,4.021690790326875
1,69,23.4746,262.279,2.34632,0.319937,2.3680323533197347
2,69,22.8135,261.894,7.75623,-0.0566216,7.756436670178296
3,69,23.457,261.453,9.16731,-0.83391,9.205160429031098
4,69,24.1582,260.823,9.30728,3.34817,9.891193221613861
5,69,24.5889,260.41,2.84583,0.678354,2.925561918369871
6,69,25.1309,260.091,2.19802,1.71268,2.7864968513888546
7,69,25.8799,259.721,4.10716,-1.5737,4.398328654796047
8,69,7.90039,259.792,9.96545,1.62504,10.097076245334588
9,69,116.62,260.671,6.361,0.351109,6.3706827365582255
10,69,285.289,261.915,4.06946,-0.417109,4.090780440145988
11,69,420.783,263.382,2.73403,0.406376,2.764066116118788
12,69,506.518,265.545,2.4797,-0.174299,2.4858182217131244
13,69,535.06,267.681,3.46831,2.61115,4.341345249873592
14,69,493.418,268.637,4.29208,1.9315,4.706659428554397
15,69,403.492,269.262,2.98069,1.92454,3.548008890589199
16,69,268.239,269.631,2.72105,1.99557,3.3743759019113444
17,69,109.463,269.083,3.24206,-0.686962,3.314041314323646
18,69,7.19141,267.843,3.24124,0.988846,3.388724413303035
19,69,0.0,267.295,3.41393,-0.689125,3.4827878647033614
20,69,18.3105,266.981,3.26595,-0.735643,3.347775384632159
21,69,19.1045,266.143,1.21027,-0.335955,1.2560331344853128
22,69,19.6455,265.302,5.34051,-0.642635,5.379035861873855
23,69,20.9697,264.917,6.84878,3.0658,7.503660248731948
24,69,22.0713,264.401,1.62996,3.21343,3.6031794246887014
