hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,10.7441,288.827,1.95272,5.09984,5.460905000455511
2,1,11.29,288.346,1.80245,4.68119,5.016210304462922
3,1,11.5068,288.343,2.66213,3.48688,4.386942930025418
4,1,10.7793,287.689,5.15349,3.44233,6.197426482742656
5,1,0.0,287.954,-0.370159,4.65588,4.670571299068348
6,1,22.2266,288.718,-0.175768,4.9836,4.986698642370922
7,1,158.253,290.718,2.47518,5.26751,5.820066806532378
8,1,337.917,293.453,5.2856,5.58652,7.690693926454231
9,1,517.437,294.174,2.39798,5.52269,6.02083158014738
10,1,676.347,294.079,2.11805,5.7205,6.100020987873731
11,1,796.033,296.47,1.21862,6.16545,6.2847281887843005
12,1,870.66,296.924,3.98939,4.53924,6.043172374647277
13,1,889.33,296.314,1.67329,2.8988,3.3470794529111494
14,1,855.219,298.096,0.952517,3.73952,3.8589245218958355
15,1,773.772,297.832,-2.28023,2.80935,3.618272554051173
16,1,644.266,297.299,1.34915,2.00523,2.416847755941611
17,1,482.705,297.924,1.26664,1.73584,2.148840942275626
18,1,302.883,296.939,-2.34561,1.11338,2.596440119952702
19,1,127.409,294.801,0.790528,-0.218115,0.8200662607429963
20,1,12.502,291.314,-0.578504,-1.31047,1.4324798424117529
21,1,0.0,290.438,-3.99514,5.04667,6.436615703030592
22,1,22.0928,289.589,1.12612,5.59704,5.7092033608902035
23,1,19.624,288.495,-2.8988,-0.9286,3.043902002364728
24,1,15.1641,286.958,0.636798,-0.748531,0.9827565063457987
1,2,9.2998,286.659,0.98592,2.98168,3.1404544048274285
2,2,10.1572,286.022,1.31613,1.92094,2.3285636475089104
3,2,10.792,285.727,-0.18162,1.10455,1.1193822076931543
4,2,10.6895,285.524,0.666183,2.74018,2.8199975570714595
5,2,0.0,285.244,-1.6895,3.24377,3.6573834995663224
6,2,19.4648,286.989,0.883802,4.3171,4.4066379911678695
7,2,147.972,289.986,-0.686932,4.08587,4.143212428722911
8,2,322.526,293.174,-0.26616,5.80624,5.8123372306844
9,2,497.359,293.79,1.5264,4.23167,4.498547315400828
10,2,648.254,294.238,-0.00206757,3.32938,3.3293806419881915
11,2,771.283,297.424,2.25573,4.34709,4.897500311485442
12,2,845.598,297.371,2.32533,3.487,4.191220419985091
13,2,868.142,297.371,3.498,1.79089,3.929795286284007
14,2,841.437,299.468,0.349001,0.570082,0.6684273967492654
15,2,762.616,299.223,3.12602,-0.05686,3.126537077982604
16,2,637.798,298.493,0.859888,-0.207663,0.8846079889493424
17,2,480.798,299.049,1.56156,1.24609,1.9978012718236016
18,2,305.344,297.855,2.54208,1.44541,2.9242744047883056
19,2,132.44,295.931,-0.197753,-0.959326,0.9794961068248306
20,2,14.1504,292.539,-1.26796,0.247143,1.2918212817758499
21,2,0.0,291.012,-2.91066,3.25663,4.36778898213959
22,2,22.0771,290.074,-1.20396,1.66492,2.0546236365816486
23,2,18.9766,288.744,-0.127805,1.838,1.842438090689888
24,2,15.1387,287.912,-0.674726,3.85205,3.910696149993758
1,3,8.45312,288.536,0.781818,4.51,4.577263307384009
2,3,8.54102,288.273,0.648157,4.28959,4.338281902406642
3,3,9.08691,288.394,3.42678,0.995667,3.568497434956203
4,3,9.44629,288.073,-0.113113,3.28608,3.288026203844641
5,3,0.0,288.008,-0.228558,3.57678,3.584075044940326
6,3,25.4004,288.645,-1.06444,3.35958,3.5241751219256967
7,3,183.058,290.55,-0.407635,4.05316,4.073606789912964
8,3,380.62,292.268,5.47261,5.1871,7.540256402941481
9,3,569.03,292.473,-0.814423,5.60716,5.6659975369328395
10,3,725.941,293.41,1.11317,5.39725,5.51084884672044
11,3,840.908,296.192,2.85045,6.02189,6.662448827165579
12,3,902.473,295.878,2.85853,4.22967,5.105027137028754
13,3,905.705,295.443,1.19038,3.13415,3.352596123439267
14,3,858.484,297.838,0.226931,3.29225,3.3000617784006714
15,3,758.585,298.088,0.898478,3.42556,3.541429659062001
16,3,612.923,297.506,3.35305,2.89585,4.430450487817238
17,3,440.283,298.006,2.76175,1.53662,3.160453145816277
18,3,257.508,296.85,-0.224031,0.663183,0.7000011288919469
19,3,92.7528,293.843,0.63086,0.0816898,0.6361270022755204
20,3,9.53516,290.491,0.582141,1.14656,1.285880234501254
21,3,0.0,289.643,-0.339864,-0.903038,0.9648757266819391
22,3,17.1162,289.324,-1.12779,0.639037,1.2962555965044085
23,3,15.1992,289.427,-0.468625,3.00548,3.0417954272148218
24,3,12.041,288.669,-0.23039,-3.37988,3.3877231832751624
1,4,12.6895,287.07,2.3951,0.6057,2.4705012649258045
2,4,12.8398,286.433,2.00753,3.16606,3.7488815164659446
3,4,13.1143,286.613,-0.402323,3.35114,3.3752041561850743
4,4,12.5312,286.735,-0.0545197,4.09565,4.0960128564480955
5,4,0.0,286.067,1.3525,4.12952,4.345364389829696
6,4,18.0996,287.437,-0.416002,4.76436,4.782487205796164
7,4,142.339,290.209,0.3951,3.72894,3.7498129998174576
8,4,314.933,293.146,1.65962,5.55038,5.793190544837965
9,4,488.515,293.681,-0.00680542,3.20677,3.2067772212365138
10,4,641.613,294.466,0.750374,3.09696,3.186569061149625
11,4,760.486,297.179,3.29674,4.31877,5.433255832417612
12,4,832.926,296.867,1.2389,3.19744,3.4290663107615753
13,4,856.205,297.776,1.5102,2.59899,3.005903035711565
14,4,829.187,300.075,2.93689,2.29713,3.7285559012840346
15,4,751.163,299.595,2.6934,1.74197,3.207625763847772
16,4,626.548,298.86,1.43118,0.123392,1.436489393648279
17,4,471.033,299.305,1.62504,0.294922,1.6515852953099335
18,4,297.797,298.409,1.19198,0.335058,1.2381761521544503
19,4,127.534,296.52,0.385743,2.13784,2.172362199921781
20,4,13.1914,293.538,-1.86122,-0.393482,1.9023585289645064
21,4,0.0,292.093,-2.22756,-0.692589,2.3327458233851797
22,4,22.791,290.78,0.455709,-1.37708,1.4505240498113088
23,4,19.502,289.553,-1.87976,2.17052,2.8713506800807176
24,4,15.8672,288.866,-0.819257,-1.9331,2.099537482887362
1,5,10.5107,288.201,3.48397,3.68773,5.073204067825381
2,5,10.7734,288.076,1.65158,1.45903,2.2037434145789296
3,5,10.9033,287.235,-0.0605259,-1.06635,1.0680663402012114
4,5,11.1191,286.682,0.208176,2.66206,2.6701873886632
5,5,0.0,286.057,-0.388714,-0.585327,0.702642349083088
6,5,26.1562,287.232,1.09767,-0.481731,1.198726067648902
7,5,160.878,288.198,6.77108,-0.37702,6.781568288146925
8,5,357.573,290.212,7.39253,0.948822,7.453171337664524
9,5,508.937,290.521,0.818878,0.885481,1.206083653916676
10,5,667.441,292.436,-0.540642,2.64579,2.7004626448562474
11,5,817.783,296.074,-0.513803,3.25138,3.291726815397809
12,5,883.598,297.371,3.36342,3.62469,4.944792381131892
13,5,893.83,297.189,3.20698,2.41296,4.013364758154933
14,5,848.515,298.727,2.96912,2.61354,3.9555359821394624
15,5,754.6,298.283,1.87504,2.40115,3.0465220045323815
16,5,617.141,297.851,1.50442,1.66538,2.2442749565951137
17,5,450.502,298.728,1.49418,1.70605,2.2678581249496186
18,5,271.469,297.864,2.07187,1.38291,2.491000876154001
19,5,105.628,295.417,0.969239,2.37564,2.5657532322343473
20,5,8.56445,293.293,0.344348,1.97273,2.0025581634509395
21,5,0.0,292.425,-2.67873,1.77958,3.215975651229343
22,5,20.9395,291.353,-1.3729,-0.948365,1.6686073783922328
23,5,17.4863,290.627,-1.18347,1.1505,1.6505306694817883
24,5,14.5303,289.609,-1.24943,-0.236813,1.271674377295147
1,6,10.4385,287.833,2.11971,5.97777,6.342468341032535
2,6,10.292,287.356,3.19796,3.31156,4.603626591634034
3,6,10.7666,287.317,4.23928,1.99323,4.684491514700396
4,6,10.8936,286.982,0.358566,3.27436,3.2939342716508477
5,6,0.0,287.01,3.37984,3.98938,5.22862039260836
6,6,16.1465,287.059,1.1172,3.89717,4.05414230743076
7,6,148.582,288.724,-1.12736,5.16497,5.286573150018829
8,6,329.401,291.004,-0.343308,5.34628,5.357291313832392
9,6,506.546,293.715,-0.20993,4.46702,4.47195016578897
10,6,661.316,295.291,0.193245,5.116,5.119648389296378
11,6,780.33,296.438,3.90465,6.99406,8.010191440040618
12,6,851.77,295.218,3.75551,5.26873,6.470190968820008
13,6,873.299,295.935,2.66352,2.86169,3.909425590352117
14,6,842.75,296.661,3.26502,3.55885,4.829675861059415
15,6,760.663,295.528,2.78324,3.83669,4.73989610157227
16,6,634.61,295.789,0.93313,2.03843,2.2418582608630726
17,6,475.533,296.669,0.757849,2.00488,2.143333600072793
18,6,300.43,296.218,-0.446688,1.76963,1.8251357500865517
19,6,130.589,294.872,-1.84521,2.59683,3.1856437329054863
20,6,15.5117,292.388,-1.36659,3.31257,3.583390605697347
21,6,0.0,290.984,-1.11867,1.20878,1.6469886633793203
22,6,21.29,289.815,-1.81187,3.51013,3.9501753776003414
23,6,18.1445,288.479,-1.73034,1.8629,2.5425327776844884
24,6,14.5176,287.81,-0.74162,1.94483,2.0814331488904467
1,7,10.4873,288.127,0.408772,3.62718,3.6501409973292813
2,7,10.458,287.495,-0.744421,0.946818,1.2044197567148258
3,7,10.793,287.046,0.115255,0.50592,0.5188822230766824
4,7,10.833,286.587,0.386887,1.63276,1.677971027273415
5,7,0.0,287.324,-0.579144,4.61682,4.653002760061077
6,7,18.9629,288.216,-0.238268,4.80147,4.8073782668647995
7,7,148.503,290.658,-1.35588,4.35101,4.557378478303069
8,7,324.292,292.305,-1.37358,6.22031,6.370163146458652
9,7,499.765,292.696,-0.944794,3.95531,4.066584918397254
10,7,652.379,293.311,1.04481,5.62333,5.719568884540163
11,7,769.955,296.229,-0.297983,5.91545,5.92295049538564
12,7,839.676,297.381,1.38099,1.80194,2.270268958449637
13,7,860.017,298.056,1.37593,2.21618,2.608569944874011
14,7,830.562,300.153,2.76111,2.657,3.8318895380869216
15,7,750.725,300.019,2.48442,2.54177,3.5542843821647137
16,7,624.938,299.654,3.15774,1.15757,3.3632261613664935
17,7,468.283,299.961,3.69144,0.893066,3.7979331423757317
18,7,294.547,298.538,1.65976,0.470312,1.7251077169104543
19,7,124.745,296.836,0.920411,2.71792,2.8695375124435993
20,7,12.4004,294.836,-0.590222,1.49812,1.6101942565057172
21,7,0.0,293.176,-1.03225,-0.252647,1.062718480647156
22,7,20.707,292.725,-1.78306,-2.32922,2.9333545254537507
23,7,18.04,291.867,-1.82165,-0.129772,1.8262665453005484
24,7,14.5576,290.861,-1.39201,2.7544,3.0861644804028185
1,8,11.2676,286.977,0.570881,4.68089,4.715573804772967
2,8,10.6475,286.55,1.95626,5.59233,5.924618807695563
3,8,10.7939,286.64,3.00588,5.0528,5.879294380654876
4,8,11.0869,286.01,1.36638,2.71968,3.0436250765821993
5,8,0.0,286.016,0.503864,5.47766,5.500785217229991
6,8,15.3945,286.533,-0.598619,4.7751,4.812475944579983
7,8,135.355,289.797,-1.42424,4.9345,5.135927358092207
8,8,308.198,292.553,1.3354,5.5162,5.675540115266564
9,8,483.546,294.024,2.60062,4.70238,5.373602334449396
10,8,638.363,295.25,0.718147,4.2537,4.313896012145982
11,8,761.455,297.633,4.15075,6.75041,7.924440720366327
12,8,836.988,297.046,3.88441,5.63006,6.8400450767301235
13,8,862.924,297.711,2.00923,3.5946,4.118027968931245
