hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,34.4805,294.859,0.848835,3.15668,3.268814690315895
2,1,31.3672,294.094,0.816795,1.6824,1.8701935279604087
3,1,30.0996,294.017,0.581791,-1.13916,1.279127152898022
4,1,33.1045,293.954,0.656216,0.0923681,0.6626849210247733
5,1,0.0,293.955,0.159718,-2.06307,2.069243258880889
6,1,13.7422,294.124,0.272018,3.08157,3.0935525625442346
7,1,115.18,295.138,0.693281,2.92024,3.0014063707803715
8,1,212.224,296.486,1.1424,2.94979,3.1632797543214544
9,1,318.206,297.72,0.0965042,0.598928,0.6066529566413074
10,1,558.259,299.205,0.397989,2.13354,2.170342870543961
11,1,710.3,300.561,-0.281849,1.13917,1.1735191296698149
12,1,789.816,301.577,-2.41399,-2.13333,3.2215593443238015
13,1,809.51,302.672,3.56218,-1.16598,3.7481509725196505
14,1,790.101,302.952,-1.72049,2.17444,2.772773909589457
15,1,655.612,303.178,0.534376,2.65919,2.7123512245791472
16,1,334.608,301.187,2.62407,3.34552,4.25185223582617
17,1,310.93,301.591,0.299183,0.328564,0.44437008178431636
18,1,207.241,301.5,0.1026,0.245923,0.2664674125085467
19,1,87.1644,300.457,1.50696,-0.241062,1.5261190417015313
20,1,10.9375,299.096,1.58655,3.6714,3.999539831343101
21,1,0.0,298.468,0.801239,4.53923,4.609402664990443
22,1,28.4316,297.814,1.98474,3.83074,4.314366907809302
23,1,50.75,297.469,4.14394,3.74856,5.587838651679197
24,1,45.2461,296.939,1.83655,3.783,4.205235415823947
1,2,31.6387,295.25,0.841511,0.840269,1.1891983667504762
2,2,31.9912,294.809,0.602928,0.379669,0.7125101562398953
3,2,29.5732,294.674,0.231693,-1.59034,1.607128794418481
4,2,31.8936,294.681,-1.49808,1.38045,2.0371268710858437
5,2,0.0,294.2,-3.66743,-1.86483,4.114320567700092
6,2,11.7988,294.677,-2.4272,1.39944,2.8017373455768477
7,2,91.1171,295.684,-1.3282,1.57942,2.0636576209245567
8,2,143.49,296.677,-1.69695,4.38729,4.704035804136699
9,2,364.221,298.604,-0.952324,2.45049,2.629034469358665
10,2,580.478,300.476,-0.926718,-0.443613,1.0274233525149212
11,2,700.331,301.549,-0.424427,-0.576654,0.7160084594786573
12,2,770.55,302.691,0.773506,-0.911654,1.1955854414269187
13,2,780.526,303.573,0.352221,2.76469,2.7870361369994825
14,2,754.772,304.008,0.343967,-0.578485,0.6730216878481703
15,2,531.471,303.665,0.785353,-0.0214701,0.7856464216191721
16,2,364.436,302.065,-3.01557,3.94611,4.966431974466176
17,2,409.508,302.412,0.272816,2.01997,2.0383099300047576
18,2,220.476,302.192,1.57428,4.04182,4.3375876280255135
19,2,66.6019,300.758,5.05921,1.43667,5.259242009358383
20,2,15.4219,299.632,5.51721,2.62159,6.108382790248169
21,2,0.0,298.826,4.2153,1.47282,4.465193483198685
22,2,28.9014,298.185,3.39196,2.12322,4.001681622768108
23,2,50.9395,297.758,3.54482,-0.617649,3.598227219006743
24,2,43.999,297.306,3.05823,-0.679888,3.1328929802091867
1,3,30.1162,294.429,2.13448,1.44086,2.57528297668431
2,3,30.4932,293.855,-0.150002,1.32693,1.3353815278428858
3,3,27.9795,293.869,-0.0695763,0.128414,0.14605141874589922
4,3,32.2529,293.699,-0.613316,0.0386572,0.6145330706868752
5,3,0.0,293.921,-2.11958,1.86466,2.8230437991642994
6,3,15.0137,293.937,-1.54048,3.0723,3.4368744405927893
7,3,121.367,294.647,-0.0537891,0.815255,0.8170275284859194
8,3,160.021,295.271,-0.546562,1.67928,1.7659873550634502
9,3,470.596,296.944,-0.395683,2.60869,2.6385277244306153
10,3,628.681,298.63,-0.177206,-0.799082,0.8184949658733399
11,3,781.956,299.381,-1.10997,2.50147,2.7366741789624864
