hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,19.5957,288.423,2.50986,-0.606813,2.582173355251154
2,1,16.291,288.137,-0.758239,-0.85518,1.1429169757777684
3,1,18.7207,287.173,0.736672,-0.479721,0.8791006048371256
4,1,20.4014,286.477,0.494863,-1.6834,1.7546295759416002
5,1,20.2568,286.983,0.2261,-1.1833,1.2047074748668243
6,1,0.0,286.843,-0.411831,-1.56488,1.6181638319283373
7,1,40.4995,287.858,-2.10829,-2.35467,3.16059449044005
8,1,196.146,289.829,0.149893,-2.75047,2.754551348649903
9,1,372.674,292.186,-0.748652,0.042326,0.749847522753793
10,1,528.666,294.078,0.670455,2.26054,2.357870013089144
11,1,650.352,295.689,1.32356,0.511686,1.4190255939185874
12,1,725.187,297.577,0.676425,0.552976,0.8736894397902496
13,1,747.227,299.202,1.90221,1.01973,2.158298440207007
14,1,714.09,300.082,1.68312,0.703838,1.8243576580933905
15,1,629.814,300.691,-1.75897,1.00816,2.02740278348926
16,1,500.172,300.816,1.01073,-1.89438,2.147149439908643
17,1,338.92,300.051,0.000354767,2.61995,2.61995002401947
18,1,163.746,298.331,2.07235,1.71881,2.6923859936123575
19,1,25.9652,295.657,2.5331,1.08419,2.7553699508595937
20,1,0.0,293.847,2.0934,-0.976686,2.310030108590795
21,1,17.4004,292.608,0.878118,-0.16177,0.8928945933445895
22,1,33.4629,292.447,1.30591,-1.00925,1.6504503902268617
23,1,32.3652,291.369,-1.70679,-1.08858,2.0243859613472925
24,1,30.377,290.969,1.36891,-0.99822,1.6942130198118537
1,2,21.543,288.825,5.29355,-0.548708,5.321912444954727
2,2,18.373,287.997,-1.01361,0.262984,1.0471703855419134
3,2,19.4961,288.038,-1.84975,1.2527,2.234017088676808
4,2,21.1494,287.404,-1.12916,-0.0169001,1.1292864645341367
5,2,22.1152,286.659,-0.506322,-2.37227,2.425701325510624
6,2,0.0,286.692,-1.8591,-2.6347,3.224577011020205
7,2,36.5659,287.756,-0.0677605,-0.616385,0.6200983418662317
8,2,186.911,290.063,-2.82228,0.0151596,2.8223207138580406
9,2,362.44,292.229,0.0614071,-0.282381,0.288980727889266
10,2,518.869,294.226,-0.172318,-0.436724,0.4694905167306364
11,2,643.18,295.934,-0.331229,-1.31351,1.3546295325811408
12,2,721.234,297.995,0.191562,1.32837,1.3421113429011768
13,2,746.133,299.799,2.56578,0.542676,2.6225415629453805
14,2,716.043,300.549,1.20119,-0.0583687,1.2026073013414187
15,2,633.783,300.931,-1.44842,-0.361465,1.4928420688823716
16,2,505.984,300.932,1.33885,-1.83042,2.2678087879933795
17,2,346.615,300.439,1.01354,-1.47917,1.793099891389211
18,2,172.973,299.16,3.01473,-1.92914,3.5791309158090323
19,2,29.5394,296.178,1.96182,-0.0876875,1.9637787069973667
20,2,0.0,295.189,-0.697125,-3.31262,3.3851786555549768
21,2,18.3877,293.588,-1.44122,-1.26919,1.92040577600152
22,2,36.6631,292.818,-3.52026,0.063508,3.5208328181928774
23,2,30.0986,291.755,-2.31128,0.432904,2.351472115849133
24,2,31.7852,291.207,-0.204824,-0.486502,0.5278608405441721
1,3,20.748,289.114,-0.0912123,-3.72205,3.7231674534153427
2,3,19.3398,288.76,-0.591247,-2.81954,2.8808642499446235
3,3,18.6709,287.588,-0.724753,-1.18578,1.3897269945600828
4,3,19.7031,286.77,-0.160411,0.00458431,0.1604764930423646
5,3,21.4541,287.536,-1.31101,-0.905469,1.5933051591145369
6,3,0.0,287.288,-0.863979,-2.70209,2.836855667907869
7,3,53.8081,288.188,-1.28895,-1.62078,2.070825900673449
8,3,247.278,289.999,-1.49269,-2.46482,2.881572672777836
9,3,448.033,291.032,-1.14758,-1.38443,1.7982175289157871
10,3,616.713,293.12,-0.354936,-0.653032,0.7432565890188931
11,3,740.102,294.694,-0.27996,-0.274446,0.39204363088309446
12,3,809.562,296.788,-0.525723,-0.138919,0.5437675618221448
13,3,819.399,298.446,1.02135,0.515332,1.1439942712811109
14,3,767.136,299.024,0.105976,-1.63308,1.6365149553169382
15,3,658.689,299.507,0.674623,-0.788222,1.0375018618841125
16,3,503.703,299.523,1.40282,1.73159,2.228521456145307
17,3,322.678,298.93,1.53258,1.13948,1.909768605564559
18,3,140.356,297.358,0.979088,0.316953,1.0291124894553558
19,3,19.8753,295.46,0.985742,-0.00126171,0.9857428074686237
20,3,0.0,295.132,0.0367613,-2.65881,2.6590641228217287
21,3,14.9326,293.344,0.083684,-1.78628,1.7882391479486182
22,3,27.333,292.311,-0.676507,-3.17526,3.246527034948115
23,3,27.2939,292.203,-1.29468,-2.21163,2.5627141001875335
24,3,30.4746,291.485,-0.966543,-2.24969,2.448532308741096
1,4,28.7471,288.837,-1.3002,-0.276247,1.3292224964275168
2,4,31.8408,289.226,0.0596323,0.895308,0.8972917173736142
3,4,39.9102,288.056,-0.155906,1.94704,1.9532719837329364
4,4,29.542,287.389,-0.567637,-0.637506,0.853595726210599
5,4,37.3867,287.468,0.179713,-1.40596,1.417399126558571
6,4,0.0,286.661,0.0759621,-0.725523,0.7294887690467963
7,4,31.6323,287.924,-0.310436,0.637033,0.7086476932757206
8,4,163.271,289.13,0.44335,0.402367,0.5987139761096278
9,4,357.705,291.596,-0.174921,-1.86148,1.869680493196899
10,4,519.776,293.776,0.223678,0.766401,0.7983748120306652
11,4,643.805,295.915,-0.18328,-2.00199,2.010362036673992
12,4,722.25,298.014,-0.174649,-1.3479,1.3591676435234177
13,4,749.102,299.909,1.27916,-1.48857,1.9626744382347268
14,4,719.605,300.563,1.59182,1.56858,2.234800691068445
15,4,636.455,301.035,1.17169,1.42272,1.8430924161582347
16,4,507.89,301.154,0.386705,0.139795,0.4111975182926084
17,4,346.748,300.898,0.144398,0.0608692,0.1567030373433776
18,4,171.676,299.287,1.99715,-2.47064,3.176896304902003
19,4,29.2425,297.234,1.99551,-0.267375,2.013342879572429
20,4,0.0,296.388,1.28188,-2.16272,2.514075204284868
21,4,20.4707,294.614,-0.493464,-2.63345,2.6792845354303076
22,4,37.459,293.128,-2.08032,-1.5029,2.5664059913427573
23,4,34.8896,292.748,-1.22485,0.122357,1.2309462855661086
24,4,35.6797,291.413,-1.25072,0.52424,1.3561445704643735
1,5,26.7939,287.564,-1.21865,-0.521852,1.3256837226141083
2,5,24.9756,288.133,-1.29632,-0.572465,1.4170962277223802
3,5,25.0742,287.666,-1.61635,-3.24583,3.6260170588953384
4,5,26.0439,287.788,-1.1482,-3.48907,3.6731420752402157
5,5,27.9248,287.267,-1.29441,-3.59248,3.8185612209967252
6,5,0.0,287.58,0.108189,-0.682066,0.6905931422168916
7,5,21.523,288.053,-0.393444,-1.36883,1.42425199667615
8,5,118.403,288.933,0.0209866,-2.56394,2.5640258892958863
9,5,355.908,290.543,-0.573847,-2.56265,2.6261141258347855
10,5,549.807,292.275,-1.15132,-1.03536,1.5483888633027558
11,5,672.039,294.069,-0.87078,-1.82034,2.0178938336790666
12,5,740.016,296.306,-0.70297,-0.969974,1.1979216925892944
13,5,752.883,298.182,0.672225,-1.28301,1.4484478280991
14,5,707.996,299.169,1.04738,-2.39479,2.6138140730549293
15,5,613.783,300.164,0.421205,1.60777,1.6620282864394937
16,5,474.14,300.328,-1.72365,-0.281103,1.7464215467947592
17,5,308.686,299.672,-1.6349,1.31673,2.0992083991114363
18,5,140.371,297.81,-0.022377,0.911191,0.911465725417034
19,5,19.6292,294.07,-0.113379,0.0739336,0.13535499565941406
20,5,0.0,293.923,-0.118024,-1.91663,1.920260456676646
21,5,20.292,292.614,-0.475886,0.00961685,0.4759831602062435
22,5,37.6367,290.987,-1.01342,-0.234344,1.040162105989254
23,5,31.9414,290.261,-0.50659,-0.350787,0.6161858059619679
24,5,37.9492,290.013,-0.706289,-0.131033,0.7183410044052894
1,6,27.1338,290.142,-1.02481,-1.98816,2.236742211722218
2,6,24.166,290.125,-2.22455,-1.78829,2.8542256089174165
3,6,22.2725,289.292,-0.574363,-0.663803,0.8777968321758742
4,6,20.2695,289.159,-2.38941,0.83808,2.532125240682222
5,6,22.6338,288.806,-2.50046,1.09697,2.73050240660945
6,6,0.0,288.395,-1.30197,-1.37738,1.8953367894123727
7,6,32.4214,289.253,-0.741589,0.0110559,0.7416714082704079
8,6,169.942,290.579,-1.86085,-0.957497,2.0927406020596533
9,6,363.955,292.62,-1.54992,0.714689,1.7067607838009988
10,6,523.791,294.456,-0.930619,1.01054,1.373769563922931
11,6,646.102,295.586,-1.78631,0.881804,1.9921048442579523
12,6,722.203,297.206,-1.28598,1.69311,2.126115244407038
13,6,745.992,298.625,-0.255021,1.18721,1.2142912725293713
14,6,713.652,299.208,-0.142071,-0.231709,0.2717963018916924
15,6,628.814,299.495,2.40851,-1.98598,3.121704178890114
16,6,501.25,299.62,-0.0698376,-2.77134,2.772219811987094
17,6,341.701,299.12,1.30504,-0.0812206,1.3075649840311419
18,6,169.488,296.987,2.09481,-0.476016,2.148213250204923
19,6,31.1331,295.331,1.24746,-3.4578,3.6759403275352556
20,6,0.0,294.873,3.17543,-2.77258,4.215513674666469
21,6,20.0938,294.331,2.95771,-2.98745,4.203915549413428
22,6,38.9082,293.793,1.66724,-3.45798,3.838921059099809
23,6,36.0596,293.254,-1.04858,-3.30245,3.4649236671101424
24,6,31.3516,292.381,-0.637442,-2.52556,2.6047621037177273
1,7,24.2393,289.669,-2.33926,-0.866091,2.494444019792988
2,7,23.4697,289.391,-1.38226,0.0896444,1.3851638264304191
3,7,22.7949,288.813,-0.612449,-0.488998,0.783717309752056
4,7,24.0244,288.301,-1.55348,0.315131,1.5851207075680387
5,7,29.4395,287.814,0.00979137,-0.312696,0.31284925977613703
6,7,0.0,287.523,-0.863979,-0.197691,0.8863077591457722
7,7,35.5777,288.604,-1.77674,-0.673026,1.8999392159424469
8,7,185.771,289.769,0.540518,-0.59861,0.8065318595219907
9,7,370.768,291.798,-0.403925,-0.996737,1.0754720139520135
10,7,528.807,294.172,-0.154252,-0.961626,0.9739190127418194
11,7,651.992,296.154,-0.709647,-1.09525,1.3050561011347368
12,7,729.828,298.222,-0.60336,1.17309,1.3191601258755512
13,7,754.305,300.097,-0.0748453,1.20918,1.211494156540629
14,7,722.511,300.702,1.76467,1.9221,2.6093157376791334
15,7,639.017,301.23,-0.849792,-0.178847,0.8684081371526869
16,7,509.718,301.682,-0.581068,-0.758642,0.9556033197870338
17,7,347.108,301.634,0.0350227,-0.616377,0.6173711976147656
18,7,169.738,300.538,0.376549,-0.249942,0.45195149381875044
19,7,28.1995,297.608,2.67324,-1.13945,2.905952236376228
20,7,0.0,296.655,1.50063,-3.1178,3.4601397712953736
21,7,19.6396,295.086,-0.544246,-0.831203,0.9935301383073389
22,7,36.2812,294.083,-0.447503,-1.07809,1.1672775947087308
23,7,34.0156,293.418,-1.21899,-1.1296,1.6619063692338385
24,7,38.1943,292.593,-3.2683,-0.717459,3.3461219802453406
1,8,25.7217,289.721,-1.76358,-1.21814,2.1433803852792908
2,8,24.4297,289.25,-2.00336,-1.09102,2.281178627376646
3,8,22.0059,288.783,-0.741843,-2.43822,2.5485776042822392
4,8,34.1934,288.408,-1.64723,1.16914,2.019964111686146
5,8,29.4062,288.158,-2.228,1.42656,2.6455731767615123
6,8,0.0,287.744,-0.371304,-1.2016,1.2576602165990622
7,8,32.3628,288.375,-2.69227,-1.40984,3.039073309168438
8,8,179.7,290.438,-1.94679,-1.73631,2.6085942038193677
9,8,356.924,293.125,-0.390741,0.122892,0.40961075760409416
10,8,517.526,295.25,-1.56343,0.607222,1.677209564182127
11,8,645.227,296.342,-1.37224,-0.231478,1.391626631709813
12,8,727.578,298.115,0.355624,0.105222,0.3708639894354802
13,8,756.695,299.711,1.49889,1.17061,1.9018409513416206
14,8,730.152,300.211,2.03029,1.03001,2.276619881359205
15,8,650.142,300.523,0.0388803,0.0696878,0.07980017040664762
16,8,521.797,300.615,1.95018,-0.943213,2.1662993319873873
17,8,357.983,299.961,2.49547,1.35237,2.8383578241300023
18,8,178.379,298.904,1.44881,-0.0536528,1.4498031035446985
19,8,32.5667,296.596,3.74453,-4.23954,5.6564303524838
20,8,0.0,295.25,3.30873,-4.15051,5.307958880115783
21,8,19.6816,294.283,3.64081,-3.77945,5.247831910284475
22,8,35.5264,293.221,0.373786,-2.65573,2.681905629714812
23,8,32.3516,292.711,0.713625,-2.0334,2.154988677609467
24,8,34.958,292.273,-0.222891,-0.828787,0.8582355674580261
1,9,31.1025,292.437,-1.3207,-0.21863,1.3386738089990406
2,9,26.6729,291.94,-2.02826,-0.29268,2.0492682132898077
3,9,19.9287,291.323,-0.537253,-1.0847,1.2104606048975737
4,9,20.1504,290.823,-3.32984,0.113959,3.331789471032196
5,9,24.8975,290.628,0.249049,-0.386914,0.46013894401256666
6,9,0.0,290.117,-0.25021,-0.846617,0.882816735675644
7,9,40.9605,289.987,-4.55897,0.032052,4.55908266996816
8,9,204.2,290.875,-0.494638,-0.747536,0.8963686866128245
9,9,384.471,292.323,-0.249628,-0.785311,0.8240312525050248
10,9,541.338,293.844,-3.89595,-1.18086,4.070977369391778
11,9,661.555,295.222,0.0257044,0.234343,0.23574850546368262
12,9,734.344,297.675,-0.344083,-0.475833,0.5872053770002451
13,9,752.961,299.997,-0.136369,0.105664,0.17251488358109857
14,9,715.918,300.872,0.0044136,-0.395283,0.39530763963520865
15,9,626.283,301.868,1.51154,-1.44105,2.0883913124939015
16,9,491.281,302.529,-1.37404,-1.53257,2.058338341114016
17,9,326.483,302.616,-1.35707,0.310381,1.3921118310182554
18,9,153.387,301.054,2.53915,-0.876895,2.6863036990491227
19,9,23.3441,299.493,0.758691,-3.99443,4.065843462109799
20,9,0.0,298.738,-1.79918,-4.69251,5.025604319134168
21,9,17.8994,297.394,-0.305964,-2.16909,2.1905628038008866
