hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,30.7441,272.441,3.49599,0.429359,3.5222571216452954
2,1,23.1855,271.862,2.27323,0.19557,2.2816271075265564
3,1,23.0371,271.58,3.88129,-0.651187,3.9355376472686676
4,1,25.0186,271.127,3.14061,-0.259984,3.1513525433305616
5,1,21.2188,271.404,4.42801,-0.613598,4.470321584148505
6,1,18.8662,271.206,3.1665,1.22204,3.39412787201661
7,1,0.0,270.814,0.27532,-0.016675,0.27582450584565543
8,1,4.14453,270.689,4.21435,-0.185825,4.218444838222375
9,1,61.0703,270.734,3.8489,0.082592,3.849786052297452
10,1,127.329,271.204,-1.19126,1.83567,2.1883292111791586
11,1,259.242,272.579,3.93832,0.386684,3.957257754841855
12,1,427.285,274.591,3.66301,-0.836657,3.757344434005086
13,1,517.212,276.545,0.957269,1.97746,2.196977922046783
14,1,491.791,277.064,3.47873,1.02276,3.625962000697194
15,1,409.391,277.439,3.59049,-1.41037,3.8575590698004874
16,1,299.94,277.689,2.96806,0.132933,2.9710353996694487
17,1,151.023,276.534,5.01908,-1.01201,5.120090652175994
18,1,20.9824,274.314,5.06599,-2.14371,5.500886041739094
19,1,0.0,272.872,4.23407,-2.64141,4.990430397570935
20,1,18.167,271.828,0.013257,-1.82435,1.824398166670039
21,1,22.5459,271.202,-1.29349,-2.00634,2.387156588014284
22,1,24.9434,270.61,-0.730706,-0.945932,1.1952901769277617
23,1,25.2432,270.42,-1.19755,-0.591238,1.3355479681179556
24,1,24.8867,270.343,-0.111391,0.498213,0.5105136122083328
1,2,27.6592,272.223,0.57314,-0.550133,0.7944405435833445
2,2,26.8369,271.686,1.3748,-1.62425,2.12797159344292
3,2,24.7354,271.836,1.44721,-0.892398,1.7002326236441883
4,2,28.2598,271.865,1.30175,0.631129,1.4466778760805736
5,2,25.625,271.738,1.80545,-1.69123,2.4738449052840803
6,2,21.29,271.105,1.5371,0.420775,1.593652412110307
7,2,0.0,270.549,0.263113,0.229907,0.34940761213516797
8,2,3.35156,270.549,-0.590822,-0.927525,1.0997150818775743
9,2,40.5547,270.42,-0.404032,-1.29583,1.3573567128518575
10,2,127.25,270.919,-0.181985,0.547588,0.5770365308791117
11,2,277.414,272.358,0.325531,1.10592,1.1528354081832324
12,2,455.863,274.676,1.51799,-0.114489,1.522301340477962
13,2,502.165,276.302,2.58129,0.330483,2.602359905429877
14,2,474.947,277.431,3.96506,-1.5578,4.260098783314771
15,2,403.375,278.314,3.15397,-0.231656,3.1624660098151254
16,2,298.846,278.56,4.51298,-1.01795,4.6263604142889685
17,2,154.046,277.241,5.19535,-2.70097,5.855501734556997
18,2,23.375,274.942,5.03963,-3.95426,6.405781972913221
19,2,0.0,273.373,4.27752,-3.20977,5.347878158980438
20,2,18.4902,272.181,3.27888,-2.02601,3.854318431902066
21,2,22.7393,271.311,2.03952,-2.46532,3.199600683335344
22,2,24.9873,270.875,1.21754,-1.88294,2.2422905019644532
23,2,25.5303,270.743,0.758992,-2.02581,2.163324989955046
24,2,25.1309,270.371,0.923277,-2.49886,2.6639710430725407
1,3,27.2354,271.867,3.59072,-2.5306,4.392858577099882
2,3,21.0723,271.777,4.27763,-1.89037,4.676710078014245
3,3,15.2168,271.419,3.5141,-1.92853,4.008506800655327
4,3,23.1758,270.967,2.28563,-1.05832,2.518758765602613
5,3,24.1963,270.84,2.87674,-2.72297,3.9610855391546393
6,3,24.2861,270.561,2.36816,-2.30432,3.3042506636149747
7,3,0.0,270.003,0.63909,-1.16902,1.3323076928772872
8,3,3.91602,269.787,0.909666,1.44455,1.7071077687293208
9,3,87.3828,270.281,0.350363,0.657787,0.7452771089588087
10,3,177.75,270.601,-0.390481,-0.0158882,0.3908041021538029
11,3,293.039,271.819,-0.140777,0.423306,0.44610103492930836
12,3,505.91,273.926,-0.456623,-2.62474,2.664163026492373
13,3,556.759,275.534,0.335198,0.639077,0.7216488835527981
14,3,516.072,276.27,1.24728,-1.26874,1.7791595167381704
15,3,425.078,276.508,4.56413,-1.18136,4.7145407100267995
16,3,300.87,276.633,3.99736,-0.731813,4.063795914729109
17,3,141.187,275.422,5.42045,-1.63554,5.6618256149496515
18,3,18.7734,273.326,4.08943,-3.71403,5.524260725726113
19,3,0.0,272.808,5.96453,-4.80693,7.660430415179032
20,3,15.6182,272.305,7.03181,-7.26917,10.113712689462757
21,3,19.7725,271.274,4.88083,-6.69286,8.283530435056056
22,3,22.418,270.492,3.07252,-5.58705,6.37616709731638
23,3,24.0469,270.539,1.12325,-4.81536,4.944631684170218
24,3,24.4414,269.963,0.568296,-1.76448,1.853739467675002
1,4,26.0186,271.898,-0.360454,-0.277672,0.45500420404651204
2,4,17.7432,271.858,-0.0846767,-0.0812855,0.11737749372490451
3,4,16.8887,271.573,-0.122619,-0.724917,0.7352143062060205
4,4,21.7383,271.308,-0.178234,-0.767797,0.7882129103008907
5,4,26.5244,270.884,-0.429413,-1.78987,1.8406602460717731
6,4,22.2568,270.61,-0.405768,-1.42395,1.4806354285657224
7,4,0.0,270.344,-0.711008,0.711352,1.0057604307030574
8,4,3.34766,270.35,-1.00147,0.354702,1.062429136321101
9,4,81.6172,271.0,-0.402079,-1.35247,1.4109722262117708
10,4,211.75,271.95,0.0548315,-0.118916,0.13094849540277276
11,4,357.914,273.591,-0.551422,-0.0581398,0.5544785464091825
12,4,464.238,275.695,-0.592365,0.249769,0.642869229770721
13,4,504.259,277.535,3.98803,-0.49813,4.01901938012247
