hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,10.4092,285.963,3.05904,1.77291,3.535666215821284
2,1,10.3643,285.522,0.663948,5.71731,5.755732844981949
3,1,9.75488,285.255,-0.198715,2.66843,2.675818812275039
4,1,9.3125,284.215,-0.0918446,-1.7169,1.7193548326477464
5,1,0.0,283.868,1.25328,6.25525,6.379566076223367
6,1,19.6992,284.966,-0.0926991,-0.547612,0.5554025798326921
7,1,148.835,287.23,0.087781,4.74966,4.750471094487472
8,1,324.176,289.605,-0.0683298,-0.258631,0.26750505738965014
9,1,506.185,292.339,0.636298,-0.0516129,0.63838784155904
10,1,671.009,295.08,1.44099,2.87263,3.2137914208921523
11,1,790.434,297.439,2.10153,4.7132,5.160492474648131
12,1,860.053,298.438,3.04653,4.78155,5.669617751083401
13,1,876.894,299.327,-1.29925,5.67565,5.822461119234718
14,1,840.815,300.564,3.45347,6.72412,7.559116668983221
15,1,751.853,299.939,3.52494,7.29517,8.102142144673838
16,1,600.293,298.816,3.13668,7.09551,7.757900720072408
17,1,402.576,298.064,5.19832,7.23384,8.907916252861833
18,1,218.797,296.33,3.12713,6.50891,7.221139205485517
19,1,88.2963,294.079,2.81841,5.51502,6.193454652171113
20,1,8.87305,292.206,0.855592,5.65292,5.717302003293511
21,1,0.0,290.727,0.512818,4.96348,4.989901402986235
22,1,15.6309,289.211,0.36179,4.17968,4.195308916694932
23,1,14.0684,288.523,-0.488888,3.84413,3.8750931515828104
24,1,12.8311,287.811,4.14145,2.85973,5.0328584100290366
1,2,12.4092,286.176,2.33052,4.08492,4.702966603836349
2,2,12.4521,284.874,1.25428,0.944363,1.5700445198047728
3,2,11.7178,284.191,-1.02928,1.22996,1.6038138670057696
4,2,11.5176,284.204,-0.850145,0.974992,1.2935825915220875
5,2,0.0,283.856,-2.35707,0.166868,2.362969300334645
6,2,17.0156,284.093,-0.65764,1.37475,1.5239514205183837
7,2,136.554,287.089,-0.793078,0.15689,0.8084473923416414
8,2,305.066,290.339,-0.659638,-0.00277138,0.6596438217637639
9,2,484.794,293.242,-0.437921,0.412254,0.6014384114412714
10,2,647.415,295.983,-0.431084,4.2447,4.266533898266367
11,2,763.137,298.549,3.06784,5.32404,6.144676084807075
12,2,825.772,299.25,-0.681983,4.26202,4.316238558361782
13,2,843.332,299.932,0.80036,5.0736,5.136340437471021
14,2,813.378,301.064,2.96714,6.69141,7.319760075828989
15,2,718.665,300.483,3.13529,5.13599,6.017344652269803
16,2,563.34,299.177,2.55661,5.25078,5.840115178701529
17,2,373.67,298.548,4.49617,4.6313,6.454803200632844
18,2,224.906,296.726,3.23357,4.35364,5.423113146016779
19,2,90.2181,294.233,-0.525344,3.34803,3.388995603307269
20,2,9.3125,291.124,0.207154,2.86971,2.877177134591473
21,2,0.0,289.676,-0.0760489,3.06748,3.0684225565575565
22,2,18.5654,288.668,1.59128,2.78027,3.203447098252131
23,2,15.8125,287.633,-1.2594,2.9828,3.2377745752291034
24,2,15.0039,286.882,0.701992,4.88024,4.930470081611285
1,3,9.73145,288.559,1.519,4.60933,4.853172575635448
2,3,10.8955,288.302,0.60096,-0.0317116,0.6017961009964754
3,3,11.21,287.062,1.063,0.756813,1.3048888523429878
4,3,11.6445,287.191,1.6064,2.38124,2.872424915920345
5,3,0.0,286.748,1.09703,1.61023,1.9484135787352745
6,3,21.168,287.163,0.426344,4.56518,4.585044998550832
7,3,165.499,288.614,-0.0259886,3.59878,3.598873837151
8,3,361.066,290.989,0.120635,3.08219,3.084549886016597
9,3,554.841,293.055,-0.418878,3.68862,3.7123276099078324
10,3,717.837,295.084,0.0933304,5.38923,5.390038084880678
11,3,828.075,297.145,1.24411,6.44269,6.561711981502998
12,3,877.663,297.662,0.458642,5.69708,5.715511614069557
13,3,874.113,297.834,0.877508,6.4862,6.545289201407681
14,3,815.019,298.786,4.04331,7.81934,8.80286508994089
15,3,710.509,298.162,3.62259,7.3186,8.166092349961517
16,3,541.074,296.709,3.09762,6.95684,7.615305144903912
17,3,385.154,296.553,5.22957,6.49458,8.33834346625875
18,3,215.187,294.52,4.16228,5.39368,6.8129552134738125
19,3,82.0697,292.257,0.0234842,4.36463,4.364693178741163
20,3,8.47656,290.752,-0.978393,4.99862,5.093471779331756
21,3,0.0,290.065,1.83655,4.87315,5.207735287531424
22,3,16.0488,289.787,2.55417,5.10156,5.705234335458973
23,3,13.1504,289.692,0.00818253,4.44374,4.443747533489859
24,3,13.2383,289.175,0.916836,3.90465,4.010845281657721
1,4,14.4023,287.347,1.59859,3.09176,3.48058470457192
2,4,15.0332,286.366,0.579475,0.435574,0.7249248134123979
3,4,15.0449,285.383,0.00636292,1.56199,1.5620029599366727
4,4,14.6553,286.178,-1.02056,3.09804,3.2618084792335678
