hour,bus_id,net_downward_longwave_flux_W/m^2,temperature_2m_K,wind_u_93m_m/s,wind_v_93m_m/s,wind_speed_93m_m/s
1,1,15.9023,284.703,0.466493,-0.18939,0.5034722347349454
2,1,17.417,283.915,0.652496,3.48875,3.5492432422300957
3,1,16.8486,283.623,0.254842,2.99507,3.005892338368758
4,1,20.6123,283.169,0.15973,2.15995,2.1658480268476823
5,1,16.8594,283.526,0.421201,-0.876126,0.972114731025613
6,1,0.0,282.947,0.33854,3.48375,3.5001604811922555
7,1,22.6152,283.655,0.209149,0.136073,0.2495178661539089
8,1,164.715,285.39,0.0551691,3.81592,3.8163187859499907
9,1,341.964,287.642,-2.47222,1.1937,2.7453217331307456
10,1,496.431,290.079,0.568826,0.0309544,0.569667616382887
11,1,614.107,291.703,0.436925,0.308738,0.5349977647327137
12,1,682.451,293.452,1.04039,0.597837,1.199925177112723
13,1,695.414,294.827,1.78532,0.901093,1.999834017374692
14,1,653.053,295.314,2.33107,2.42597,3.364404521724461
15,1,556.125,295.329,1.30646,2.30492,2.6494327577804273
16,1,424.587,295.08,0.908928,2.3335,2.504270823849529
17,1,245.077,294.454,1.94954,3.10534,3.6665846133970508
18,1,90.5068,292.956,1.60133,2.42687,2.9075687035390927
19,1,5.36719,291.345,1.60137,1.59722,2.261746582908881
20,1,0.0,290.831,-0.16771,2.6955,2.700712293840275
21,1,31.7119,289.596,0.308335,2.05094,2.0739877906644004
22,1,40.1172,288.472,-0.793844,1.63874,1.8208945834221157
23,1,35.7578,288.391,-0.753764,-0.210768,0.7826770199258439
24,1,40.4795,287.936,-0.00770092,-0.78776,0.7877976401137835
1,2,19.1699,285.767,-1.70294,0.694399,1.8390743907740654
2,2,21.627,285.453,-2.0853,0.573707,2.162779649397738
3,2,20.5195,284.96,-1.62602,-0.0591259,1.627094623078452
4,2,21.0654,284.468,-1.88226,0.00614548,1.8822700323079127
5,2,16.8711,284.287,-1.5954,1.06967,1.920805838417824
6,2,0.0,283.798,-2.03988,0.720569,2.1634070578975657
7,2,20.3984,284.453,-1.82991,1.04672,2.1081255575747857
8,2,156.777,286.564,-3.38721,-0.0522432,3.387612866908827
9,2,331.027,289.291,-2.75103,0.3939,2.779086769228338
10,2,483.384,291.666,-2.70315,1.37763,3.033955230289333
11,2,602.092,293.049,-2.73349,1.2521,3.0066130429604674
12,2,673.232,294.5,-1.54994,1.28338,2.012306693324852
13,2,690.571,295.674,1.32194,1.31125,1.8619618487230074
14,2,651.335,296.181,-0.627916,2.56025,2.636125673323637
15,2,552.265,296.302,0.339667,2.45726,2.4806249975538424
16,2,397.384,295.98,-1.50806,2.88965,3.259497213697229
17,2,216.858,295.289,-0.509449,0.952508,1.0801896933710302
18,2,74.6982,293.924,-0.0431995,1.46594,1.4665763806908423
19,2,5.20508,292.431,1.00371,2.19097,2.409934294747473
20,2,0.0,291.557,-1.26537,0.534364,1.3735742140110232
21,2,34.7842,290.382,0.628648,0.193516,0.6577588845162032
22,2,41.9893,290.184,0.879496,0.628975,1.0812598044138144
23,2,35.1865,289.677,0.628072,1.0529,1.2259987141852964
24,2,40.3516,288.491,0.257436,1.40755,1.4308984228784376
1,3,21.9912,284.661,-0.439269,0.223696,0.49294741583357554
2,3,22.3779,284.067,-1.0184,1.0073,1.4324077108142081
3,3,21.4717,284.295,-1.50883,-1.44145,2.0867069922248307
4,3,20.083,283.991,-2.05218,2.66484,3.363452835703215
5,3,17.0312,284.158,-2.35712,-1.77456,2.9504368978169997
6,3,0.0,283.593,-1.52816,-2.1515,2.638981855867903
7,3,31.4531,284.376,-1.84261,-0.0870714,1.8446661055047224
8,3,214.707,285.921,-2.66846,-0.3457,2.6907596068025104
9,3,417.245,288.215,-3.42534,-0.65444,3.4872977832700203
10,3,580.837,290.057,-2.34768,2.12422,3.166056220410497
11,3,700.076,291.308,-2.82382,1.91762,3.4133892038266014
12,3,761.936,292.808,-2.17104,2.54901,3.348263230646599
13,3,760.664,294.074,-0.209794,2.94992,2.957370712108308
14,3,687.46,294.493,0.593763,2.9499,3.0090637265051403
15,3,548.39,294.574,-0.222833,3.15452,3.162380586882136
16,3,407.212,294.449,-0.729256,3.29932,3.3789535030739914
17,3,235.022,293.949,-0.986012,4.03405,4.152803759707892
18,3,86.4443,292.263,-0.263903,3.04504,3.056454382942595
19,3,5.69922,291.089,-1.24531,2.37115,2.6782735705300906
